WARD,REGISTERED VOTERS,BALLOTS CAST,RACE,CANDIDATE,VOTES
4,33177,19355,Circuit Court Judge (Vacancy of Palmer),Deidre Baumann,2869
4,33177,19355,Circuit Court Judge (Vacancy of Palmer),Pat Heneghan,4447
4,33177,19355,Circuit Court Judge (Vacancy of Palmer),Susana L. Ortiz,5900
4,33177,19355,Circuit Court Judge (Vacancy of Ruscitti Grussel),Daniel Patrick Duffy,5889
4,33177,19355,Circuit Court Judge (Vacancy of Ruscitti Grussel),Monica M. Torres-Linares,4895
4,33177,19355,Circuit Court Judge (Vacancy of Ruscitti Grussel),William S. Wojcik,1280
4,33177,19355,Circuit Court Judge (Vacancy of Walsh),Fredrick H. Bates,7466
4,33177,19355,Circuit Court Judge (Vacancy of Walsh),Patrick Joseph Powers,5499
4,33177,19355,"Judge, 5th Subcircuit (Vacancy of Eadie-Daniels)",Jameika Mangum,5149
4,33177,19355,"Judge, 5th Subcircuit (Vacancy of Eadie-Daniels)",Leonard Murray,5880
4,33177,19355,"Judge, 5th Subcircuit (Vacancy of Stuart)",Freddrenna M. Lyle,10214
4,33177,19355,"Judge, 5th Subcircuit (Vacancy of Williams)",Daryl Jones,6294
4,33177,19355,"Judge, 5th Subcircuit (Vacancy of Williams)",Robin Denise Shoffner,4861
5,31307,18206,Appellate Court Judge (Vacancy of Epstein),Eileen O'Neill Burke,11446
5,31307,18206,Appellate Court Judge (Vacancy of Quinn),Bertina E. Lampkin,11795
5,31307,18206,"Circuit Court Judge (Vacancy of Biebel, Jr.)","John Fitzgerald Lyke, Jr.",11228
5,31307,18206,Circuit Court Judge (Vacancy of Elrod),Rossana Patricia Fernandez,9158
5,31307,18206,Circuit Court Judge (Vacancy of Elrod),Scott Edward Lipinski,3035
5,31307,18206,Circuit Court Judge (Vacancy of Hogan),Alison C. Conlon,8015
5,31307,18206,Circuit Court Judge (Vacancy of Hogan),Michael I. O'Malley,4355
5,31307,18206,"Circuit Court Judge (Vacancy of Howlett, Jr.)",Aleksandra 'Alex' Gillespie,7659
5,31307,18206,"Circuit Court Judge (Vacancy of Howlett, Jr.)",Thomas Maloney Cushing,4253
5,31307,18206,Circuit Court Judge (Vacancy of Johnson),Bonnie Carol McGrath,2178
5,31307,18206,Circuit Court Judge (Vacancy of Johnson),Carolyn J. Gallagher,4054
5,31307,18206,Circuit Court Judge (Vacancy of Johnson),Gregory Raymond LaPapa,1019
5,31307,18206,Circuit Court Judge (Vacancy of Johnson),Mark A. Lyon,2894
5,31307,18206,Circuit Court Judge (Vacancy of Johnson),Sean S. Chaudhuri,2020
5,31307,18206,Circuit Court Judge (Vacancy of Karnezis),Brian J O'Hara,1287
5,31307,18206,Circuit Court Judge (Vacancy of Karnezis),Devlin J. Schoop,5035
5,31307,18206,Circuit Court Judge (Vacancy of Karnezis),Mary Kathleen McHugh,5787
5,31307,18206,Circuit Court Judge (Vacancy of Love),Brendan A. O'Brien,10895
5,31307,18206,Circuit Court Judge (Vacancy of O'Brien),Maureen O'Donoghue Hannon,11057
5,31307,18206,Circuit Court Judge (Vacancy of Palmer),Deidre Baumann,2704
5,31307,18206,Circuit Court Judge (Vacancy of Palmer),Pat Heneghan,4169
5,31307,18206,Circuit Court Judge (Vacancy of Palmer),Susana L. Ortiz,5351
5,31307,18206,Circuit Court Judge (Vacancy of Ruscitti Grussel),Daniel Patrick Duffy,5081
5,31307,18206,Circuit Court Judge (Vacancy of Ruscitti Grussel),Monica M. Torres-Linares,4450
5,31307,18206,Circuit Court Judge (Vacancy of Ruscitti Grussel),William S. Wojcik,1420
5,31307,18206,Circuit Court Judge (Vacancy of Walsh),Fredrick H. Bates,6939
5,31307,18206,Circuit Court Judge (Vacancy of Walsh),Patrick Joseph Powers,4959
5,31307,18206,"Judge, 1st Subcircuit (Vacancy of Brim)",Jesse Outlaw,106
5,31307,18206,"Judge, 1st Subcircuit (Vacancy of Brim)",Maryam Ahmad,79
5,31307,18206,"Judge, 1st Subcircuit (Vacancy of Hopkins)",Anthony E. Simpkins,48
5,31307,18206,"Judge, 1st Subcircuit (Vacancy of Hopkins)",Lisa A. Copland,37
5,31307,18206,"Judge, 1st Subcircuit (Vacancy of Hopkins)",Rhonda Crawford,98
5,31307,18206,"Judge, 5th Subcircuit (Vacancy of Eadie-Daniels)",Jameika Mangum,5350
5,31307,18206,"Judge, 5th Subcircuit (Vacancy of Eadie-Daniels)",Leonard Murray,6603
5,31307,18206,"Judge, 5th Subcircuit (Vacancy of Stuart)",Freddrenna M. Lyle,11148
5,31307,18206,"Judge, 5th Subcircuit (Vacancy of Williams)",Daryl Jones,5963
5,31307,18206,"Judge, 5th Subcircuit (Vacancy of Williams)",Robin Denise Shoffner,5948
6,34716,17323,Appellate Court Judge (Vacancy of Epstein),Eileen O'Neill Burke,11172
6,34716,17323,Appellate Court Judge (Vacancy of Quinn),Bertina E. Lampkin,11454
6,34716,17323,"Circuit Court Judge (Vacancy of Biebel, Jr.)","John Fitzgerald Lyke, Jr.",11090
6,34716,17323,Circuit Court Judge (Vacancy of Elrod),Rossana Patricia Fernandez,8317
6,34716,17323,Circuit Court Judge (Vacancy of Elrod),Scott Edward Lipinski,3679
6,34716,17323,Circuit Court Judge (Vacancy of Hogan),Alison C. Conlon,6615
6,34716,17323,Circuit Court Judge (Vacancy of Hogan),Michael I. O'Malley,5747
6,34716,17323,"Circuit Court Judge (Vacancy of Howlett, Jr.)",Aleksandra 'Alex' Gillespie,7941
6,34716,17323,"Circuit Court Judge (Vacancy of Howlett, Jr.)",Thomas Maloney Cushing,4043
6,34716,17323,Circuit Court Judge (Vacancy of Johnson),Bonnie Carol McGrath,2497
6,34716,17323,Circuit Court Judge (Vacancy of Johnson),Carolyn J. Gallagher,3772
6,34716,17323,Circuit Court Judge (Vacancy of Johnson),Gregory Raymond LaPapa,1249
6,34716,17323,Circuit Court Judge (Vacancy of Johnson),Mark A. Lyon,2753
6,34716,17323,Circuit Court Judge (Vacancy of Johnson),Sean S. Chaudhuri,2009
6,34716,17323,Circuit Court Judge (Vacancy of Karnezis),Brian J O'Hara,1503
6,34716,17323,Circuit Court Judge (Vacancy of Karnezis),Devlin J. Schoop,5353
6,34716,17323,Circuit Court Judge (Vacancy of Karnezis),Mary Kathleen McHugh,5525
6,34716,17323,Circuit Court Judge (Vacancy of Love),Brendan A. O'Brien,10750
6,34716,17323,Circuit Court Judge (Vacancy of O'Brien),Maureen O'Donoghue Hannon,10741
6,34716,17323,Circuit Court Judge (Vacancy of Palmer),Deidre Baumann,2754
6,34716,17323,Circuit Court Judge (Vacancy of Palmer),Pat Heneghan,3945
6,34716,17323,Circuit Court Judge (Vacancy of Palmer),Susana L. Ortiz,5472
6,34716,17323,Circuit Court Judge (Vacancy of Ruscitti Grussel),Daniel Patrick Duffy,6244
6,34716,17323,Circuit Court Judge (Vacancy of Ruscitti Grussel),Monica M. Torres-Linares,3859
6,34716,17323,Circuit Court Judge (Vacancy of Ruscitti Grussel),William S. Wojcik,1037
6,34716,17323,Circuit Court Judge (Vacancy of Walsh),Fredrick H. Bates,7245
6,34716,17323,Circuit Court Judge (Vacancy of Walsh),Patrick Joseph Powers,5132
6,34716,17323,"Judge, 1st Subcircuit (Vacancy of Brim)",Jesse Outlaw,4979
6,34716,17323,"Judge, 1st Subcircuit (Vacancy of Brim)",Maryam Ahmad,5087
6,34716,17323,"Judge, 1st Subcircuit (Vacancy of Hopkins)",Anthony E. Simpkins,2898
6,34716,17323,"Judge, 1st Subcircuit (Vacancy of Hopkins)",Lisa A. Copland,2374
6,34716,17323,"Judge, 1st Subcircuit (Vacancy of Hopkins)",Rhonda Crawford,4703
6,34716,17323,"Judge, 5th Subcircuit (Vacancy of Eadie-Daniels)",Jameika Mangum,1218
6,34716,17323,"Judge, 5th Subcircuit (Vacancy of Eadie-Daniels)",Leonard Murray,1441
6,34716,17323,"Judge, 5th Subcircuit (Vacancy of Stuart)",Freddrenna M. Lyle,2428
6,34716,17323,"Judge, 5th Subcircuit (Vacancy of Williams)",Daryl Jones,1654
6,34716,17323,"Judge, 5th Subcircuit (Vacancy of Williams)",Robin Denise Shoffner,1028
7,33600,16456,Appellate Court Judge (Vacancy of Epstein),Eileen O'Neill Burke,11052
7,33600,16456,Appellate Court Judge (Vacancy of Quinn),Bertina E. Lampkin,11300
7,33600,16456,"Circuit Court Judge (Vacancy of Biebel, Jr.)","John Fitzgerald Lyke, Jr.",10829
7,33600,16456,Circuit Court Judge (Vacancy of Elrod),Rossana Patricia Fernandez,8138
7,33600,16456,Circuit Court Judge (Vacancy of Elrod),Scott Edward Lipinski,3527
7,33600,16456,Circuit Court Judge (Vacancy of Hogan),Alison C. Conlon,6440
7,33600,16456,Circuit Court Judge (Vacancy of Hogan),Michael I. O'Malley,5570
7,33600,16456,"Circuit Court Judge (Vacancy of Howlett, Jr.)",Aleksandra 'Alex' Gillespie,7646
7,33600,16456,"Circuit Court Judge (Vacancy of Howlett, Jr.)",Thomas Maloney Cushing,3977
7,33600,16456,Circuit Court Judge (Vacancy of Johnson),Bonnie Carol McGrath,2436
7,33600,16456,Circuit Court Judge (Vacancy of Johnson),Carolyn J. Gallagher,3528
7,33600,16456,Circuit Court Judge (Vacancy of Johnson),Gregory Raymond LaPapa,1610
7,33600,16456,Circuit Court Judge (Vacancy of Johnson),Mark A. Lyon,2637
7,33600,16456,Circuit Court Judge (Vacancy of Johnson),Sean S. Chaudhuri,1713
7,33600,16456,Circuit Court Judge (Vacancy of Karnezis),Brian J O'Hara,1585
7,33600,16456,Circuit Court Judge (Vacancy of Karnezis),Devlin J. Schoop,4716
7,33600,16456,Circuit Court Judge (Vacancy of Karnezis),Mary Kathleen McHugh,5597
7,33600,16456,Circuit Court Judge (Vacancy of Love),Brendan A. O'Brien,10722
7,33600,16456,Circuit Court Judge (Vacancy of O'Brien),Maureen O'Donoghue Hannon,10719
7,33600,16456,Circuit Court Judge (Vacancy of Palmer),Deidre Baumann,2794
7,33600,16456,Circuit Court Judge (Vacancy of Palmer),Pat Heneghan,3401
7,33600,16456,Circuit Court Judge (Vacancy of Palmer),Susana L. Ortiz,5750
7,33600,16456,Circuit Court Judge (Vacancy of Ruscitti Grussel),Daniel Patrick Duffy,5774
7,33600,16456,Circuit Court Judge (Vacancy of Ruscitti Grussel),Monica M. Torres-Linares,4163
7,33600,16456,Circuit Court Judge (Vacancy of Ruscitti Grussel),William S. Wojcik,978
7,33600,16456,Circuit Court Judge (Vacancy of Walsh),Fredrick H. Bates,6620
7,33600,16456,Circuit Court Judge (Vacancy of Walsh),Patrick Joseph Powers,5236
7,33600,16456,"Judge, 1st Subcircuit (Vacancy of Brim)",Jesse Outlaw,5581
7,33600,16456,"Judge, 1st Subcircuit (Vacancy of Brim)",Maryam Ahmad,4345
7,33600,16456,"Judge, 1st Subcircuit (Vacancy of Hopkins)",Anthony E. Simpkins,2620
7,33600,16456,"Judge, 1st Subcircuit (Vacancy of Hopkins)",Lisa A. Copland,2385
7,33600,16456,"Judge, 1st Subcircuit (Vacancy of Hopkins)",Rhonda Crawford,5006
7,33600,16456,"Judge, 5th Subcircuit (Vacancy of Eadie-Daniels)",Jameika Mangum,1091
7,33600,16456,"Judge, 5th Subcircuit (Vacancy of Eadie-Daniels)",Leonard Murray,1131
7,33600,16456,"Judge, 5th Subcircuit (Vacancy of Stuart)",Freddrenna M. Lyle,2095
7,33600,16456,"Judge, 5th Subcircuit (Vacancy of Williams)",Daryl Jones,1376
7,33600,16456,"Judge, 5th Subcircuit (Vacancy of Williams)",Robin Denise Shoffner,870
8,38421,20851,Appellate Court Judge (Vacancy of Epstein),Eileen O'Neill Burke,14310
8,38421,20851,Appellate Court Judge (Vacancy of Quinn),Bertina E. Lampkin,14671
8,38421,20851,"Circuit Court Judge (Vacancy of Biebel, Jr.)","John Fitzgerald Lyke, Jr.",14027
8,38421,20851,Circuit Court Judge (Vacancy of Elrod),Rossana Patricia Fernandez,11208
8,38421,20851,Circuit Court Judge (Vacancy of Elrod),Scott Edward Lipinski,4273
8,38421,20851,Circuit Court Judge (Vacancy of Hogan),Alison C. Conlon,9332
8,38421,20851,Circuit Court Judge (Vacancy of Hogan),Michael I. O'Malley,6534
8,38421,20851,"Circuit Court Judge (Vacancy of Howlett, Jr.)",Aleksandra 'Alex' Gillespie,10808
8,38421,20851,"Circuit Court Judge (Vacancy of Howlett, Jr.)",Thomas Maloney Cushing,4580
8,38421,20851,Circuit Court Judge (Vacancy of Johnson),Bonnie Carol McGrath,2918
8,38421,20851,Circuit Court Judge (Vacancy of Johnson),Carolyn J. Gallagher,4400
8,38421,20851,Circuit Court Judge (Vacancy of Johnson),Gregory Raymond LaPapa,1430
8,38421,20851,Circuit Court Judge (Vacancy of Johnson),Mark A. Lyon,3275
8,38421,20851,Circuit Court Judge (Vacancy of Johnson),Sean S. Chaudhuri,3751
8,38421,20851,Circuit Court Judge (Vacancy of Karnezis),Brian J O'Hara,1686
8,38421,20851,Circuit Court Judge (Vacancy of Karnezis),Devlin J. Schoop,7531
8,38421,20851,Circuit Court Judge (Vacancy of Karnezis),Mary Kathleen McHugh,6533
8,38421,20851,Circuit Court Judge (Vacancy of Love),Brendan A. O'Brien,14376
8,38421,20851,Circuit Court Judge (Vacancy of O'Brien),Maureen O'Donoghue Hannon,13673
8,38421,20851,Circuit Court Judge (Vacancy of Palmer),Deidre Baumann,3386
8,38421,20851,Circuit Court Judge (Vacancy of Palmer),Pat Heneghan,5864
8,38421,20851,Circuit Court Judge (Vacancy of Palmer),Susana L. Ortiz,6430
8,38421,20851,Circuit Court Judge (Vacancy of Ruscitti Grussel),Daniel Patrick Duffy,8652
8,38421,20851,Circuit Court Judge (Vacancy of Ruscitti Grussel),Monica M. Torres-Linares,4663
8,38421,20851,Circuit Court Judge (Vacancy of Ruscitti Grussel),William S. Wojcik,1111
8,38421,20851,Circuit Court Judge (Vacancy of Walsh),Fredrick H. Bates,9756
8,38421,20851,Circuit Court Judge (Vacancy of Walsh),Patrick Joseph Powers,5940
8,38421,20851,"Judge, 1st Subcircuit (Vacancy of Brim)",Jesse Outlaw,7329
8,38421,20851,"Judge, 1st Subcircuit (Vacancy of Brim)",Maryam Ahmad,7865
8,38421,20851,"Judge, 1st Subcircuit (Vacancy of Hopkins)",Anthony E. Simpkins,4896
8,38421,20851,"Judge, 1st Subcircuit (Vacancy of Hopkins)",Lisa A. Copland,3468
8,38421,20851,"Judge, 1st Subcircuit (Vacancy of Hopkins)",Rhonda Crawford,6709
8,38421,20851,"Judge, 5th Subcircuit (Vacancy of Eadie-Daniels)",Jameika Mangum,388
8,38421,20851,"Judge, 5th Subcircuit (Vacancy of Eadie-Daniels)",Leonard Murray,510
8,38421,20851,"Judge, 5th Subcircuit (Vacancy of Stuart)",Freddrenna M. Lyle,849
8,38421,20851,"Judge, 5th Subcircuit (Vacancy of Williams)",Daryl Jones,543
8,38421,20851,"Judge, 5th Subcircuit (Vacancy of Williams)",Robin Denise Shoffner,359
9,37240,18705,Appellate Court Judge (Vacancy of Epstein),Eileen O'Neill Burke,12811
9,37240,18705,Appellate Court Judge (Vacancy of Quinn),Bertina E. Lampkin,13043
9,37240,18705,"Circuit Court Judge (Vacancy of Biebel, Jr.)","John Fitzgerald Lyke, Jr.",12325
9,37240,18705,Circuit Court Judge (Vacancy of Elrod),Rossana Patricia Fernandez,9240
9,37240,18705,Circuit Court Judge (Vacancy of Elrod),Scott Edward Lipinski,4263
9,37240,18705,Circuit Court Judge (Vacancy of Hogan),Alison C. Conlon,7469
9,37240,18705,Circuit Court Judge (Vacancy of Hogan),Michael I. O'Malley,6341
9,37240,18705,"Circuit Court Judge (Vacancy of Howlett, Jr.)",Aleksandra 'Alex' Gillespie,9180
9,37240,18705,"Circuit Court Judge (Vacancy of Howlett, Jr.)",Thomas Maloney Cushing,4270
9,37240,18705,Circuit Court Judge (Vacancy of Johnson),Bonnie Carol McGrath,2759
9,37240,18705,Circuit Court Judge (Vacancy of Johnson),Carolyn J. Gallagher,4160
9,37240,18705,Circuit Court Judge (Vacancy of Johnson),Gregory Raymond LaPapa,1512
9,37240,18705,Circuit Court Judge (Vacancy of Johnson),Mark A. Lyon,3061
9,37240,18705,Circuit Court Judge (Vacancy of Johnson),Sean S. Chaudhuri,2264
9,37240,18705,Circuit Court Judge (Vacancy of Karnezis),Brian J O'Hara,1768
9,37240,18705,Circuit Court Judge (Vacancy of Karnezis),Devlin J. Schoop,5839
9,37240,18705,Circuit Court Judge (Vacancy of Karnezis),Mary Kathleen McHugh,6148
9,37240,18705,Circuit Court Judge (Vacancy of Love),Brendan A. O'Brien,12229
9,37240,18705,Circuit Court Judge (Vacancy of O'Brien),Maureen O'Donoghue Hannon,12221
9,37240,18705,Circuit Court Judge (Vacancy of Palmer),Deidre Baumann,3254
9,37240,18705,Circuit Court Judge (Vacancy of Palmer),Pat Heneghan,4327
9,37240,18705,Circuit Court Judge (Vacancy of Palmer),Susana L. Ortiz,6143
