WARD,REGISTERED VOTERS,BALLOTS CAST,RACE,CANDIDATE,VOTES
1,23944,7449,JUDGE OF THE APPELLATE COURT (DANIEL J MCNAMARA VACANCY),DANIEL JOSEPH KELLEY,846
1,23944,7449,JUDGE OF THE APPELLATE COURT (DANIEL J MCNAMARA VACANCY),DENISE MARGARET O'MALLEY,2090
1,23944,7449,JUDGE OF THE APPELLATE COURT (DANIEL J MCNAMARA VACANCY),SHELVIN LOUISE MARIE HALL,926
1,23944,7449,JUDGE OF THE CIRCUIT COURT (ALBERT GREEN VACANCY),CAROL J. KENNY,482
1,23944,7449,JUDGE OF THE CIRCUIT COURT (ALBERT GREEN VACANCY),CHARLES E. DONEGAN,281
1,23944,7449,JUDGE OF THE CIRCUIT COURT (ALBERT GREEN VACANCY),DONNA PHELPS FELTON,645
1,23944,7449,JUDGE OF THE CIRCUIT COURT (ALBERT GREEN VACANCY),ELLEN L. FLANNIGAN,662
1,23944,7449,JUDGE OF THE CIRCUIT COURT (ALBERT GREEN VACANCY),KAREN G. SHIELDS,1026
1,23944,7449,JUDGE OF THE CIRCUIT COURT (ALBERT GREEN VACANCY),RODNEY C. HOWARD,184
1,23944,7449,JUDGE OF THE CIRCUIT COURT (ALBERT GREEN VACANCY),WILLIAM J. FROST,398
1,23944,7449,JUDGE OF THE CIRCUIT COURT (ARTHUR L. DUNNE VACANCY),DOMENICA A. STEPHENSON,1974
1,23944,7449,JUDGE OF THE CIRCUIT COURT (ARTHUR L. DUNNE VACANCY),PAUL A. KARKULA,1476
1,23944,7449,"JUDGE OF THE CIRCUIT COURT (J. S. QUINLAN, JR. VACANCY)",DENNIS J. BURKE,362
1,23944,7449,"JUDGE OF THE CIRCUIT COURT (J. S. QUINLAN, JR. VACANCY)",MARK MCGUIRE,655
1,23944,7449,"JUDGE OF THE CIRCUIT COURT (J. S. QUINLAN, JR. VACANCY)",MARTHA A. MILLS,683
1,23944,7449,"JUDGE OF THE CIRCUIT COURT (J. S. QUINLAN, JR. VACANCY)",MICHAEL THOMAS O'MALLEY,800
1,23944,7449,"JUDGE OF THE CIRCUIT COURT (J. S. QUINLAN, JR. VACANCY)",ROSEMARY GRANT HIGGINS,701
1,23944,7449,"JUDGE OF THE CIRCUIT COURT (J. S. QUINLAN, JR. VACANCY)",THOMAS DAVID ROTI,377
1,23944,7449,JUDGE OF THE CIRCUIT COURT (JOAN M. CORBOY VACANCY),DENNIS MICHAEL MCGUIRE,758
1,23944,7449,JUDGE OF THE CIRCUIT COURT (JOAN M. CORBOY VACANCY),JOYCE M. MURPHY,1210
1,23944,7449,JUDGE OF THE CIRCUIT COURT (JOAN M. CORBOY VACANCY),MARVIN J. LEAVITT,1166
1,23944,7449,JUDGE OF THE CIRCUIT COURT (JOAN M. CORBOY VACANCY),THOMAS JAMES LAWLER,411
1,23944,7449,JUDGE OF THE CIRCUIT COURT (KENNETH L. GILLIS VACANCY),COLLEEN F. SHEEHAN,2430
1,23944,7449,JUDGE OF THE CIRCUIT COURT (KENNETH L. GILLIS VACANCY),MATTHEW WILLIAM BEAUDET,929
1,23944,7449,JUDGE OF THE CIRCUIT COURT (MARGARET S. MCBRIDE VACANCY),MARCIA MARAS,2897
1,23944,7449,JUDGE OF THE CIRCUIT COURT (MICHAEL B. GETTY VACANCY),DEBORAH JEAN GUBIN,610
1,23944,7449,JUDGE OF THE CIRCUIT COURT (MICHAEL B. GETTY VACANCY),JOHN JOSEPH DOWNEY,456
1,23944,7449,JUDGE OF THE CIRCUIT COURT (MICHAEL B. GETTY VACANCY),LAWRENCE A. SCORDINO,348
1,23944,7449,JUDGE OF THE CIRCUIT COURT (MICHAEL B. GETTY VACANCY),NANCY A. DONAHOE,1270
1,23944,7449,JUDGE OF THE CIRCUIT COURT (MICHAEL B. GETTY VACANCY),"P. SCOTT NEVILLE, JR.",725
1,23944,7449,JUDGE OF THE CIRCUIT COURT (MICHAEL B. GETTY VACANCY),ROBERT RONALD TEPPER,288
1,23944,7449,JUDGE OF THE CIRCUIT COURT (MICHAEL F. CZAJA VACANCY),MARY MARGARET BROSNAHAN,3034
1,23944,7449,JUDGE OF THE CIRCUIT COURT (MICHAEL S. JORDAN VACANCY),JOAN MARGARET O'BRIEN,1153
1,23944,7449,JUDGE OF THE CIRCUIT COURT (MICHAEL S. JORDAN VACANCY),MARJORIE E. MCCOLLOM,972
1,23944,7449,JUDGE OF THE CIRCUIT COURT (MICHAEL S. JORDAN VACANCY),RICHARD ANTHONY STEVENS,926
1,23944,7449,JUDGE OF THE CIRCUIT COURT (MICHAEL S. JORDAN VACANCY),ROBERT D. QUINLIVAN,609
1,23944,7449,JUDGE OF THE CIRCUIT COURT (RONALD J. P. BANKS VACANCY),BEVERLY SUSLER PARKHURST,796
1,23944,7449,JUDGE OF THE CIRCUIT COURT (RONALD J. P. BANKS VACANCY),LAURA MARIE SULLIVAN,1283
1,23944,7449,JUDGE OF THE CIRCUIT COURT (RONALD J. P. BANKS VACANCY),MATTHEW E. COGHLAN,637
1,23944,7449,JUDGE OF THE CIRCUIT COURT (RONALD J. P. BANKS VACANCY),THOMAS MORE DONNELLY,1323
1,23944,7449,JUDGE OF THE CIRCUIT COURT (SHEILA M. MURPHY VACANCY),JOANNE GUILLEMETTE,1313
1,23944,7449,JUDGE OF THE CIRCUIT COURT (SHEILA M. MURPHY VACANCY),MICHAEL L. MCGRATH,738
1,23944,7449,JUDGE OF THE CIRCUIT COURT (SHEILA M. MURPHY VACANCY),MICHAEL T. HEALY,1035
1,23944,7449,JUDGE OF THE CIRCUIT COURT (SHELVIN SINGER VACANCY),BONNIE CAROL MCGRATH,922
1,23944,7449,JUDGE OF THE CIRCUIT COURT (SHELVIN SINGER VACANCY),EILEEN MARIE GEARY,755
1,23944,7449,JUDGE OF THE CIRCUIT COURT (SHELVIN SINGER VACANCY),FRANCIS JOSEPH DOLAN,992
1,23944,7449,JUDGE OF THE CIRCUIT COURT (SHELVIN SINGER VACANCY),JANICE L. BERMAN,642
1,23944,7449,JUDGE OF THE SUPREME COURT (MICHAEL A. BILANDIC VACANCY),CHRISTINE PATRICIA CURRAN,810
1,23944,7449,JUDGE OF THE SUPREME COURT (MICHAEL A. BILANDIC VACANCY),MORTON ZWICK,558
1,23944,7449,JUDGE OF THE SUPREME COURT (MICHAEL A. BILANDIC VACANCY),THOMAS R. FITZGERALD,2047
1,23944,7449,JUDGE OF THE SUPREME COURT (MICHAEL A. BILANDIC VACANCY),"WILLIAM COUSINS, JR.",986
2,27019,9157,JUDGE OF THE APPELLATE COURT (DANIEL J MCNAMARA VACANCY),DANIEL JOSEPH KELLEY,830
2,27019,9157,JUDGE OF THE APPELLATE COURT (DANIEL J MCNAMARA VACANCY),DENISE MARGARET O'MALLEY,1513
2,27019,9157,JUDGE OF THE APPELLATE COURT (DANIEL J MCNAMARA VACANCY),SHELVIN LOUISE MARIE HALL,3581
2,27019,9157,JUDGE OF THE CIRCUIT COURT (ALBERT GREEN VACANCY),CAROL J. KENNY,631
2,27019,9157,JUDGE OF THE CIRCUIT COURT (ALBERT GREEN VACANCY),CHARLES E. DONEGAN,296
2,27019,9157,JUDGE OF THE CIRCUIT COURT (ALBERT GREEN VACANCY),DONNA PHELPS FELTON,1569
2,27019,9157,JUDGE OF THE CIRCUIT COURT (ALBERT GREEN VACANCY),ELLEN L. FLANNIGAN,434
2,27019,9157,JUDGE OF THE CIRCUIT COURT (ALBERT GREEN VACANCY),KAREN G. SHIELDS,1051
2,27019,9157,JUDGE OF THE CIRCUIT COURT (ALBERT GREEN VACANCY),RODNEY C. HOWARD,691
2,27019,9157,JUDGE OF THE CIRCUIT COURT (ALBERT GREEN VACANCY),WILLIAM J. FROST,894
2,27019,9157,JUDGE OF THE CIRCUIT COURT (ARTHUR L. DUNNE VACANCY),DOMENICA A. STEPHENSON,2855
2,27019,9157,JUDGE OF THE CIRCUIT COURT (ARTHUR L. DUNNE VACANCY),PAUL A. KARKULA,1944
2,27019,9157,"JUDGE OF THE CIRCUIT COURT (J. S. QUINLAN, JR. VACANCY)",DENNIS J. BURKE,614
2,27019,9157,"JUDGE OF THE CIRCUIT COURT (J. S. QUINLAN, JR. VACANCY)",MARK MCGUIRE,751
2,27019,9157,"JUDGE OF THE CIRCUIT COURT (J. S. QUINLAN, JR. VACANCY)",MARTHA A. MILLS,1056
2,27019,9157,"JUDGE OF THE CIRCUIT COURT (J. S. QUINLAN, JR. VACANCY)",MICHAEL THOMAS O'MALLEY,814
2,27019,9157,"JUDGE OF THE CIRCUIT COURT (J. S. QUINLAN, JR. VACANCY)",ROSEMARY GRANT HIGGINS,1369
2,27019,9157,"JUDGE OF THE CIRCUIT COURT (J. S. QUINLAN, JR. VACANCY)",THOMAS DAVID ROTI,748
2,27019,9157,JUDGE OF THE CIRCUIT COURT (JOAN M. CORBOY VACANCY),DENNIS MICHAEL MCGUIRE,744
2,27019,9157,JUDGE OF THE CIRCUIT COURT (JOAN M. CORBOY VACANCY),JOYCE M. MURPHY,2470
2,27019,9157,JUDGE OF THE CIRCUIT COURT (JOAN M. CORBOY VACANCY),MARVIN J. LEAVITT,1262
2,27019,9157,JUDGE OF THE CIRCUIT COURT (JOAN M. CORBOY VACANCY),THOMAS JAMES LAWLER,768
2,27019,9157,JUDGE OF THE CIRCUIT COURT (KENNETH L. GILLIS VACANCY),COLLEEN F. SHEEHAN,3440
2,27019,9157,JUDGE OF THE CIRCUIT COURT (KENNETH L. GILLIS VACANCY),MATTHEW WILLIAM BEAUDET,1444
2,27019,9157,JUDGE OF THE CIRCUIT COURT (MARGARET S. MCBRIDE VACANCY),MARCIA MARAS,4275
2,27019,9157,JUDGE OF THE CIRCUIT COURT (MICHAEL B. GETTY VACANCY),DEBORAH JEAN GUBIN,1000
2,27019,9157,JUDGE OF THE CIRCUIT COURT (MICHAEL B. GETTY VACANCY),JOHN JOSEPH DOWNEY,597
2,27019,9157,JUDGE OF THE CIRCUIT COURT (MICHAEL B. GETTY VACANCY),LAWRENCE A. SCORDINO,214
2,27019,9157,JUDGE OF THE CIRCUIT COURT (MICHAEL B. GETTY VACANCY),NANCY A. DONAHOE,1455
2,27019,9157,JUDGE OF THE CIRCUIT COURT (MICHAEL B. GETTY VACANCY),"P. SCOTT NEVILLE, JR.",1745
2,27019,9157,JUDGE OF THE CIRCUIT COURT (MICHAEL B. GETTY VACANCY),ROBERT RONALD TEPPER,430
2,27019,9157,JUDGE OF THE CIRCUIT COURT (MICHAEL F. CZAJA VACANCY),MARY MARGARET BROSNAHAN,4659
2,27019,9157,JUDGE OF THE CIRCUIT COURT (MICHAEL S. JORDAN VACANCY),JOAN MARGARET O'BRIEN,1391
2,27019,9157,JUDGE OF THE CIRCUIT COURT (MICHAEL S. JORDAN VACANCY),MARJORIE E. MCCOLLOM,1080
2,27019,9157,JUDGE OF THE CIRCUIT COURT (MICHAEL S. JORDAN VACANCY),RICHARD ANTHONY STEVENS,1608
2,27019,9157,JUDGE OF THE CIRCUIT COURT (MICHAEL S. JORDAN VACANCY),ROBERT D. QUINLIVAN,1014
2,27019,9157,JUDGE OF THE CIRCUIT COURT (RONALD J. P. BANKS VACANCY),BEVERLY SUSLER PARKHURST,993
2,27019,9157,JUDGE OF THE CIRCUIT COURT (RONALD J. P. BANKS VACANCY),LAURA MARIE SULLIVAN,1736
2,27019,9157,JUDGE OF THE CIRCUIT COURT (RONALD J. P. BANKS VACANCY),MATTHEW E. COGHLAN,1335
2,27019,9157,JUDGE OF THE CIRCUIT COURT (RONALD J. P. BANKS VACANCY),THOMAS MORE DONNELLY,1433
2,27019,9157,JUDGE OF THE CIRCUIT COURT (SHEILA M. MURPHY VACANCY),JOANNE GUILLEMETTE,2004
2,27019,9157,JUDGE OF THE CIRCUIT COURT (SHEILA M. MURPHY VACANCY),MICHAEL L. MCGRATH,970
2,27019,9157,JUDGE OF THE CIRCUIT COURT (SHEILA M. MURPHY VACANCY),MICHAEL T. HEALY,1839
2,27019,9157,JUDGE OF THE CIRCUIT COURT (SHELVIN SINGER VACANCY),BONNIE CAROL MCGRATH,1693
2,27019,9157,JUDGE OF THE CIRCUIT COURT (SHELVIN SINGER VACANCY),EILEEN MARIE GEARY,1044
2,27019,9157,JUDGE OF THE CIRCUIT COURT (SHELVIN SINGER VACANCY),FRANCIS JOSEPH DOLAN,1038
2,27019,9157,JUDGE OF THE CIRCUIT COURT (SHELVIN SINGER VACANCY),JANICE L. BERMAN,1225
2,27019,9157,JUDGE OF THE CIRCUIT COURT - 14TH (A),MAURA SLATTERY BOYLE,5
2,27019,9157,JUDGE OF THE CIRCUIT COURT - 5TH (A),ANGELA W. RICHARDSON,416
2,27019,9157,JUDGE OF THE CIRCUIT COURT - 5TH (A),CASANDRA LEWIS,296
2,27019,9157,JUDGE OF THE CIRCUIT COURT - 5TH (A),HILDA R. WHITTINGTON,217
2,27019,9157,JUDGE OF THE CIRCUIT COURT - 5TH (A),JOANNE SIMBOLI HODGE,117
2,27019,9157,JUDGE OF THE CIRCUIT COURT - 5TH (A),LORETTA EADIE-DANIELS,447
2,27019,9157,JUDGE OF THE CIRCUIT COURT - 5TH (A),PAUL A. BRADY,123
2,27019,9157,JUDGE OF THE CIRCUIT COURT - 5TH (A),PAULA M. LINGO,727
2,27019,9157,JUDGE OF THE CIRCUIT COURT - 5TH (A),"ROBERT L. ""BOB"" ANDERSON",328
2,27019,9157,JUDGE OF THE SUPREME COURT (MICHAEL A. BILANDIC VACANCY),CHRISTINE PATRICIA CURRAN,511
2,27019,9157,JUDGE OF THE SUPREME COURT (MICHAEL A. BILANDIC VACANCY),MORTON ZWICK,276
2,27019,9157,JUDGE OF THE SUPREME COURT (MICHAEL A. BILANDIC VACANCY),THOMAS R. FITZGERALD,1349
2,27019,9157,JUDGE OF THE SUPREME COURT (MICHAEL A. BILANDIC VACANCY),"WILLIAM COUSINS, JR.",4906
3,23172,6320,JUDGE OF THE APPELLATE COURT (DANIEL J MCNAMARA VACANCY),DANIEL JOSEPH KELLEY,579
3,23172,6320,JUDGE OF THE APPELLATE COURT (DANIEL J MCNAMARA VACANCY),DENISE MARGARET O'MALLEY,932
3,23172,6320,JUDGE OF THE APPELLATE COURT (DANIEL J MCNAMARA VACANCY),SHELVIN LOUISE MARIE HALL,2280
