WARD,REGISTERED VOTERS,BALLOTS CAST,RACE,CANDIDATE,VOTES
1,35398,14211,Circuit Court Judge (Vacancy of K. Sheehan),James Samuel Worley,925
1,35398,14211,Circuit Court Judge (Vacancy of K. Sheehan),Jill Rose Quinn,7445
1,35398,14211,Circuit Court Judge (Vacancy of K. Sheehan),Wendelin 'Wendi' DeLoach,1473
1,35398,14211,Circuit Court Judge (Vacancy of Larsen),"Levander 'Van' Smith, Jr.",3856
1,35398,14211,Circuit Court Judge (Vacancy of Larsen),Megan Kathleen Mulay,2144
1,35398,14211,Circuit Court Judge (Vacancy of Larsen),Suzanne Therese McEneely,3663
1,35398,14211,Circuit Court Judge (Vacancy of Mason),Arthur D. Sutton,627
1,35398,14211,Circuit Court Judge (Vacancy of Mason),Bonnie Carol McGrath,1089
1,35398,14211,Circuit Court Judge (Vacancy of Mason),Chris Stacey,3086
1,35398,14211,Circuit Court Judge (Vacancy of Mason),Jennifer Patricia Callahan,2836
1,35398,14211,Circuit Court Judge (Vacancy of Mason),Joseph Chico,1332
1,35398,14211,Circuit Court Judge (Vacancy of Mason),Joy E. Tolbert Nelson,845
1,35398,14211,Circuit Court Judge (Vacancy of McCarthy),Michael O'Malley,1387
1,35398,14211,Circuit Court Judge (Vacancy of McCarthy),Teresa Molina,8424
1,35398,14211,Circuit Court Judge (Vacancy of Murphy Gorman),Amanda 'Mandy' Pillsbury,1788
1,35398,14211,Circuit Court Judge (Vacancy of Murphy Gorman),Dan Walsh,968
1,35398,14211,Circuit Court Judge (Vacancy of Murphy Gorman),Keely Patricia Hillison,969
1,35398,14211,Circuit Court Judge (Vacancy of Murphy Gorman),Sheree Desiree Henry,5961
1,35398,14211,Circuit Court Judge (Vacancy of O'Brien),Elizabeth Anne Walsh,4309
1,35398,14211,Circuit Court Judge (Vacancy of O'Brien),Heather Anne Kent,2055
1,35398,14211,Circuit Court Judge (Vacancy of O'Brien),Lloyd James Brooks,3283
1,35398,14211,Circuit Court Judge (Vacancy of Patti),Lynn Weaver Boyle,8917
1,35398,14211,Circuit Court Judge (Vacancy of Roti),Araceli Reyes De La Cruz,4085
1,35398,14211,Circuit Court Judge (Vacancy of Roti),James Patrick Crawley,1686
1,35398,14211,Circuit Court Judge (Vacancy of Roti),Lorraine Mary Murphy,4034
1,35398,14211,"Judge, 6th Subcircuit (Vacancy of Nega)",Anne Shaw,4191
1,35398,14211,"Judge, 6th Subcircuit (Vacancy of Nega)",Jamie Guerra Dickler,5559
1,35398,14211,"Judge, 6th Subcircuit (Vacancy of Pantle)",Anthony Lucafo,2134
1,35398,14211,"Judge, 6th Subcircuit (Vacancy of Pantle)",Cory Eli Oshita,2034
1,35398,14211,"Judge, 6th Subcircuit (Vacancy of Pantle)",Eileen Marie O'Connor,5667
1,35398,14211,Supreme Court Judge (Vacancy of Freeman),Cynthia Y. Cobbs,1584
1,35398,14211,Supreme Court Judge (Vacancy of Freeman),Daniel Epstein,1620
1,35398,14211,Supreme Court Judge (Vacancy of Freeman),Jesse G Reyes,2579
1,35398,14211,Supreme Court Judge (Vacancy of Freeman),Margaret Stanton McBride,1239
1,35398,14211,Supreme Court Judge (Vacancy of Freeman),Nathaniel Roosevelt Howse,438
1,35398,14211,Supreme Court Judge (Vacancy of Freeman),"P. Scott Neville, Jr.",2732
1,35398,14211,Supreme Court Judge (Vacancy of Freeman),Shelly A. Harris,1151
2,38016,14025,"Appellate Court Judge (Vacancy of Neville, Jr.)",Carolyn J. Gallagher,1586
2,38016,14025,"Appellate Court Judge (Vacancy of Neville, Jr.)",Maureen Patricia O'Leary,1663
2,38016,14025,"Appellate Court Judge (Vacancy of Neville, Jr.)",Michael B. Hyman,4662
2,38016,14025,"Appellate Court Judge (Vacancy of Neville, Jr.)",Sandra Gisela Ramos,2042
2,38016,14025,Appellate Court Judge (Vacancy of Simon),John Griffin,4987
2,38016,14025,Appellate Court Judge (Vacancy of Simon),Sharon O. Johnson,4631
2,38016,14025,Circuit Court Judge (Vacancy of Bellows),Cristin Keely McDonald Duffy,3426
2,38016,14025,Circuit Court Judge (Vacancy of Bellows),Kerrie Maloney Laytin,3644
2,38016,14025,Circuit Court Judge (Vacancy of Bellows),Tiesha L. Smith,2248
2,38016,14025,Circuit Court Judge (Vacancy of C. Sheehan),Deidre Baumann,2497
2,38016,14025,Circuit Court Judge (Vacancy of C. Sheehan),Maura McMahon Zeller,2678
2,38016,14025,Circuit Court Judge (Vacancy of C. Sheehan),Russell W. Hartigan,3909
2,38016,14025,Circuit Court Judge (Vacancy of Coghlan),Aileen Bhandari,2555
2,38016,14025,Circuit Court Judge (Vacancy of Coghlan),Elizabeth 'Beth' Ryan,2206
2,38016,14025,Circuit Court Judge (Vacancy of Coghlan),"James T. Derico, Jr.",2316
2,38016,14025,Circuit Court Judge (Vacancy of Coghlan),Kelly Marie McCarthy,2225
2,38016,14025,Circuit Court Judge (Vacancy of Ford),John O'Meara,2863
2,38016,14025,Circuit Court Judge (Vacancy of Ford),Laura Ayala-Gonzalez,5767
2,38016,14025,Circuit Court Judge (Vacancy of Ford),U. O'Neal,695
2,38016,14025,Circuit Court Judge (Vacancy of Funderburk),Celestia L. Mays,4293
2,38016,14025,Circuit Court Judge (Vacancy of Funderburk),Daniel L. Collins,1021
2,38016,14025,Circuit Court Judge (Vacancy of Funderburk),Jacqueline Marie Griffin,2005
2,38016,14025,Circuit Court Judge (Vacancy of Funderburk),Mary Therese Quinn,1863
2,38016,14025,Circuit Court Judge (Vacancy of K. Sheehan),James Samuel Worley,931
2,38016,14025,Circuit Court Judge (Vacancy of K. Sheehan),Jill Rose Quinn,7047
2,38016,14025,Circuit Court Judge (Vacancy of K. Sheehan),Wendelin 'Wendi' DeLoach,1100
2,38016,14025,Circuit Court Judge (Vacancy of Larsen),"Levander 'Van' Smith, Jr.",3747
2,38016,14025,Circuit Court Judge (Vacancy of Larsen),Megan Kathleen Mulay,2173
2,38016,14025,Circuit Court Judge (Vacancy of Larsen),Suzanne Therese McEneely,3197
2,38016,14025,Circuit Court Judge (Vacancy of Mason),Arthur D. Sutton,694
2,38016,14025,Circuit Court Judge (Vacancy of Mason),Bonnie Carol McGrath,1226
2,38016,14025,Circuit Court Judge (Vacancy of Mason),Chris Stacey,3343
2,38016,14025,Circuit Court Judge (Vacancy of Mason),Jennifer Patricia Callahan,2517
2,38016,14025,Circuit Court Judge (Vacancy of Mason),Joseph Chico,703
2,38016,14025,Circuit Court Judge (Vacancy of Mason),Joy E. Tolbert Nelson,773
2,38016,14025,Circuit Court Judge (Vacancy of McCarthy),Michael O'Malley,1803
2,38016,14025,Circuit Court Judge (Vacancy of McCarthy),Teresa Molina,7358
2,38016,14025,Circuit Court Judge (Vacancy of Murphy Gorman),Amanda 'Mandy' Pillsbury,1633
2,38016,14025,Circuit Court Judge (Vacancy of Murphy Gorman),Dan Walsh,1221
2,38016,14025,Circuit Court Judge (Vacancy of Murphy Gorman),Keely Patricia Hillison,887
2,38016,14025,Circuit Court Judge (Vacancy of Murphy Gorman),Sheree Desiree Henry,5405
2,38016,14025,Circuit Court Judge (Vacancy of O'Brien),Elizabeth Anne Walsh,3696
2,38016,14025,Circuit Court Judge (Vacancy of O'Brien),Heather Anne Kent,1974
2,38016,14025,Circuit Court Judge (Vacancy of O'Brien),Lloyd James Brooks,3377
2,38016,14025,Circuit Court Judge (Vacancy of Patti),Lynn Weaver Boyle,8499
2,38016,14025,Circuit Court Judge (Vacancy of Roti),Araceli Reyes De La Cruz,2753
2,38016,14025,Circuit Court Judge (Vacancy of Roti),James Patrick Crawley,1707
2,38016,14025,Circuit Court Judge (Vacancy of Roti),Lorraine Mary Murphy,4660
2,38016,14025,"Judge, 6th Subcircuit (Vacancy of Nega)",Anne Shaw,1225
2,38016,14025,"Judge, 6th Subcircuit (Vacancy of Nega)",Jamie Guerra Dickler,1893
2,38016,14025,"Judge, 6th Subcircuit (Vacancy of Pantle)",Anthony Lucafo,778
2,38016,14025,"Judge, 6th Subcircuit (Vacancy of Pantle)",Cory Eli Oshita,543
2,38016,14025,"Judge, 6th Subcircuit (Vacancy of Pantle)",Eileen Marie O'Connor,1839
2,38016,14025,"Judge, 8th Subcircuit (Vacancy of Fleming)",Bradley R. Trowbridge,2693
2,38016,14025,"Judge, 8th Subcircuit (Vacancy of Fleming)",Jonathan Clark Green,2929
2,38016,14025,"Judge, 8th Subcircuit (Vacancy of Gubin)",Michael A. Forti,5517
2,38016,14025,Supreme Court Judge (Vacancy of Freeman),Cynthia Y. Cobbs,1279
2,38016,14025,Supreme Court Judge (Vacancy of Freeman),Daniel Epstein,1244
2,38016,14025,Supreme Court Judge (Vacancy of Freeman),Jesse G Reyes,1470
2,38016,14025,Supreme Court Judge (Vacancy of Freeman),Margaret Stanton McBride,1881
2,38016,14025,Supreme Court Judge (Vacancy of Freeman),Nathaniel Roosevelt Howse,476
2,38016,14025,Supreme Court Judge (Vacancy of Freeman),"P. Scott Neville, Jr.",3080
2,38016,14025,Supreme Court Judge (Vacancy of Freeman),Shelly A. Harris,1303
3,36810,14058,"Appellate Court Judge (Vacancy of Neville, Jr.)",Carolyn J. Gallagher,2492
3,36810,14058,"Appellate Court Judge (Vacancy of Neville, Jr.)",Maureen Patricia O'Leary,1984
3,36810,14058,"Appellate Court Judge (Vacancy of Neville, Jr.)",Michael B. Hyman,3859
3,36810,14058,"Appellate Court Judge (Vacancy of Neville, Jr.)",Sandra Gisela Ramos,2697
3,36810,14058,Appellate Court Judge (Vacancy of Simon),John Griffin,4666
3,36810,14058,Appellate Court Judge (Vacancy of Simon),Sharon O. Johnson,6201
3,36810,14058,Circuit Court Judge (Vacancy of Bellows),Cristin Keely McDonald Duffy,2339
3,36810,14058,Circuit Court Judge (Vacancy of Bellows),Kerrie Maloney Laytin,3239
3,36810,14058,Circuit Court Judge (Vacancy of Bellows),Tiesha L. Smith,5343
3,36810,14058,Circuit Court Judge (Vacancy of C. Sheehan),Deidre Baumann,4391
3,36810,14058,Circuit Court Judge (Vacancy of C. Sheehan),Maura McMahon Zeller,3189
3,36810,14058,Circuit Court Judge (Vacancy of C. Sheehan),Russell W. Hartigan,2860
3,36810,14058,Circuit Court Judge (Vacancy of Coghlan),Aileen Bhandari,2091
3,36810,14058,Circuit Court Judge (Vacancy of Coghlan),Elizabeth 'Beth' Ryan,2214
3,36810,14058,Circuit Court Judge (Vacancy of Coghlan),"James T. Derico, Jr.",3546
3,36810,14058,Circuit Court Judge (Vacancy of Coghlan),Kelly Marie McCarthy,2981
3,36810,14058,Circuit Court Judge (Vacancy of Ford),John O'Meara,1660
3,36810,14058,Circuit Court Judge (Vacancy of Ford),Laura Ayala-Gonzalez,6621
3,36810,14058,Circuit Court Judge (Vacancy of Ford),U. O'Neal,2385
3,36810,14058,Circuit Court Judge (Vacancy of Funderburk),Celestia L. Mays,4628
3,36810,14058,Circuit Court Judge (Vacancy of Funderburk),Daniel L. Collins,1486
3,36810,14058,Circuit Court Judge (Vacancy of Funderburk),Jacqueline Marie Griffin,2984
3,36810,14058,Circuit Court Judge (Vacancy of Funderburk),Mary Therese Quinn,1684
3,36810,14058,Circuit Court Judge (Vacancy of K. Sheehan),James Samuel Worley,1998
3,36810,14058,Circuit Court Judge (Vacancy of K. Sheehan),Jill Rose Quinn,6580
3,36810,14058,Circuit Court Judge (Vacancy of K. Sheehan),Wendelin 'Wendi' DeLoach,1707
3,36810,14058,Circuit Court Judge (Vacancy of Larsen),"Levander 'Van' Smith, Jr.",6471
3,36810,14058,Circuit Court Judge (Vacancy of Larsen),Megan Kathleen Mulay,1660
3,36810,14058,Circuit Court Judge (Vacancy of Larsen),Suzanne Therese McEneely,2592
3,36810,14058,Circuit Court Judge (Vacancy of Mason),Arthur D. Sutton,2424
3,36810,14058,Circuit Court Judge (Vacancy of Mason),Bonnie Carol McGrath,1117
3,36810,14058,Circuit Court Judge (Vacancy of Mason),Chris Stacey,2910
3,36810,14058,Circuit Court Judge (Vacancy of Mason),Jennifer Patricia Callahan,2066
3,36810,14058,Circuit Court Judge (Vacancy of Mason),Joseph Chico,855
3,36810,14058,Circuit Court Judge (Vacancy of Mason),Joy E. Tolbert Nelson,1366
3,36810,14058,Circuit Court Judge (Vacancy of McCarthy),Michael O'Malley,2191
3,36810,14058,Circuit Court Judge (Vacancy of McCarthy),Teresa Molina,8306
3,36810,14058,Circuit Court Judge (Vacancy of Murphy Gorman),Amanda 'Mandy' Pillsbury,1265
3,36810,14058,Circuit Court Judge (Vacancy of Murphy Gorman),Dan Walsh,1370
3,36810,14058,Circuit Court Judge (Vacancy of Murphy Gorman),Keely Patricia Hillison,1038
3,36810,14058,Circuit Court Judge (Vacancy of Murphy Gorman),Sheree Desiree Henry,7118
3,36810,14058,Circuit Court Judge (Vacancy of O'Brien),Elizabeth Anne Walsh,3486
3,36810,14058,Circuit Court Judge (Vacancy of O'Brien),Heather Anne Kent,1563
3,36810,14058,Circuit Court Judge (Vacancy of O'Brien),Lloyd James Brooks,5725
3,36810,14058,Circuit Court Judge (Vacancy of Patti),Lynn Weaver Boyle,9660
3,36810,14058,Circuit Court Judge (Vacancy of Roti),Araceli Reyes De La Cruz,4156
3,36810,14058,Circuit Court Judge (Vacancy of Roti),James Patrick Crawley,1943
3,36810,14058,Circuit Court Judge (Vacancy of Roti),Lorraine Mary Murphy,4499
3,36810,14058,"Judge, 14th Subcircuit (Vacancy of Bertucci)","Gerardo Tristan, Jr.",7
3,36810,14058,"Judge, 14th Subcircuit (Vacancy of Bertucci)",Steve Demitro,3
3,36810,14058,"Judge, 14th Subcircuit (Vacancy of Lacy)",Daniel O. Tiernan,8
3,36810,14058,"Judge, 14th Subcircuit (Vacancy of Lacy)",Perla Tirado,2
3,36810,14058,"Judge, 8th Subcircuit (Vacancy of Fleming)",Bradley R. Trowbridge,1890
3,36810,14058,"Judge, 8th Subcircuit (Vacancy of Fleming)",Jonathan Clark Green,2505
3,36810,14058,"Judge, 8th Subcircuit (Vacancy of Gubin)",Michael A. Forti,4306
3,36810,14058,Supreme Court Judge (Vacancy of Freeman),Cynthia Y. Cobbs,1785
3,36810,14058,Supreme Court Judge (Vacancy of Freeman),Daniel Epstein,542
3,36810,14058,Supreme Court Judge (Vacancy of Freeman),Jesse G Reyes,1565
3,36810,14058,Supreme Court Judge (Vacancy of Freeman),Margaret Stanton McBride,924
3,36810,14058,Supreme Court Judge (Vacancy of Freeman),Nathaniel Roosevelt Howse,1351
3,36810,14058,Supreme Court Judge (Vacancy of Freeman),"P. Scott Neville, Jr.",3968
3,36810,14058,Supreme Court Judge (Vacancy of Freeman),Shelly A. Harris,1758
4,34091,15502,"Appellate Court Judge (Vacancy of Neville, Jr.)",Carolyn J. Gallagher,1936
4,34091,15502,"Appellate Court Judge (Vacancy of Neville, Jr.)",Maureen Patricia O'Leary,1749
4,34091,15502,"Appellate Court Judge (Vacancy of Neville, Jr.)",Michael B. Hyman,5514
4,34091,15502,"Appellate Court Judge (Vacancy of Neville, Jr.)",Sandra Gisela Ramos,3184
4,34091,15502,Appellate Court Judge (Vacancy of Simon),John Griffin,5315
4,34091,15502,Appellate Court Judge (Vacancy of Simon),Sharon O. Johnson,7018
4,34091,15502,Circuit Court Judge (Vacancy of Bellows),Cristin Keely McDonald Duffy,2173
4,34091,15502,Circuit Court Judge (Vacancy of Bellows),Kerrie Maloney Laytin,3990
4,34091,15502,Circuit Court Judge (Vacancy of Bellows),Tiesha L. Smith,6086
4,34091,15502,Circuit Court Judge (Vacancy of C. Sheehan),Deidre Baumann,4274
4,34091,15502,Circuit Court Judge (Vacancy of C. Sheehan),Maura McMahon Zeller,4311
4,34091,15502,Circuit Court Judge (Vacancy of C. Sheehan),Russell W. Hartigan,3012
4,34091,15502,Circuit Court Judge (Vacancy of Coghlan),Aileen Bhandari,2555
4,34091,15502,Circuit Court Judge (Vacancy of Coghlan),Elizabeth 'Beth' Ryan,2186
4,34091,15502,Circuit Court Judge (Vacancy of Coghlan),"James T. Derico, Jr.",4278
4,34091,15502,Circuit Court Judge (Vacancy of Coghlan),Kelly Marie McCarthy,3006
4,34091,15502,Circuit Court Judge (Vacancy of Ford),John O'Meara,1622
4,34091,15502,Circuit Court Judge (Vacancy of Ford),Laura Ayala-Gonzalez,7896
4,34091,15502,Circuit Court Judge (Vacancy of Ford),U. O'Neal,2432
4,34091,15502,Circuit Court Judge (Vacancy of Funderburk),Celestia L. Mays,5876
4,34091,15502,Circuit Court Judge (Vacancy of Funderburk),Daniel L. Collins,1458
4,34091,15502,Circuit Court Judge (Vacancy of Funderburk),Jacqueline Marie Griffin,3184
4,34091,15502,Circuit Court Judge (Vacancy of Funderburk),Mary Therese Quinn,1573
4,34091,15502,Circuit Court Judge (Vacancy of K. Sheehan),James Samuel Worley,2230
4,34091,15502,Circuit Court Judge (Vacancy of K. Sheehan),Jill Rose Quinn,7312
4,34091,15502,Circuit Court Judge (Vacancy of K. Sheehan),Wendelin 'Wendi' DeLoach,2128
4,34091,15502,Circuit Court Judge (Vacancy of Larsen),"Levander 'Van' Smith, Jr.",7703
4,34091,15502,Circuit Court Judge (Vacancy of Larsen),Megan Kathleen Mulay,1675
4,34091,15502,Circuit Court Judge (Vacancy of Larsen),Suzanne Therese McEneely,2570
4,34091,15502,Circuit Court Judge (Vacancy of Mason),Arthur D. Sutton,2006
4,34091,15502,Circuit Court Judge (Vacancy of Mason),Bonnie Carol McGrath,1214
4,34091,15502,Circuit Court Judge (Vacancy of Mason),Chris Stacey,4037
4,34091,15502,Circuit Court Judge (Vacancy of Mason),Jennifer Patricia Callahan,1999
4,34091,15502,Circuit Court Judge (Vacancy of Mason),Joseph Chico,957
4,34091,15502,Circuit Court Judge (Vacancy of Mason),Joy E. Tolbert Nelson,1761
4,34091,15502,Circuit Court Judge (Vacancy of McCarthy),Michael O'Malley,1944
4,34091,15502,Circuit Court Judge (Vacancy of McCarthy),Teresa Molina,9790
4,34091,15502,Circuit Court Judge (Vacancy of Murphy Gorman),Amanda 'Mandy' Pillsbury,1230
4,34091,15502,Circuit Court Judge (Vacancy of Murphy Gorman),Dan Walsh,1136
4,34091,15502,Circuit Court Judge (Vacancy of Murphy Gorman),Keely Patricia Hillison,1139
4,34091,15502,Circuit Court Judge (Vacancy of Murphy Gorman),Sheree Desiree Henry,8542
4,34091,15502,Circuit Court Judge (Vacancy of O'Brien),Elizabeth Anne Walsh,3456
4,34091,15502,Circuit Court Judge (Vacancy of O'Brien),Heather Anne Kent,1618
4,34091,15502,Circuit Court Judge (Vacancy of O'Brien),Lloyd James Brooks,6946
4,34091,15502,Circuit Court Judge (Vacancy of Patti),Lynn Weaver Boyle,10903
4,34091,15502,Circuit Court Judge (Vacancy of Roti),Araceli Reyes De La Cruz,5310
4,34091,15502,Circuit Court Judge (Vacancy of Roti),James Patrick Crawley,1977
4,34091,15502,Circuit Court Judge (Vacancy of Roti),Lorraine Mary Murphy,4473
4,34091,15502,"Judge, 8th Subcircuit (Vacancy of Fleming)",Bradley R. Trowbridge,1102
4,34091,15502,"Judge, 8th Subcircuit (Vacancy of Fleming)",Jonathan Clark Green,1364
4,34091,15502,"Judge, 8th Subcircuit (Vacancy of Gubin)",Michael A. Forti,2428
4,34091,15502,Supreme Court Judge (Vacancy of Freeman),Cynthia Y. Cobbs,1915
4,34091,15502,Supreme Court Judge (Vacancy of Freeman),Daniel Epstein,745
4,34091,15502,Supreme Court Judge (Vacancy of Freeman),Jesse G Reyes,1493
4,34091,15502,Supreme Court Judge (Vacancy of Freeman),Margaret Stanton McBride,877
4,34091,15502,Supreme Court Judge (Vacancy of Freeman),Nathaniel Roosevelt Howse,865
4,34091,15502,Supreme Court Judge (Vacancy of Freeman),"P. Scott Neville, Jr.",5827
4,34091,15502,Supreme Court Judge (Vacancy of Freeman),Shelly A. Harris,1766
5,29415,13766,"Appellate Court Judge (Vacancy of Neville, Jr.)",Carolyn J. Gallagher,1628
5,29415,13766,"Appellate Court Judge (Vacancy of Neville, Jr.)",Maureen Patricia O'Leary,1483
5,29415,13766,"Appellate Court Judge (Vacancy of Neville, Jr.)",Michael B. Hyman,5193
5,29415,13766,"Appellate Court Judge (Vacancy of Neville, Jr.)",Sandra Gisela Ramos,2614
5,29415,13766,Appellate Court Judge (Vacancy of Simon),John Griffin,4501
5,29415,13766,Appellate Court Judge (Vacancy of Simon),Sharon O. Johnson,6310
5,29415,13766,Circuit Court Judge (Vacancy of Bellows),Cristin Keely McDonald Duffy,2161
5,29415,13766,Circuit Court Judge (Vacancy of Bellows),Kerrie Maloney Laytin,3424
5,29415,13766,Circuit Court Judge (Vacancy of Bellows),Tiesha L. Smith,5115
5,29415,13766,Circuit Court Judge (Vacancy of C. Sheehan),Deidre Baumann,3786
5,29415,13766,Circuit Court Judge (Vacancy of C. Sheehan),Maura McMahon Zeller,3429
5,29415,13766,Circuit Court Judge (Vacancy of C. Sheehan),Russell W. Hartigan,2927
5,29415,13766,Circuit Court Judge (Vacancy of Coghlan),Aileen Bhandari,2457
5,29415,13766,Circuit Court Judge (Vacancy of Coghlan),Elizabeth 'Beth' Ryan,1854
5,29415,13766,Circuit Court Judge (Vacancy of Coghlan),"James T. Derico, Jr.",3615
5,29415,13766,Circuit Court Judge (Vacancy of Coghlan),Kelly Marie McCarthy,2626
5,29415,13766,Circuit Court Judge (Vacancy of Ford),John O'Meara,1508
5,29415,13766,Circuit Court Judge (Vacancy of Ford),Laura Ayala-Gonzalez,6711
5,29415,13766,Circuit Court Judge (Vacancy of Ford),U. O'Neal,2171
5,29415,13766,Circuit Court Judge (Vacancy of Funderburk),Celestia L. Mays,5386
5,29415,13766,Circuit Court Judge (Vacancy of Funderburk),Daniel L. Collins,1225
5,29415,13766,Circuit Court Judge (Vacancy of Funderburk),Jacqueline Marie Griffin,2647
5,29415,13766,Circuit Court Judge (Vacancy of Funderburk),Mary Therese Quinn,1250
5,29415,13766,Circuit Court Judge (Vacancy of K. Sheehan),James Samuel Worley,1977
5,29415,13766,Circuit Court Judge (Vacancy of K. Sheehan),Jill Rose Quinn,6685
5,29415,13766,Circuit Court Judge (Vacancy of K. Sheehan),Wendelin 'Wendi' DeLoach,1664
5,29415,13766,Circuit Court Judge (Vacancy of Larsen),"Levander 'Van' Smith, Jr.",6642
5,29415,13766,Circuit Court Judge (Vacancy of Larsen),Megan Kathleen Mulay,1401
5,29415,13766,Circuit Court Judge (Vacancy of Larsen),Suzanne Therese McEneely,2410
5,29415,13766,Circuit Court Judge (Vacancy of Mason),Arthur D. Sutton,1779
5,29415,13766,Circuit Court Judge (Vacancy of Mason),Bonnie Carol McGrath,919
5,29415,13766,Circuit Court Judge (Vacancy of Mason),Chris Stacey,3590
5,29415,13766,Circuit Court Judge (Vacancy of Mason),Jennifer Patricia Callahan,1881
5,29415,13766,Circuit Court Judge (Vacancy of Mason),Joseph Chico,862
5,29415,13766,Circuit Court Judge (Vacancy of Mason),Joy E. Tolbert Nelson,1408
5,29415,13766,Circuit Court Judge (Vacancy of McCarthy),Michael O'Malley,1700
5,29415,13766,Circuit Court Judge (Vacancy of McCarthy),Teresa Molina,8602
5,29415,13766,Circuit Court Judge (Vacancy of Murphy Gorman),Amanda 'Mandy' Pillsbury,948
5,29415,13766,Circuit Court Judge (Vacancy of Murphy Gorman),Dan Walsh,919
5,29415,13766,Circuit Court Judge (Vacancy of Murphy Gorman),Keely Patricia Hillison,896
5,29415,13766,Circuit Court Judge (Vacancy of Murphy Gorman),Sheree Desiree Henry,7732
5,29415,13766,Circuit Court Judge (Vacancy of O'Brien),Elizabeth Anne Walsh,2985
5,29415,13766,Circuit Court Judge (Vacancy of O'Brien),Heather Anne Kent,1343
5,29415,13766,Circuit Court Judge (Vacancy of O'Brien),Lloyd James Brooks,6178
5,29415,13766,Circuit Court Judge (Vacancy of Patti),Lynn Weaver Boyle,9444
5,29415,13766,Circuit Court Judge (Vacancy of Roti),Araceli Reyes De La Cruz,4226
5,29415,13766,Circuit Court Judge (Vacancy of Roti),James Patrick Crawley,2041
5,29415,13766,Circuit Court Judge (Vacancy of Roti),Lorraine Mary Murphy,4004
5,29415,13766,"Judge, 1st Subcircuit (Vacancy of Crawford)",Tyria B. Walton,66
5,29415,13766,"Judge, 1st Subcircuit (Vacancy of Hughes Brooks)",Krista D. Butler,64
5,29415,13766,Supreme Court Judge (Vacancy of Freeman),Cynthia Y. Cobbs,1722
5,29415,13766,Supreme Court Judge (Vacancy of Freeman),Daniel Epstein,1001
5,29415,13766,Supreme Court Judge (Vacancy of Freeman),Jesse G Reyes,1207
5,29415,13766,Supreme Court Judge (Vacancy of Freeman),Margaret Stanton McBride,655
5,29415,13766,Supreme Court Judge (Vacancy of Freeman),Nathaniel Roosevelt Howse,780
5,29415,13766,Supreme Court Judge (Vacancy of Freeman),"P. Scott Neville, Jr.",5082
5,29415,13766,Supreme Court Judge (Vacancy of Freeman),Shelly A. Harris,1600
6,30641,11129,"Appellate Court Judge (Vacancy of Neville, Jr.)",Carolyn J. Gallagher,1910
6,30641,11129,"Appellate Court Judge (Vacancy of Neville, Jr.)",Maureen Patricia O'Leary,1780
6,30641,11129,"Appellate Court Judge (Vacancy of Neville, Jr.)",Michael B. Hyman,3232
6,30641,11129,"Appellate Court Judge (Vacancy of Neville, Jr.)",Sandra Gisela Ramos,2214
6,30641,11129,Appellate Court Judge (Vacancy of Simon),John Griffin,3445
6,30641,11129,Appellate Court Judge (Vacancy of Simon),Sharon O. Johnson,5710
6,30641,11129,Circuit Court Judge (Vacancy of Bellows),Cristin Keely McDonald Duffy,1288
