WARD,REGISTERED VOTERS,BALLOTS CAST,RACE,CANDIDATE,VOTES
1,25757,11411,RETAIN JAMES L. RHODES - CIRCUIT COURT,YES,4079
1,25757,11411,RETAIN JAMES P. O'MALLEY - CIRCUIT COURT,NO,1253
1,25757,11411,RETAIN JAMES P. O'MALLEY - CIRCUIT COURT,YES,4419
1,25757,11411,RETAIN JAMES PATRICK FLANNERY - CIRCUIT COURT,NO,1313
1,25757,11411,RETAIN JAMES PATRICK FLANNERY - CIRCUIT COURT,YES,4525
1,25757,11411,RETAIN JAMES T. RYAN - CIRCUIT COURT,NO,2002
1,25757,11411,RETAIN JAMES T. RYAN - CIRCUIT COURT,YES,3502
1,25757,11411,RETAIN JANE LOUISE STUART - CIRCUIT COURT,NO,1085
1,25757,11411,RETAIN JANE LOUISE STUART - CIRCUIT COURT,YES,4299
1,25757,11411,RETAIN JOHN J. FLEMING - CIRCUIT COURT,NO,1221
1,25757,11411,RETAIN JOHN J. FLEMING - CIRCUIT COURT,YES,4193
1,25757,11411,RETAIN JUDY I. MITCHELL-DAVIS - CIRCUIT COURT,NO,1631
1,25757,11411,RETAIN JUDY I. MITCHELL-DAVIS - CIRCUIT COURT,YES,4304
1,25757,11411,RETAIN KATHLEEN G. KENNEDY - CIRCUIT COURT,NO,1059
1,25757,11411,RETAIN KATHLEEN G. KENNEDY - CIRCUIT COURT,YES,4502
1,25757,11411,RETAIN KATHLEEN MARIE McGURY - CIRCUIT COURT,NO,1105
1,25757,11411,RETAIN KATHLEEN MARIE McGURY - CIRCUIT COURT,YES,4433
1,25757,11411,RETAIN KENNETH J. WADAS - CIRCUIT COURT,NO,1251
1,25757,11411,RETAIN KENNETH J. WADAS - CIRCUIT COURT,YES,4067
1,25757,11411,RETAIN LORETTA CAROL DOUGLAS - CIRCUIT COURT,NO,1507
1,25757,11411,RETAIN LORETTA CAROL DOUGLAS - CIRCUIT COURT,YES,4354
1,25757,11411,RETAIN LYNN MARIE EGAN - CIRCUIT COURT,NO,1113
1,25757,11411,RETAIN LYNN MARIE EGAN - CIRCUIT COURT,YES,4471
1,25757,11411,RETAIN MARJORIE C. LAWS - CIRCUIT COURT,NO,1146
1,25757,11411,RETAIN MARJORIE C. LAWS - CIRCUIT COURT,YES,4277
1,25757,11411,RETAIN MARY A. MULHERN - CIRCUIT COURT,NO,1100
1,25757,11411,RETAIN MARY A. MULHERN - CIRCUIT COURT,YES,4356
1,25757,11411,RETAIN MARY ANN G. McMORROW - SUPREME COURT,NO,1146
1,25757,11411,RETAIN MARY ANN G. McMORROW - SUPREME COURT,YES,5400
1,25757,11411,RETAIN MARY ELLEN COGHLAN - CIRCUIT COURT,NO,1129
1,25757,11411,RETAIN MARY ELLEN COGHLAN - CIRCUIT COURT,YES,4539
1,25757,11411,RETAIN MICHAEL P. TOOMIN - CIRCUIT COURT,NO,1378
1,25757,11411,RETAIN MICHAEL P. TOOMIN - CIRCUIT COURT,YES,4250
1,25757,11411,RETAIN MICHELE FRANCENE LOWRANCE - CIRCUIT COURT,NO,1200
1,25757,11411,RETAIN MICHELE FRANCENE LOWRANCE - CIRCUIT COURT,YES,4350
1,25757,11411,RETAIN NANCY DREW SHEEHAN - CIRCUIT COURT,NO,1568
1,25757,11411,RETAIN NANCY DREW SHEEHAN - CIRCUIT COURT,YES,4023
1,25757,11411,RETAIN PATRICIA MARTIN BISHOP - CIRCUIT COURT,NO,1114
1,25757,11411,RETAIN PATRICIA MARTIN BISHOP - CIRCUIT COURT,YES,4465
1,25757,11411,RETAIN PHILIP L. BRONSTEIN - CIRCUIT COURT,NO,1316
1,25757,11411,RETAIN PHILIP L. BRONSTEIN - CIRCUIT COURT,YES,4346
1,25757,11411,RETAIN RICHARD J. ELROD - CIRCUIT COURT,NO,1403
1,25757,11411,RETAIN RICHARD J. ELROD - CIRCUIT COURT,YES,4358
1,25757,11411,RETAIN RICKEY JONES - CIRCUIT COURT,NO,1435
1,25757,11411,RETAIN RICKEY JONES - CIRCUIT COURT,YES,4010
1,25757,11411,RETAIN ROBERT CAHILL - APPELLATE COURT,NO,1332
1,25757,11411,RETAIN ROBERT CAHILL - APPELLATE COURT,YES,4977
1,25757,11411,RETAIN RODOLFO (RUDY) GARCIA - CIRCUIT COURT,NO,1200
1,25757,11411,RETAIN RODOLFO (RUDY) GARCIA - CIRCUIT COURT,YES,4524
1,25757,11411,RETAIN SEBASTIAN THOMAS PATTI - CIRCUIT COURT,NO,1248
1,25757,11411,RETAIN SEBASTIAN THOMAS PATTI - CIRCUIT COURT,YES,4269
1,25757,11411,RETAIN SHARON JOHNSON COLEMAN - CIRCUIT COURT,NO,1168
1,25757,11411,RETAIN SHARON JOHNSON COLEMAN - CIRCUIT COURT,YES,4375
1,25757,11411,RETAIN SHELLEY LYNN SUTKER-DERMER - CIRCUIT COURT,NO,1221
1,25757,11411,RETAIN SHELLEY LYNN SUTKER-DERMER - CIRCUIT COURT,YES,4291
1,25757,11411,RETAIN SHELLI WILLIAMS HAYES - CIRCUIT COURT,NO,1451
1,25757,11411,RETAIN SHELLI WILLIAMS HAYES - CIRCUIT COURT,YES,4096
1,25757,11411,RETAIN THEMIS N. KARNEZIS - CIRCUIT COURT,NO,1369
1,25757,11411,RETAIN THEMIS N. KARNEZIS - CIRCUIT COURT,YES,4293
1,25757,11411,RETAIN THOMAS E. FLANAGAN - CIRCUIT COURT,NO,1226
1,25757,11411,RETAIN THOMAS E. FLANAGAN - CIRCUIT COURT,YES,4463
1,25757,11411,RETAIN VANESSA A. HOPKINS - CIRCUIT COURT,NO,1655
1,25757,11411,RETAIN VANESSA A. HOPKINS - CIRCUIT COURT,YES,3953
1,25757,11411,RETAIN VERONICA B. MATHEIN - CIRCUIT COURT,NO,1112
1,25757,11411,RETAIN VERONICA B. MATHEIN - CIRCUIT COURT,YES,4370
1,25757,11411,RETAIN WILBUR E. CROOKS - CIRCUIT COURT,NO,1319
1,25757,11411,RETAIN WILBUR E. CROOKS - CIRCUIT COURT,YES,4142
1,25757,11411,RETAIN WILLIAM G. LACY - CIRCUIT COURT,NO,1217
1,25757,11411,RETAIN WILLIAM G. LACY - CIRCUIT COURT,YES,4148
2,27229,13721,JUDGE OF THE APPELLATE COURT (BUCKLEY VACANCY),NEIL F. HARTIGAN,9935
2,27229,13721,JUDGE OF THE APPELLATE COURT (COUSINS VACANCY),DENISE MARGARET O'MALLEY,9373
2,27229,13721,JUDGE OF THE APPELLATE COURT (RAKOWSKI VACANCY),AURELIA MARIE PUCINSKI,2605
2,27229,13721,JUDGE OF THE APPELLATE COURT (RAKOWSKI VACANCY),JAMES FITZGERALD SMITH,8585
2,27229,13721,JUDGE OF THE CIRCUIT COURT (BOLAN VACANCY),NOREEN VALERIA LOVE,10144
2,27229,13721,JUDGE OF THE CIRCUIT COURT (DURKIN VACANCY),KERRY M. KENNEDY,9394
2,27229,13721,JUDGE OF THE CIRCUIT COURT (FITZGERALD VACANCY),EILEEN MARY BREWER,8988
2,27229,13721,JUDGE OF THE CIRCUIT COURT (HETT VACANCY),LAURA MARIE SULLIVAN,8906
2,27229,13721,JUDGE OF THE CIRCUIT COURT (KAPLAN VACANCY),SHEILA McGINNIS,8885
2,27229,13721,JUDGE OF THE CIRCUIT COURT (LEVIN VACANCY),MARGARET ANN BRENNAN,8785
2,27229,13721,JUDGE OF THE CIRCUIT COURT (O'CONNELL VACANCY),MARY ANNE MASON,8974
2,27229,13721,JUDGE OF THE CIRCUIT COURT (WHITING VACANCY),LEWIS NIXON,8910
2,27229,13721,JUDGE OF THE CIRCUIT COURT - 14TH (ADDTL A),JAMES R. BROWN,0
2,27229,13721,JUDGE OF THE CIRCUIT COURT - 14TH (VACANCY GEARY),LAWRENCE O'GARA,0
2,27229,13721,JUDGE OF THE CIRCUIT COURT - 5TH (ADDTL A),CASANDRA LEWIS,1012
2,27229,13721,JUDGE OF THE CIRCUIT COURT - 7TH (ADDTL A),ANTHONY LYNN BURRELL,4122
2,27229,13721,JUDGE OF THE CIRCUIT COURT - 8TH (ADDTL A),ROBERT E. GORDON,3446
2,27229,13721,JUDGE OF THE CIRCUIT COURT - 8TH (VACANCY ZWICK),THOMAS J. LIPSCOMB,3425
2,27229,13721,RETAIN ANDREW BERMAN - CIRCUIT COURT,NO,1491
2,27229,13721,RETAIN ANDREW BERMAN - CIRCUIT COURT,YES,5703
2,27229,13721,RETAIN ANTHONY S. MONTELIONE - CIRCUIT COURT,NO,1656
2,27229,13721,RETAIN ANTHONY S. MONTELIONE - CIRCUIT COURT,YES,6261
2,27229,13721,RETAIN BARBARA A. McDONALD - CIRCUIT COURT,NO,1280
2,27229,13721,RETAIN BARBARA A. McDONALD - CIRCUIT COURT,YES,6106
2,27229,13721,RETAIN BARBARA ANN RILEY - CIRCUIT COURT,NO,1051
2,27229,13721,RETAIN BARBARA ANN RILEY - CIRCUIT COURT,YES,6561
2,27229,13721,RETAIN CANDACE JEAN FABRI - CIRCUIT COURT,NO,1455
2,27229,13721,RETAIN CANDACE JEAN FABRI - CIRCUIT COURT,YES,5877
2,27229,13721,RETAIN CAROL PEARCE McCARTHY - CIRCUIT COURT,NO,1350
2,27229,13721,RETAIN CAROL PEARCE McCARTHY - CIRCUIT COURT,YES,5926
2,27229,13721,RETAIN CHARLES M. TRAVIS - CIRCUIT COURT,NO,1934
2,27229,13721,RETAIN CHARLES M. TRAVIS - CIRCUIT COURT,YES,5380
2,27229,13721,RETAIN CHERYL A. STARKS - CIRCUIT COURT,NO,1230
2,27229,13721,RETAIN CHERYL A. STARKS - CIRCUIT COURT,YES,6145
2,27229,13721,RETAIN CLAYTON J. CRANE - CIRCUIT COURT,NO,2591
2,27229,13721,RETAIN CLAYTON J. CRANE - CIRCUIT COURT,YES,4962
2,27229,13721,RETAIN DANIEL J. KELLEY - CIRCUIT COURT,NO,1643
2,27229,13721,RETAIN DANIEL J. KELLEY - CIRCUIT COURT,YES,5973
2,27229,13721,RETAIN DANIEL J. LYNCH - CIRCUIT COURT,NO,1666
2,27229,13721,RETAIN DANIEL J. LYNCH - CIRCUIT COURT,YES,5835
2,27229,13721,RETAIN DANIEL P. DARCY - CIRCUIT COURT,NO,1536
2,27229,13721,RETAIN DANIEL P. DARCY - CIRCUIT COURT,YES,5835
2,27229,13721,RETAIN DAVID P. STERBA - CIRCUIT COURT,NO,1615
2,27229,13721,RETAIN DAVID P. STERBA - CIRCUIT COURT,YES,5394
2,27229,13721,RETAIN DAVID RILEY DONNERSBERGER - CIRCUIT COURT,NO,1590
2,27229,13721,RETAIN DAVID RILEY DONNERSBERGER - CIRCUIT COURT,YES,5954
2,27229,13721,RETAIN DIANE GORDON CANNON - CIRCUIT COURT,NO,1281
2,27229,13721,RETAIN DIANE GORDON CANNON - CIRCUIT COURT,YES,6113
2,27229,13721,RETAIN DONALD JOSEPH SURIANO - CIRCUIT COURT,NO,1619
2,27229,13721,RETAIN DONALD JOSEPH SURIANO - CIRCUIT COURT,YES,5459
2,27229,13721,RETAIN DONALD M. DEVLIN - CIRCUIT COURT,NO,1562
2,27229,13721,RETAIN DONALD M. DEVLIN - CIRCUIT COURT,YES,5907
2,27229,13721,RETAIN EDMUND PONCE de LEON - CIRCUIT COURT,NO,1513
2,27229,13721,RETAIN EDMUND PONCE de LEON - CIRCUIT COURT,YES,5891
2,27229,13721,RETAIN EDWARD N. PIETRUCHA - CIRCUIT COURT,NO,2019
2,27229,13721,RETAIN EDWARD N. PIETRUCHA - CIRCUIT COURT,YES,5221
2,27229,13721,RETAIN EVELYN B. CLAY - CIRCUIT COURT,NO,1318
2,27229,13721,RETAIN EVELYN B. CLAY - CIRCUIT COURT,YES,6232
2,27229,13721,RETAIN FRANCIS W. GLOWACKI - CIRCUIT COURT,NO,1984
2,27229,13721,RETAIN FRANCIS W. GLOWACKI - CIRCUIT COURT,YES,5658
2,27229,13721,RETAIN FRANK J. ZELEZINSKI - CIRCUIT COURT,NO,1705
2,27229,13721,RETAIN FRANK J. ZELEZINSKI - CIRCUIT COURT,YES,5387
2,27229,13721,RETAIN GAY-LLOYD LOTT - CIRCUIT COURT,NO,1734
2,27229,13721,RETAIN GAY-LLOYD LOTT - CIRCUIT COURT,YES,5860
2,27229,13721,RETAIN GERALD C. BENDER - CIRCUIT COURT,NO,1495
2,27229,13721,RETAIN GERALD C. BENDER - CIRCUIT COURT,YES,5746
2,27229,13721,RETAIN GREGORY JOSEPH WOJKOWSKI - CIRCUIT COURT,NO,1691
2,27229,13721,RETAIN GREGORY JOSEPH WOJKOWSKI - CIRCUIT COURT,YES,5658
2,27229,13721,RETAIN JAMES G. RILEY - CIRCUIT COURT,NO,1436
2,27229,13721,RETAIN JAMES G. RILEY - CIRCUIT COURT,YES,5750
2,27229,13721,RETAIN JAMES J. GAVIN - CIRCUIT COURT,NO,1447
2,27229,13721,RETAIN JAMES J. GAVIN - CIRCUIT COURT,YES,5761
2,27229,13721,RETAIN JAMES J. JORZAK - CIRCUIT COURT,NO,2428
2,27229,13721,RETAIN JAMES J. JORZAK - CIRCUIT COURT,YES,4859
2,27229,13721,RETAIN JAMES L. RHODES - CIRCUIT COURT,NO,1598
2,27229,13721,RETAIN JAMES L. RHODES - CIRCUIT COURT,YES,6034
2,27229,13721,RETAIN JAMES P. O'MALLEY - CIRCUIT COURT,NO,1682
2,27229,13721,RETAIN JAMES P. O'MALLEY - CIRCUIT COURT,YES,5800
2,27229,13721,RETAIN JAMES PATRICK FLANNERY - CIRCUIT COURT,NO,1736
2,27229,13721,RETAIN JAMES PATRICK FLANNERY - CIRCUIT COURT,YES,6087
2,27229,13721,RETAIN JAMES T. RYAN - CIRCUIT COURT,NO,2535
2,27229,13721,RETAIN JAMES T. RYAN - CIRCUIT COURT,YES,4764
2,27229,13721,RETAIN JANE LOUISE STUART - CIRCUIT COURT,NO,1305
2,27229,13721,RETAIN JANE LOUISE STUART - CIRCUIT COURT,YES,5987
2,27229,13721,RETAIN JOHN J. FLEMING - CIRCUIT COURT,NO,1478
2,27229,13721,RETAIN JOHN J. FLEMING - CIRCUIT COURT,YES,5785
2,27229,13721,RETAIN JUDY I. MITCHELL-DAVIS - CIRCUIT COURT,NO,1697
2,27229,13721,RETAIN JUDY I. MITCHELL-DAVIS - CIRCUIT COURT,YES,6627
2,27229,13721,RETAIN KATHLEEN G. KENNEDY - CIRCUIT COURT,NO,1244
2,27229,13721,RETAIN KATHLEEN G. KENNEDY - CIRCUIT COURT,YES,6280
2,27229,13721,RETAIN KATHLEEN MARIE McGURY - CIRCUIT COURT,NO,1398
2,27229,13721,RETAIN KATHLEEN MARIE McGURY - CIRCUIT COURT,YES,5971
2,27229,13721,RETAIN KENNETH J. WADAS - CIRCUIT COURT,NO,1549
2,27229,13721,RETAIN KENNETH J. WADAS - CIRCUIT COURT,YES,5494
2,27229,13721,RETAIN LORETTA CAROL DOUGLAS - CIRCUIT COURT,NO,1667
2,27229,13721,RETAIN LORETTA CAROL DOUGLAS - CIRCUIT COURT,YES,6157
2,27229,13721,RETAIN LYNN MARIE EGAN - CIRCUIT COURT,NO,1442
2,27229,13721,RETAIN LYNN MARIE EGAN - CIRCUIT COURT,YES,5935
2,27229,13721,RETAIN MARJORIE C. LAWS - CIRCUIT COURT,NO,1293
2,27229,13721,RETAIN MARJORIE C. LAWS - CIRCUIT COURT,YES,6123
2,27229,13721,RETAIN MARY A. MULHERN - CIRCUIT COURT,NO,1397
2,27229,13721,RETAIN MARY A. MULHERN - CIRCUIT COURT,YES,5873
2,27229,13721,RETAIN MARY ANN G. McMORROW - SUPREME COURT,NO,1334
2,27229,13721,RETAIN MARY ANN G. McMORROW - SUPREME COURT,YES,7260
2,27229,13721,RETAIN MARY ELLEN COGHLAN - CIRCUIT COURT,NO,1408
2,27229,13721,RETAIN MARY ELLEN COGHLAN - CIRCUIT COURT,YES,6126
2,27229,13721,RETAIN MICHAEL P. TOOMIN - CIRCUIT COURT,NO,1770
2,27229,13721,RETAIN MICHAEL P. TOOMIN - CIRCUIT COURT,YES,5682
2,27229,13721,RETAIN MICHELE FRANCENE LOWRANCE - CIRCUIT COURT,NO,1478
2,27229,13721,RETAIN MICHELE FRANCENE LOWRANCE - CIRCUIT COURT,YES,5865
2,27229,13721,RETAIN NANCY DREW SHEEHAN - CIRCUIT COURT,NO,2013
2,27229,13721,RETAIN NANCY DREW SHEEHAN - CIRCUIT COURT,YES,5404
2,27229,13721,RETAIN PATRICIA MARTIN BISHOP - CIRCUIT COURT,NO,1296
2,27229,13721,RETAIN PATRICIA MARTIN BISHOP - CIRCUIT COURT,YES,6235
2,27229,13721,RETAIN PHILIP L. BRONSTEIN - CIRCUIT COURT,NO,1669
2,27229,13721,RETAIN PHILIP L. BRONSTEIN - CIRCUIT COURT,YES,5843
2,27229,13721,RETAIN RICHARD J. ELROD - CIRCUIT COURT,NO,1765
2,27229,13721,RETAIN RICHARD J. ELROD - CIRCUIT COURT,YES,6014
2,27229,13721,RETAIN RICKEY JONES - CIRCUIT COURT,NO,1442
2,27229,13721,RETAIN RICKEY JONES - CIRCUIT COURT,YES,6186
2,27229,13721,RETAIN ROBERT CAHILL - APPELLATE COURT,NO,1625
2,27229,13721,RETAIN ROBERT CAHILL - APPELLATE COURT,YES,6542
2,27229,13721,RETAIN RODOLFO (RUDY) GARCIA - CIRCUIT COURT,NO,1405
2,27229,13721,RETAIN RODOLFO (RUDY) GARCIA - CIRCUIT COURT,YES,5984
2,27229,13721,RETAIN SEBASTIAN THOMAS PATTI - CIRCUIT COURT,NO,1521
2,27229,13721,RETAIN SEBASTIAN THOMAS PATTI - CIRCUIT COURT,YES,5857
2,27229,13721,RETAIN SHARON JOHNSON COLEMAN - CIRCUIT COURT,NO,1240
2,27229,13721,RETAIN SHARON JOHNSON COLEMAN - CIRCUIT COURT,YES,6454
2,27229,13721,RETAIN SHELLEY LYNN SUTKER-DERMER - CIRCUIT COURT,NO,1509
2,27229,13721,RETAIN SHELLEY LYNN SUTKER-DERMER - CIRCUIT COURT,YES,5783
2,27229,13721,RETAIN SHELLI WILLIAMS HAYES - CIRCUIT COURT,NO,1662
2,27229,13721,RETAIN SHELLI WILLIAMS HAYES - CIRCUIT COURT,YES,6076
2,27229,13721,RETAIN THEMIS N. KARNEZIS - CIRCUIT COURT,NO,1782
2,27229,13721,RETAIN THEMIS N. KARNEZIS - CIRCUIT COURT,YES,5644
2,27229,13721,RETAIN THOMAS E. FLANAGAN - CIRCUIT COURT,NO,1761
2,27229,13721,RETAIN THOMAS E. FLANAGAN - CIRCUIT COURT,YES,5881
2,27229,13721,RETAIN VANESSA A. HOPKINS - CIRCUIT COURT,NO,1825
2,27229,13721,RETAIN VANESSA A. HOPKINS - CIRCUIT COURT,YES,5971
2,27229,13721,RETAIN VERONICA B. MATHEIN - CIRCUIT COURT,NO,1377
2,27229,13721,RETAIN VERONICA B. MATHEIN - CIRCUIT COURT,YES,5877
2,27229,13721,RETAIN WILBUR E. CROOKS - CIRCUIT COURT,NO,1506
2,27229,13721,RETAIN WILBUR E. CROOKS - CIRCUIT COURT,YES,6026
2,27229,13721,RETAIN WILLIAM G. LACY - CIRCUIT COURT,NO,1431
2,27229,13721,RETAIN WILLIAM G. LACY - CIRCUIT COURT,YES,5799
3,24284,11332,JUDGE OF THE APPELLATE COURT (BUCKLEY VACANCY),NEIL F. HARTIGAN,8167
3,24284,11332,JUDGE OF THE APPELLATE COURT (COUSINS VACANCY),DENISE MARGARET O'MALLEY,8077
3,24284,11332,JUDGE OF THE APPELLATE COURT (RAKOWSKI VACANCY),AURELIA MARIE PUCINSKI,921
3,24284,11332,JUDGE OF THE APPELLATE COURT (RAKOWSKI VACANCY),JAMES FITZGERALD SMITH,7460
3,24284,11332,JUDGE OF THE CIRCUIT COURT (BOLAN VACANCY),NOREEN VALERIA LOVE,8730
3,24284,11332,JUDGE OF THE CIRCUIT COURT (DURKIN VACANCY),KERRY M. KENNEDY,7855
3,24284,11332,JUDGE OF THE CIRCUIT COURT (FITZGERALD VACANCY),EILEEN MARY BREWER,7390
3,24284,11332,JUDGE OF THE CIRCUIT COURT (HETT VACANCY),LAURA MARIE SULLIVAN,6600
3,24284,11332,JUDGE OF THE CIRCUIT COURT (KAPLAN VACANCY),SHEILA McGINNIS,6550
3,24284,11332,JUDGE OF THE CIRCUIT COURT (LEVIN VACANCY),MARGARET ANN BRENNAN,7237
3,24284,11332,JUDGE OF THE CIRCUIT COURT (O'CONNELL VACANCY),MARY ANNE MASON,7322
3,24284,11332,JUDGE OF THE CIRCUIT COURT (WHITING VACANCY),LEWIS NIXON,7396
3,24284,11332,JUDGE OF THE CIRCUIT COURT - 14TH (ADDTL A),JAMES R. BROWN,165
3,24284,11332,JUDGE OF THE CIRCUIT COURT - 14TH (VACANCY GEARY),LAWRENCE O'GARA,185
3,24284,11332,JUDGE OF THE CIRCUIT COURT - 5TH (ADDTL A),CASANDRA LEWIS,6064
