WARD,REGISTERED VOTERS,BALLOTS CAST,RACE,CANDIDATE,VOTES
1,27903,11412,Paul A. Karkula,Yes,4216
1,27903,11412,Peter Flynn,No,1070
1,27903,11412,Peter Flynn,Yes,4222
1,27903,11412,Ralph Reyna,No,1065
1,27903,11412,Ralph Reyna,Yes,4399
1,27903,11412,Raymond Funderburk,No,1159
1,27903,11412,Raymond Funderburk,Yes,4245
1,27903,11412,Richard F. Walsh,No,1062
1,27903,11412,Richard F. Walsh,Yes,4192
1,27903,11412,Robert J. Kowalski,No,1559
1,27903,11412,Robert J. Kowalski,Yes,3876
1,27903,11412,Robert Lopez Cepero,No,1122
1,27903,11412,Robert Lopez Cepero,Yes,4478
1,27903,11412,Rodney Hughes Brooks,No,1268
1,27903,11412,Rodney Hughes Brooks,Yes,4017
1,27903,11412,Ronald C. Riley,No,1238
1,27903,11412,Ronald C. Riley,Yes,4291
1,27903,11412,Ronald F. Bartkowicz,No,1115
1,27903,11412,Ronald F. Bartkowicz,Yes,4318
1,27903,11412,Stuart E. Palmer,No,1118
1,27903,11412,Stuart E. Palmer,Yes,4315
1,27903,11412,Stuart F. Lubin,No,1167
1,27903,11412,Stuart F. Lubin,Yes,4293
1,27903,11412,Thomas David Roti,No,1086
1,27903,11412,Thomas David Roti,Yes,4216
1,27903,11412,Thomas Paul Panichi,No,1081
1,27903,11412,Thomas Paul Panichi,Yes,4197
1,27903,11412,Thomas R. Chiola,No,1206
1,27903,11412,Thomas R. Chiola,Yes,4140
1,27903,11412,Victoria A. Stewart,No,932
1,27903,11412,Victoria A. Stewart,Yes,4374
1,27903,11412,Warren D. Wolfson,No,1092
1,27903,11412,Warren D. Wolfson,Yes,4609
2,31729,15202,Alan J. Greiman,No,1592
2,31729,15202,Alan J. Greiman,Yes,6482
2,31729,15202,Amanda S. Toney,No,2215
2,31729,15202,Amanda S. Toney,Yes,5923
2,31729,15202,Anthony A. Iosco,No,1593
2,31729,15202,Anthony A. Iosco,Yes,6078
2,31729,15202,Apellate Court Judge First District (Hartigan),Michael James Murphy,11918
2,31729,15202,Apellate Court Judge First District (Hartman),Joy Virginia Cunningham,11943
2,31729,15202,Barbara J. Disko,No,1784
2,31729,15202,Barbara J. Disko,Yes,6338
2,31729,15202,Big Box MET W 02 P 04,No,7
2,31729,15202,Big Box MET W 02 P 04,Yes,99
2,31729,15202,Big Box MET W 02 P 05,No,24
2,31729,15202,Big Box MET W 02 P 05,Yes,112
2,31729,15202,Big Box MET W 02 P 09,No,23
2,31729,15202,Big Box MET W 02 P 09,Yes,145
2,31729,15202,Big Box MET W 02 P 13,No,71
2,31729,15202,Big Box MET W 02 P 13,Yes,131
2,31729,15202,Big Box MET W 02 P 17,No,29
2,31729,15202,Big Box MET W 02 P 17,Yes,164
2,31729,15202,Big Box MET W 02 P 24,No,20
2,31729,15202,Big Box MET W 02 P 24,Yes,104
2,31729,15202,Big Box MET W 02 P 25,No,49
2,31729,15202,Big Box MET W 02 P 25,Yes,84
2,31729,15202,Big Box MET W 02 P 27,No,27
2,31729,15202,Big Box MET W 02 P 27,Yes,104
2,31729,15202,Big Box MET W 02 P 32,No,8
2,31729,15202,Big Box MET W 02 P 32,Yes,69
2,31729,15202,Big Box MET W 02 P 33,No,13
2,31729,15202,Big Box MET W 02 P 33,Yes,90
2,31729,15202,Big Box MET W 02 P 42,No,4
2,31729,15202,Big Box MET W 02 P 42,Yes,35
2,31729,15202,Big Box MET W 02 P 44,No,33
2,31729,15202,Big Box MET W 02 P 44,Yes,113
2,31729,15202,Big Box MET W 02 P 45,No,38
2,31729,15202,Big Box MET W 02 P 45,Yes,143
2,31729,15202,Big Box MET W 02 P 48,No,24
2,31729,15202,Big Box MET W 02 P 48,Yes,113
2,31729,15202,Big Box MET W 02 P 51,No,32
2,31729,15202,Big Box MET W 02 P 51,Yes,153
2,31729,15202,Big Box MET W 02 P 52,No,39
2,31729,15202,Big Box MET W 02 P 52,Yes,206
2,31729,15202,Bill Taylor,No,1199
2,31729,15202,Bill Taylor,Yes,6674
2,31729,15202,Camille E. Willis,No,1171
2,31729,15202,Camille E. Willis,Yes,6770
2,31729,15202,Carole Kamin Bellows,No,1360
2,31729,15202,Carole Kamin Bellows,Yes,6982
2,31729,15202,Catherine Marie Haberkorn,No,1434
2,31729,15202,Catherine Marie Haberkorn,Yes,6413
2,31729,15202,Christopher Donnelly,No,1578
2,31729,15202,Christopher Donnelly,Yes,6248
2,31729,15202,Circuit Court Judge Full Circuit (Burr),Aurelia Marie Pucinski,11938
2,31729,15202,Circuit Court Judge Full Circuit (Jaffe),"Michael J. Howlett, Jr.",11958
2,31729,15202,Circuit Court Judge Full Circuit (Morrissey),Mike McHale,11440
2,31729,15202,Circuit Court Judge Full Circuit (Nudelman),James Patrick Murphy,11662
2,31729,15202,Circuit Court Judge Full Circuit (Schiller),Pamela E. Hill Veal,11467
2,31729,15202,Circuit Court Judge Full Circuit (Travis),Patrick W. 'Pat' O'Brien,11637
2,31729,15202,Claudia Grace Conlon,No,1346
2,31729,15202,Claudia Grace Conlon,Yes,6556
2,31729,15202,Colleen F. Sheehan,No,1316
2,31729,15202,Colleen F. Sheehan,Yes,6739
2,31729,15202,Colleen McSweeney Moore,No,1444
2,31729,15202,Colleen McSweeney Moore,Yes,6705
2,31729,15202,Cook Circuit Court Judge 5th Sub-(Greene-Thapedi),Diane M. Shelley,1273
2,31729,15202,Cook Circuit Court Judge 7th Sub - (Addl Judge),Carol M. Howard,5653
2,31729,15202,Countywide Advisory Referendum 1,No,1111
2,31729,15202,Countywide Advisory Referendum 1,Yes,10970
2,31729,15202,Countywide Advisory Referendum 2,No,1326
2,31729,15202,Countywide Advisory Referendum 2,Yes,10820
2,31729,15202,Countywide Advisory Referendum 3,No,2347
2,31729,15202,Countywide Advisory Referendum 3,Yes,9639
2,31729,15202,Cynthia Brim,No,2221
2,31729,15202,Cynthia Brim,Yes,5971
2,31729,15202,Daniel A. Riley,No,1368
2,31729,15202,Daniel A. Riley,Yes,6490
2,31729,15202,Donna Phelps Felton,No,1497
2,31729,15202,Donna Phelps Felton,Yes,6368
2,31729,15202,Drella C. Savage,No,1300
2,31729,15202,Drella C. Savage,Yes,6614
2,31729,15202,"E. Kenneth Wright, Jr.",No,1081
2,31729,15202,"E. Kenneth Wright, Jr.",Yes,7043
2,31729,15202,Edward P. O'Brien,No,1430
2,31729,15202,Edward P. O'Brien,Yes,6387
2,31729,15202,Edward R. Jordan,No,1212
2,31729,15202,Edward R. Jordan,Yes,6669
2,31729,15202,Francis Joseph Dolan,No,1442
2,31729,15202,Francis Joseph Dolan,Yes,6340
2,31729,15202,Garritt E. Howard,No,1453
2,31729,15202,Garritt E. Howard,Yes,6458
2,31729,15202,"Henry Richard Simmons, Jr.",No,1411
2,31729,15202,"Henry Richard Simmons, Jr.",Yes,6665
2,31729,15202,James D. Egan,No,1383
2,31729,15202,James D. Egan,Yes,6502
2,31729,15202,James F. Henry,No,1231
2,31729,15202,James F. Henry,Yes,6707
2,31729,15202,James M. Varga,No,1459
2,31729,15202,James M. Varga,Yes,6350
2,31729,15202,James R. Epstein,No,1566
2,31729,15202,James R. Epstein,Yes,6220
2,31729,15202,Joan Margaret O'Brien,No,1320
2,31729,15202,Joan Margaret O'Brien,Yes,6591
2,31729,15202,John Steele,No,1104
2,31729,15202,John Steele,Yes,7126
2,31729,15202,"Joseph G. Kazmierski, Jr.",No,1693
2,31729,15202,"Joseph G. Kazmierski, Jr.",Yes,6148
2,31729,15202,Joseph J. Urso,No,1732
2,31729,15202,Joseph J. Urso,Yes,6209
2,31729,15202,Joyce Marie Murphy Gorman,No,1500
2,31729,15202,Joyce Marie Murphy Gorman,Yes,6369
2,31729,15202,Kathy M. Flanagan,No,1524
2,31729,15202,Kathy M. Flanagan,Yes,6856
2,31729,15202,Lawrence 'Larry' Terrell,No,1510
2,31729,15202,Lawrence 'Larry' Terrell,Yes,6481
2,31729,15202,Lee Stuart Preston,No,1532
2,31729,15202,Lee Stuart Preston,Yes,6239
2,31729,15202,Leslie Elaine South,No,1158
2,31729,15202,Leslie Elaine South,Yes,6787
2,31729,15202,Lisa Ruble Murphy,No,1247
2,31729,15202,Lisa Ruble Murphy,Yes,6714
2,31729,15202,Lon William Shultz,No,1789
2,31729,15202,Lon William Shultz,Yes,5933
2,31729,15202,Loretta Eadie-Daniels,No,1429
2,31729,15202,Loretta Eadie-Daniels,Yes,6574
2,31729,15202,Marcella Carmen Lipinski,No,2471
2,31729,15202,Marcella Carmen Lipinski,Yes,5573
2,31729,15202,Marcia Maras,No,1336
2,31729,15202,Marcia Maras,Yes,6525
2,31729,15202,Margaret O'Mara Frossard,No,1425
2,31729,15202,Margaret O'Mara Frossard,Yes,6462
2,31729,15202,Marsha D. Hayes,No,1204
2,31729,15202,Marsha D. Hayes,Yes,6846
2,31729,15202,Martin S. Agran,No,1547
2,31729,15202,Martin S. Agran,Yes,6280
2,31729,15202,Marvin P. Luckman,No,1471
2,31729,15202,Marvin P. Luckman,Yes,6517
2,31729,15202,Mary Margaret Brosnahan,No,1395
2,31729,15202,Mary Margaret Brosnahan,Yes,6428
2,31729,15202,Marya Nega,No,1398
2,31729,15202,Marya Nega,Yes,6414
2,31729,15202,Matthew E. Coghlan,No,1498
2,31729,15202,Matthew E. Coghlan,Yes,6234
2,31729,15202,Maura Slattery Boyle,No,1293
2,31729,15202,Maura Slattery Boyle,Yes,6624
2,31729,15202,Maureen Elizabeth Connors,No,1194
2,31729,15202,Maureen Elizabeth Connors,Yes,6799
2,31729,15202,Michael T. Healy,No,1329
2,31729,15202,Michael T. Healy,Yes,6489
2,31729,15202,Moshe Jacobius,No,1595
2,31729,15202,Moshe Jacobius,Yes,6408
2,31729,15202,"P. Scott Neville, Jr.",No,1626
2,31729,15202,"P. Scott Neville, Jr.",Yes,6377
2,31729,15202,Patricia Banks,No,1061
2,31729,15202,Patricia Banks,Yes,7249
2,31729,15202,Patrick J. Quinn,No,1068
2,31729,15202,Patrick J. Quinn,Yes,8610
2,31729,15202,Paul A. Karkula,No,1626
2,31729,15202,Paul A. Karkula,Yes,6084
2,31729,15202,Peter Flynn,No,1455
2,31729,15202,Peter Flynn,Yes,6328
2,31729,15202,Ralph Reyna,No,1582
2,31729,15202,Ralph Reyna,Yes,6328
2,31729,15202,Raymond Funderburk,No,1673
2,31729,15202,Raymond Funderburk,Yes,6261
2,31729,15202,Richard F. Walsh,No,1454
2,31729,15202,Richard F. Walsh,Yes,6279
2,31729,15202,Robert J. Kowalski,No,2122
2,31729,15202,Robert J. Kowalski,Yes,5717
2,31729,15202,Robert Lopez Cepero,No,1711
2,31729,15202,Robert Lopez Cepero,Yes,6284
2,31729,15202,Rodney Hughes Brooks,No,1437
2,31729,15202,Rodney Hughes Brooks,Yes,6584
2,31729,15202,Ronald C. Riley,No,1597
2,31729,15202,Ronald C. Riley,Yes,6604
2,31729,15202,Ronald F. Bartkowicz,No,1674
2,31729,15202,Ronald F. Bartkowicz,Yes,6193
2,31729,15202,Stuart E. Palmer,No,1383
2,31729,15202,Stuart E. Palmer,Yes,6660
2,31729,15202,Stuart F. Lubin,No,1645
2,31729,15202,Stuart F. Lubin,Yes,6301
2,31729,15202,Thomas David Roti,No,1635
2,31729,15202,Thomas David Roti,Yes,6141
2,31729,15202,Thomas Paul Panichi,No,1648
2,31729,15202,Thomas Paul Panichi,Yes,6039
2,31729,15202,Thomas R. Chiola,No,1718
2,31729,15202,Thomas R. Chiola,Yes,6105
2,31729,15202,Victoria A. Stewart,No,1124
2,31729,15202,Victoria A. Stewart,Yes,6776
2,31729,15202,Warren D. Wolfson,No,1500
2,31729,15202,Warren D. Wolfson,Yes,6914
3,22733,10294,Alan J. Greiman,No,1310
3,22733,10294,Alan J. Greiman,Yes,3817
3,22733,10294,Amanda S. Toney,No,998
3,22733,10294,Amanda S. Toney,Yes,4422
3,22733,10294,Anthony A. Iosco,No,1354
3,22733,10294,Anthony A. Iosco,Yes,3544
3,22733,10294,Apellate Court Judge First District (Hartigan),Michael James Murphy,8704
3,22733,10294,Apellate Court Judge First District (Hartman),Joy Virginia Cunningham,8465
3,22733,10294,Barbara J. Disko,No,1262
3,22733,10294,Barbara J. Disko,Yes,3908
3,22733,10294,Big Box MET W 03 P 04,No,30
3,22733,10294,Big Box MET W 03 P 04,Yes,103
3,22733,10294,Big Box MET W 03 P 05,No,61
3,22733,10294,Big Box MET W 03 P 05,Yes,143
3,22733,10294,Big Box MET W 03 P 06,No,3
3,22733,10294,Big Box MET W 03 P 06,Yes,88
3,22733,10294,Big Box MET W 03 P 07,No,35
3,22733,10294,Big Box MET W 03 P 07,Yes,130
3,22733,10294,Big Box MET W 03 P 10,No,15
3,22733,10294,Big Box MET W 03 P 10,Yes,75
3,22733,10294,Big Box MET W 03 P 11,No,43
3,22733,10294,Big Box MET W 03 P 11,Yes,173
3,22733,10294,Big Box MET W 03 P 15,No,32
3,22733,10294,Big Box MET W 03 P 15,Yes,159
3,22733,10294,Big Box MET W 03 P 17,No,13
3,22733,10294,Big Box MET W 03 P 17,Yes,83
3,22733,10294,Big Box MET W 03 P 21,No,12
3,22733,10294,Big Box MET W 03 P 21,Yes,79
3,22733,10294,Big Box MET W 03 P 22,No,20
3,22733,10294,Big Box MET W 03 P 22,Yes,107
3,22733,10294,Big Box MET W 03 P 24,No,15
3,22733,10294,Big Box MET W 03 P 24,Yes,103
3,22733,10294,Big Box MET W 03 P 25,No,20
3,22733,10294,Big Box MET W 03 P 25,Yes,113
3,22733,10294,Big Box MET W 03 P 28,No,12
3,22733,10294,Big Box MET W 03 P 28,Yes,82
3,22733,10294,Big Box MET W 03 P 31,No,29
3,22733,10294,Big Box MET W 03 P 31,Yes,202
3,22733,10294,Big Box MET W 03 P 33,No,55
3,22733,10294,Big Box MET W 03 P 33,Yes,195
3,22733,10294,Big Box MET W 03 P 36,No,21
3,22733,10294,Big Box MET W 03 P 36,Yes,63
3,22733,10294,Big Box MET W 03 P 45,No,73
3,22733,10294,Big Box MET W 03 P 45,Yes,128
3,22733,10294,Big Box MET W 03 P 48,No,7
3,22733,10294,Big Box MET W 03 P 48,Yes,97
3,22733,10294,Big Box MET W 03 P 50,No,22
3,22733,10294,Big Box MET W 03 P 50,Yes,118
3,22733,10294,Big Box MET W 03 P 52,No,12
3,22733,10294,Big Box MET W 03 P 52,Yes,69
3,22733,10294,Big Box MET W 03 P 53,No,57
3,22733,10294,Big Box MET W 03 P 53,Yes,83
3,22733,10294,Bill Taylor,No,785
3,22733,10294,Bill Taylor,Yes,5002
3,22733,10294,Camille E. Willis,No,923
3,22733,10294,Camille E. Willis,Yes,4211
3,22733,10294,Carole Kamin Bellows,No,1149
3,22733,10294,Carole Kamin Bellows,Yes,4114
3,22733,10294,Catherine Marie Haberkorn,No,1259
3,22733,10294,Catherine Marie Haberkorn,Yes,3715
3,22733,10294,Christopher Donnelly,No,1185
3,22733,10294,Christopher Donnelly,Yes,3819
3,22733,10294,Circuit Court Judge Full Circuit (Burr),Aurelia Marie Pucinski,8692
3,22733,10294,Circuit Court Judge Full Circuit (Jaffe),"Michael J. Howlett, Jr.",8209
3,22733,10294,Circuit Court Judge Full Circuit (Morrissey),Mike McHale,7952
3,22733,10294,Circuit Court Judge Full Circuit (Nudelman),James Patrick Murphy,8447
3,22733,10294,Circuit Court Judge Full Circuit (Schiller),Pamela E. Hill Veal,8326
3,22733,10294,Circuit Court Judge Full Circuit (Travis),Patrick W. 'Pat' O'Brien,8117
3,22733,10294,Claudia Grace Conlon,No,1142
3,22733,10294,Claudia Grace Conlon,Yes,3882
3,22733,10294,Colleen F. Sheehan,No,1162
3,22733,10294,Colleen F. Sheehan,Yes,3934
3,22733,10294,Colleen McSweeney Moore,No,1190
3,22733,10294,Colleen McSweeney Moore,Yes,3980
3,22733,10294,Cook Circuit Court Judge 5th Sub-(Greene-Thapedi),Diane M. Shelley,7201
3,22733,10294,Countywide Advisory Referendum 1,No,570
3,22733,10294,Countywide Advisory Referendum 1,Yes,6992
3,22733,10294,Countywide Advisory Referendum 2,No,285
3,22733,10294,Countywide Advisory Referendum 2,Yes,7382
3,22733,10294,Countywide Advisory Referendum 3,No,719
3,22733,10294,Countywide Advisory Referendum 3,Yes,6822
3,22733,10294,Cynthia Brim,No,933
3,22733,10294,Cynthia Brim,Yes,4978
3,22733,10294,Daniel A. Riley,No,1056
3,22733,10294,Daniel A. Riley,Yes,3978
3,22733,10294,Donna Phelps Felton,No,813
3,22733,10294,Donna Phelps Felton,Yes,4935
3,22733,10294,Drella C. Savage,No,830
3,22733,10294,Drella C. Savage,Yes,5017
3,22733,10294,"E. Kenneth Wright, Jr.",No,610
3,22733,10294,"E. Kenneth Wright, Jr.",Yes,5464
3,22733,10294,Edward P. O'Brien,No,1193
3,22733,10294,Edward P. O'Brien,Yes,3842
3,22733,10294,Edward R. Jordan,No,945
3,22733,10294,Edward R. Jordan,Yes,4156
3,22733,10294,Francis Joseph Dolan,No,1228
3,22733,10294,Francis Joseph Dolan,Yes,3736
3,22733,10294,Garritt E. Howard,No,1168
3,22733,10294,Garritt E. Howard,Yes,3923
3,22733,10294,"Henry Richard Simmons, Jr.",No,886
3,22733,10294,"Henry Richard Simmons, Jr.",Yes,5104
3,22733,10294,James D. Egan,No,1195
3,22733,10294,James D. Egan,Yes,3865
3,22733,10294,James F. Henry,No,1024
3,22733,10294,James F. Henry,Yes,4076
3,22733,10294,James M. Varga,No,1213
3,22733,10294,James M. Varga,Yes,3743
3,22733,10294,James R. Epstein,No,1282
3,22733,10294,James R. Epstein,Yes,3663
3,22733,10294,Joan Margaret O'Brien,No,1103
3,22733,10294,Joan Margaret O'Brien,Yes,3974
3,22733,10294,John Steele,No,674
3,22733,10294,John Steele,Yes,5511
3,22733,10294,"Joseph G. Kazmierski, Jr.",No,1445
3,22733,10294,"Joseph G. Kazmierski, Jr.",Yes,3508
3,22733,10294,Joseph J. Urso,No,1491
3,22733,10294,Joseph J. Urso,Yes,3591
3,22733,10294,Joyce Marie Murphy Gorman,No,1091
3,22733,10294,Joyce Marie Murphy Gorman,Yes,3923
3,22733,10294,Kathy M. Flanagan,No,880
3,22733,10294,Kathy M. Flanagan,Yes,5196
3,22733,10294,Lawrence 'Larry' Terrell,No,840
3,22733,10294,Lawrence 'Larry' Terrell,Yes,5102
3,22733,10294,Lee Stuart Preston,No,1153
3,22733,10294,Lee Stuart Preston,Yes,3826
3,22733,10294,Leslie Elaine South,No,671
3,22733,10294,Leslie Elaine South,Yes,4560
3,22733,10294,Lisa Ruble Murphy,No,989
3,22733,10294,Lisa Ruble Murphy,Yes,4102
3,22733,10294,Lon William Shultz,No,1500
3,22733,10294,Lon William Shultz,Yes,3460
3,22733,10294,Loretta Eadie-Daniels,No,714
3,22733,10294,Loretta Eadie-Daniels,Yes,5139
3,22733,10294,Marcella Carmen Lipinski,No,1429
3,22733,10294,Marcella Carmen Lipinski,Yes,3583
3,22733,10294,Marcia Maras,No,1103
3,22733,10294,Marcia Maras,Yes,3918
3,22733,10294,Margaret O'Mara Frossard,No,1263
3,22733,10294,Margaret O'Mara Frossard,Yes,3730
3,22733,10294,Marsha D. Hayes,No,644
3,22733,10294,Marsha D. Hayes,Yes,5309
3,22733,10294,Martin S. Agran,No,1299
3,22733,10294,Martin S. Agran,Yes,3712
3,22733,10294,Marvin P. Luckman,No,1234
3,22733,10294,Marvin P. Luckman,Yes,3860
3,22733,10294,Mary Margaret Brosnahan,No,1207
3,22733,10294,Mary Margaret Brosnahan,Yes,3774
3,22733,10294,Marya Nega,No,1161
3,22733,10294,Marya Nega,Yes,3845
3,22733,10294,Matthew E. Coghlan,No,1279
3,22733,10294,Matthew E. Coghlan,Yes,3637
3,22733,10294,Maura Slattery Boyle,No,1036
3,22733,10294,Maura Slattery Boyle,Yes,4017
3,22733,10294,Maureen Elizabeth Connors,No,1019
3,22733,10294,Maureen Elizabeth Connors,Yes,4064
3,22733,10294,Michael T. Healy,No,1125
3,22733,10294,Michael T. Healy,Yes,3878
3,22733,10294,Moshe Jacobius,No,1353
3,22733,10294,Moshe Jacobius,Yes,3758
3,22733,10294,"P. Scott Neville, Jr.",No,907
3,22733,10294,"P. Scott Neville, Jr.",Yes,4992
3,22733,10294,Patricia Banks,No,585
3,22733,10294,Patricia Banks,Yes,5547
3,22733,10294,Patrick J. Quinn,No,746
3,22733,10294,Patrick J. Quinn,Yes,5200
3,22733,10294,Paul A. Karkula,No,1397
3,22733,10294,Paul A. Karkula,Yes,3551
3,22733,10294,Peter Flynn,No,1241
3,22733,10294,Peter Flynn,Yes,3760
3,22733,10294,Ralph Reyna,No,1343
3,22733,10294,Ralph Reyna,Yes,3731
3,22733,10294,Raymond Funderburk,No,1422
3,22733,10294,Raymond Funderburk,Yes,3651
3,22733,10294,Richard F. Walsh,No,1230
