WARD,REGISTERED VOTERS,BALLOTS CAST,RACE,CANDIDATE,VOTES
1,35386,26616,More Charters W01P17,No,276
1,35386,26616,More Charters W01P17,Yes,185
1,35386,26616,More Charters W01P20,No,278
1,35386,26616,More Charters W01P20,Yes,163
1,35386,26616,More Charters W01P23,No,465
1,35386,26616,More Charters W01P23,Yes,269
1,35386,26616,More Charters W01P26,No,221
1,35386,26616,More Charters W01P26,Yes,130
1,35386,26616,More Charters W01P30,No,374
1,35386,26616,More Charters W01P30,Yes,246
1,35386,26616,More Charters W01P43,No,194
1,35386,26616,More Charters W01P43,Yes,155
1,35386,26616,Nicholas R. Ford,No,4322
1,35386,26616,Nicholas R. Ford,Yes,9986
1,35386,26616,Patrick T. Murphy,No,2994
1,35386,26616,Patrick T. Murphy,Yes,11045
1,35386,26616,Paula Marie Daleo,No,2578
1,35386,26616,Paula Marie Daleo,Yes,11586
1,35386,26616,Raymond L. Jagielski,No,3358
1,35386,26616,Raymond L. Jagielski,Yes,11074
1,35386,26616,Raymond W. Mitchell,No,2926
1,35386,26616,Raymond W. Mitchell,Yes,10965
1,35386,26616,Robert Balanoff,No,3112
1,35386,26616,Robert Balanoff,Yes,10911
1,35386,26616,Robert W. Bertucci,No,3284
1,35386,26616,Robert W. Bertucci,Yes,11419
1,35386,26616,Sandra G. Ramos,No,2895
1,35386,26616,Sandra G. Ramos,Yes,11528
1,35386,26616,Sharon Marie Sullivan,No,2555
1,35386,26616,Sharon Marie Sullivan,Yes,11819
1,35386,26616,Sharon O. Johnson,No,2773
1,35386,26616,Sharon O. Johnson,Yes,11178
1,35386,26616,Sophia H. Hall,No,2438
1,35386,26616,Sophia H. Hall,Yes,12574
1,35386,26616,Steven James Bernstein,No,3032
1,35386,26616,Steven James Bernstein,Yes,10826
1,35386,26616,Stronger IL Gun Laws,No,1388
1,35386,26616,Stronger IL Gun Laws,Yes,23185
1,35386,26616,Susan Kennedy Sullivan,No,2394
1,35386,26616,Susan Kennedy Sullivan,Yes,11763
1,35386,26616,Terry MacCarthy,No,2758
1,35386,26616,Terry MacCarthy,Yes,11182
1,35386,26616,Thaddeus L. Wilson,No,3033
1,35386,26616,Thaddeus L. Wilson,Yes,10946
1,35386,26616,Thomas J. Kelley,No,2927
1,35386,26616,Thomas J. Kelley,Yes,11014
1,35386,26616,Thomas V. Lyons,No,2919
1,35386,26616,Thomas V. Lyons,Yes,10944
1,35386,26616,Timothy C. Evans,No,2978
1,35386,26616,Timothy C. Evans,Yes,11714
1,35386,26616,Timothy Patrick Murphy,No,3108
1,35386,26616,Timothy Patrick Murphy,Yes,10986
1,35386,26616,Vincent Michael Gaughan,No,3182
1,35386,26616,Vincent Michael Gaughan,Yes,11508
1,35386,26616,William H. Hooks,No,2954
1,35386,26616,William H. Hooks,Yes,11007
1,35386,26616,William Maki,No,3777
1,35386,26616,William Maki,Yes,10496
2,38396,30941,Alexander Patrick White,No,3025
2,38396,30941,Alexander Patrick White,Yes,13089
2,38396,30941,Allen F. Murphy,No,2919
2,38396,30941,Allen F. Murphy,Yes,12537
2,38396,30941,Ann Finley Collins,No,2580
2,38396,30941,Ann Finley Collins,Yes,12936
2,38396,30941,Appellate Court Judge (Vac. of Epstein),Eileen O'Neill Burke,20763
2,38396,30941,Appellate Court Judge (Vac. of Quinn),Bertina E. Lampkin,20118
2,38396,30941,Arnette R. Hubbard,No,2833
2,38396,30941,Arnette R. Hubbard,Yes,12990
2,38396,30941,Bertina E. Lampkin,No,2956
2,38396,30941,Bertina E. Lampkin,Yes,13095
2,38396,30941,Bonita Coleman,No,3704
2,38396,30941,Bonita Coleman,Yes,11906
2,38396,30941,Charles Patrick Burns,No,3159
2,38396,30941,Charles Patrick Burns,Yes,12411
2,38396,30941,Cheyrl D. Ingram,No,2790
2,38396,30941,Cheyrl D. Ingram,Yes,13168
2,38396,30941,"Circuit Court Judge (Vac. of Biebel, Jr.)",John Fitzgerald Lyke Jr.,19852
2,38396,30941,Circuit Court Judge (Vac. of Elrod),Rossana P. Fernandez,19650
2,38396,30941,Circuit Court Judge (Vac. of Hogan),Alison C. Conlon,19547
2,38396,30941,"Circuit Court Judge (Vac. of Howlett, Jr.)",Aleksandra Gillespie,19369
2,38396,30941,Circuit Court Judge (Vac. of Johnson),Carolyn J. Gallagher,19323
2,38396,30941,Circuit Court Judge (Vac. of Karnezis),Mary Kathleen McHugh,19264
2,38396,30941,Circuit Court Judge (Vac. of Love),Brendan A. O'Brien,19079
2,38396,30941,Circuit Court Judge (Vac. of O'Brien),Maureen ODonoghue Hannon,19326
2,38396,30941,Circuit Court Judge (Vac. of Palmer),Susana L. Ortiz,19259
2,38396,30941,Circuit Court Judge (Vac. of Ruscitti Grussel),Daniel Patrick Duffy,18792
2,38396,30941,Circuit Court Judge (Vac. of Walsh),Patrick Joseph Powers,19148
2,38396,30941,Clare Elizabeth McWilliams,No,2549
2,38396,30941,Clare Elizabeth McWilliams,Yes,13068
2,38396,30941,Clerk-Recorder Office,No,6940
2,38396,30941,Clerk-Recorder Office,Yes,18564
2,38396,30941,Daniel J. Gallagher,No,2973
2,38396,30941,Daniel J. Gallagher,Yes,12477
2,38396,30941,Daniel James Pierce,No,2900
2,38396,30941,Daniel James Pierce,Yes,12549
2,38396,30941,Daniel Joseph Lynch,No,4414
2,38396,30941,Daniel Joseph Lynch,Yes,11357
2,38396,30941,Daniel Malone,No,3233
2,38396,30941,Daniel Malone,Yes,12159
2,38396,30941,Deborah Mary Dooling,No,2796
2,38396,30941,Deborah Mary Dooling,Yes,13247
2,38396,30941,Denise Kathleen Filan,No,2640
2,38396,30941,Denise Kathleen Filan,Yes,12986
2,38396,30941,Diane Joan Larsen,No,2757
2,38396,30941,Diane Joan Larsen,Yes,12972
2,38396,30941,Earned Sick Time,No,5411
2,38396,30941,Earned Sick Time,Yes,22893
2,38396,30941,"Edward ''Ed'' Washington, II",No,2971
2,38396,30941,"Edward ''Ed'' Washington, II",Yes,12470
2,38396,30941,Edward Harmening,No,2949
2,38396,30941,Edward Harmening,Yes,12417
2,38396,30941,Fully Fund CPS,No,4259
2,38396,30941,Fully Fund CPS,Yes,23581
2,38396,30941,Geary W. Kull,No,2936
2,38396,30941,Geary W. Kull,Yes,12337
2,38396,30941,Infrastructure Projects,No,3083
2,38396,30941,Infrastructure Projects,Yes,25219
2,38396,30941,Irwin J. Solganick,No,3561
2,38396,30941,Irwin J. Solganick,Yes,12628
2,38396,30941,James Patrick McCarthy,No,2880
2,38396,30941,James Patrick McCarthy,Yes,12910
2,38396,30941,Jeanne R. Cleveland Bernstein,No,3209
2,38396,30941,Jeanne R. Cleveland Bernstein,Yes,12478
2,38396,30941,Jim Ryan,No,3014
2,38396,30941,Jim Ryan,Yes,12592
2,38396,30941,John C. Griffin,No,2866
2,38396,30941,John C. Griffin,Yes,12542
2,38396,30941,"John D. Turner, Jr.",No,3007
2,38396,30941,"John D. Turner, Jr.",Yes,12529
2,38396,30941,"John P. Callahan, Jr.",No,2855
2,38396,30941,"John P. Callahan, Jr.",Yes,12581
2,38396,30941,John Patrick Kirby,No,2859
2,38396,30941,John Patrick Kirby,Yes,12772
2,38396,30941,Joy Virginia Cunningham,No,2688
2,38396,30941,Joy Virginia Cunningham,Yes,14735
2,38396,30941,"Judge, 6th Subcircuit (Additional Judgeship A)",Anna Loftus,5841
2,38396,30941,"Judge, 6th Subcircuit (Vac of Gonzalez Santiago)",Richard C. Cooke,5820
2,38396,30941,"Judge, 6th Subcircuit (Vac. of Ponce de Leon)",Eulalia De La Rosa,5875
2,38396,30941,Kathleen Marie Burke,No,2632
2,38396,30941,Kathleen Marie Burke,Yes,13190
2,38396,30941,Kathleen Mary Pantle,No,2690
2,38396,30941,Kathleen Mary Pantle,Yes,13002
2,38396,30941,Kay Marie Hanlon,No,2663
2,38396,30941,Kay Marie Hanlon,Yes,12962
2,38396,30941,Kevin Michael Sheehan,No,2878
2,38396,30941,Kevin Michael Sheehan,Yes,12807
2,38396,30941,Laurence J. Dunford,No,3409
2,38396,30941,Laurence J. Dunford,Yes,12046
2,38396,30941,"LeRoy K. Martin, Jr.",No,2900
2,38396,30941,"LeRoy K. Martin, Jr.",Yes,12767
2,38396,30941,Linzey D. Jones,No,2669
2,38396,30941,Linzey D. Jones,Yes,12583
2,38396,30941,Mary Lane Mikva,No,2639
2,38396,30941,Mary Lane Mikva,Yes,13314
2,38396,30941,Nicholas R. Ford,No,3942
2,38396,30941,Nicholas R. Ford,Yes,11856
2,38396,30941,Patrick T. Murphy,No,2905
2,38396,30941,Patrick T. Murphy,Yes,12872
2,38396,30941,Paula Marie Daleo,No,2716
2,38396,30941,Paula Marie Daleo,Yes,12962
2,38396,30941,Raymond L. Jagielski,No,3088
2,38396,30941,Raymond L. Jagielski,Yes,12746
2,38396,30941,Raymond W. Mitchell,No,2875
2,38396,30941,Raymond W. Mitchell,Yes,12537
2,38396,30941,Robert Balanoff,No,2961
2,38396,30941,Robert Balanoff,Yes,12582
2,38396,30941,Robert W. Bertucci,No,3014
2,38396,30941,Robert W. Bertucci,Yes,13196
2,38396,30941,Sandra G. Ramos,No,3034
2,38396,30941,Sandra G. Ramos,Yes,12574
2,38396,30941,Sharon Marie Sullivan,No,2576
2,38396,30941,Sharon Marie Sullivan,Yes,13331
2,38396,30941,Sharon O. Johnson,No,2803
2,38396,30941,Sharon O. Johnson,Yes,12718
2,38396,30941,Sophia H. Hall,No,2646
2,38396,30941,Sophia H. Hall,Yes,13920
2,38396,30941,Steven James Bernstein,No,2867
2,38396,30941,Steven James Bernstein,Yes,12638
2,38396,30941,Stronger IL Gun Laws,No,1730
2,38396,30941,Stronger IL Gun Laws,Yes,27242
2,38396,30941,Susan Kennedy Sullivan,No,2469
2,38396,30941,Susan Kennedy Sullivan,Yes,13180
2,38396,30941,Terry MacCarthy,No,2738
2,38396,30941,Terry MacCarthy,Yes,12576
2,38396,30941,Thaddeus L. Wilson,No,2996
2,38396,30941,Thaddeus L. Wilson,Yes,12449
2,38396,30941,Thomas J. Kelley,No,2867
2,38396,30941,Thomas J. Kelley,Yes,12665
2,38396,30941,Thomas V. Lyons,No,2878
2,38396,30941,Thomas V. Lyons,Yes,12567
2,38396,30941,Timothy C. Evans,No,3170
2,38396,30941,Timothy C. Evans,Yes,13193
2,38396,30941,Timothy Patrick Murphy,No,2922
2,38396,30941,Timothy Patrick Murphy,Yes,12764
2,38396,30941,Vincent Michael Gaughan,No,3044
2,38396,30941,Vincent Michael Gaughan,Yes,13119
2,38396,30941,William H. Hooks,No,2981
2,38396,30941,William H. Hooks,Yes,12476
2,38396,30941,William Maki,No,3389
2,38396,30941,William Maki,Yes,12371
3,36069,27027,Alexander Patrick White,No,3637
3,36069,27027,Alexander Patrick White,Yes,12811
3,36069,27027,Allen F. Murphy,No,3443
3,36069,27027,Allen F. Murphy,Yes,12440
3,36069,27027,Ann Finley Collins,No,3122
3,36069,27027,Ann Finley Collins,Yes,12801
3,36069,27027,Appellate Court Judge (Vac. of Epstein),Eileen O'Neill Burke,20651
3,36069,27027,Appellate Court Judge (Vac. of Quinn),Bertina E. Lampkin,19877
3,36069,27027,Arnette R. Hubbard,No,2970
3,36069,27027,Arnette R. Hubbard,Yes,13553
3,36069,27027,Bertina E. Lampkin,No,3319
3,36069,27027,Bertina E. Lampkin,Yes,13371
3,36069,27027,Bonita Coleman,No,3104
3,36069,27027,Bonita Coleman,Yes,13093
3,36069,27027,Charles Patrick Burns,No,3695
3,36069,27027,Charles Patrick Burns,Yes,12402
3,36069,27027,Cheyrl D. Ingram,No,2899
3,36069,27027,Cheyrl D. Ingram,Yes,13585
3,36069,27027,"Circuit Court Judge (Vac. of Biebel, Jr.)",John Fitzgerald Lyke Jr.,19788
3,36069,27027,Circuit Court Judge (Vac. of Elrod),Rossana P. Fernandez,19412
3,36069,27027,Circuit Court Judge (Vac. of Hogan),Alison C. Conlon,19136
3,36069,27027,"Circuit Court Judge (Vac. of Howlett, Jr.)",Aleksandra Gillespie,18878
3,36069,27027,Circuit Court Judge (Vac. of Johnson),Carolyn J. Gallagher,18742
3,36069,27027,Circuit Court Judge (Vac. of Karnezis),Mary Kathleen McHugh,18580
3,36069,27027,Circuit Court Judge (Vac. of Love),Brendan A. O'Brien,18753
3,36069,27027,Circuit Court Judge (Vac. of O'Brien),Maureen ODonoghue Hannon,18741
3,36069,27027,Circuit Court Judge (Vac. of Palmer),Susana L. Ortiz,18807
3,36069,27027,Circuit Court Judge (Vac. of Ruscitti Grussel),Daniel Patrick Duffy,18806
3,36069,27027,Circuit Court Judge (Vac. of Walsh),Patrick Joseph Powers,18694
3,36069,27027,Clare Elizabeth McWilliams,No,3048
3,36069,27027,Clare Elizabeth McWilliams,Yes,12960
3,36069,27027,Clerk-Recorder Office,No,9068
3,36069,27027,Clerk-Recorder Office,Yes,14046
3,36069,27027,Daniel J. Gallagher,No,3854
3,36069,27027,Daniel J. Gallagher,Yes,11897
3,36069,27027,Daniel James Pierce,No,3475
3,36069,27027,Daniel James Pierce,Yes,12436
3,36069,27027,Daniel Joseph Lynch,No,4759
3,36069,27027,Daniel Joseph Lynch,Yes,11317
3,36069,27027,Daniel Malone,No,3448
3,36069,27027,Daniel Malone,Yes,12443
3,36069,27027,Deborah Mary Dooling,No,3281
3,36069,27027,Deborah Mary Dooling,Yes,12980
3,36069,27027,Denise Kathleen Filan,No,3460
3,36069,27027,Denise Kathleen Filan,Yes,12556
3,36069,27027,Diane Joan Larsen,No,3452
3,36069,27027,Diane Joan Larsen,Yes,12651
3,36069,27027,Earned Sick Time,No,2458
3,36069,27027,Earned Sick Time,Yes,22023
3,36069,27027,"Edward ''Ed'' Washington, II",No,3163
3,36069,27027,"Edward ''Ed'' Washington, II",Yes,12949
3,36069,27027,Edward Harmening,No,3928
3,36069,27027,Edward Harmening,Yes,11918
3,36069,27027,Fully Fund CPS,No,1803
3,36069,27027,Fully Fund CPS,Yes,22436
3,36069,27027,Geary W. Kull,No,4150
3,36069,27027,Geary W. Kull,Yes,11507
3,36069,27027,Infrastructure Projects,No,2463
3,36069,27027,Infrastructure Projects,Yes,21895
3,36069,27027,Irwin J. Solganick,No,5043
3,36069,27027,Irwin J. Solganick,Yes,11283
3,36069,27027,James Patrick McCarthy,No,3747
3,36069,27027,James Patrick McCarthy,Yes,12436
3,36069,27027,Jeanne R. Cleveland Bernstein,No,3914
3,36069,27027,Jeanne R. Cleveland Bernstein,Yes,12037
3,36069,27027,Jim Ryan,No,4065
3,36069,27027,Jim Ryan,Yes,11976
3,36069,27027,John C. Griffin,No,3295
3,36069,27027,John C. Griffin,Yes,12624
3,36069,27027,"John D. Turner, Jr.",No,3248
3,36069,27027,"John D. Turner, Jr.",Yes,12834
3,36069,27027,"John P. Callahan, Jr.",No,3710
3,36069,27027,"John P. Callahan, Jr.",Yes,12060
3,36069,27027,John Patrick Kirby,No,3712
3,36069,27027,John Patrick Kirby,Yes,12302
3,36069,27027,Joy Virginia Cunningham,No,2973
3,36069,27027,Joy Virginia Cunningham,Yes,14155
3,36069,27027,"Judge, 14th Subcircuit (Vac. of Ruble Murphy)",Matthew Link,10
3,36069,27027,"Judge, 5th Subcircuit (Vac. of Eadie-Daniels)",Leonard Murray,9461
3,36069,27027,"Judge, 5th Subcircuit (Vac. of Stuart)",Freddrenna M. Lyle,9507
3,36069,27027,"Judge, 5th Subcircuit (Vac. of Williams)",Daryl Jones,9639
3,36069,27027,Kathleen Marie Burke,No,3201
3,36069,27027,Kathleen Marie Burke,Yes,12956
3,36069,27027,Kathleen Mary Pantle,No,3427
3,36069,27027,Kathleen Mary Pantle,Yes,12580
3,36069,27027,Kay Marie Hanlon,No,3536
3,36069,27027,Kay Marie Hanlon,Yes,12418
3,36069,27027,Kevin Michael Sheehan,No,3801
3,36069,27027,Kevin Michael Sheehan,Yes,12227
3,36069,27027,Laurence J. Dunford,No,3862
3,36069,27027,Laurence J. Dunford,Yes,12021
3,36069,27027,"LeRoy K. Martin, Jr.",No,2860
3,36069,27027,"LeRoy K. Martin, Jr.",Yes,13581
3,36069,27027,Linzey D. Jones,No,2881
3,36069,27027,Linzey D. Jones,Yes,12958
3,36069,27027,Mary Lane Mikva,No,3583
3,36069,27027,Mary Lane Mikva,Yes,12431
3,36069,27027,Nicholas R. Ford,No,4043
3,36069,27027,Nicholas R. Ford,Yes,12250
3,36069,27027,Patrick T. Murphy,No,3767
3,36069,27027,Patrick T. Murphy,Yes,12410
3,36069,27027,Paula Marie Daleo,No,3588
3,36069,27027,Paula Marie Daleo,Yes,12443
3,36069,27027,Raymond L. Jagielski,No,4567
3,36069,27027,Raymond L. Jagielski,Yes,11467
3,36069,27027,Raymond W. Mitchell,No,3166
3,36069,27027,Raymond W. Mitchell,Yes,12829
3,36069,27027,Robert Balanoff,No,4068
3,36069,27027,Robert Balanoff,Yes,11805
3,36069,27027,Robert W. Bertucci,No,4256
3,36069,27027,Robert W. Bertucci,Yes,12180
3,36069,27027,Sandra G. Ramos,No,3083
3,36069,27027,Sandra G. Ramos,Yes,13018
3,36069,27027,Sharon Marie Sullivan,No,2987
3,36069,27027,Sharon Marie Sullivan,Yes,13297
3,36069,27027,Sharon O. Johnson,No,2807
3,36069,27027,Sharon O. Johnson,Yes,13271
3,36069,27027,Sophia H. Hall,No,2683
3,36069,27027,Sophia H. Hall,Yes,14273
3,36069,27027,Steven James Bernstein,No,3873
3,36069,27027,Steven James Bernstein,Yes,11844
3,36069,27027,Stronger IL Gun Laws,No,1710
3,36069,27027,Stronger IL Gun Laws,Yes,22948
3,36069,27027,Susan Kennedy Sullivan,No,2941
3,36069,27027,Susan Kennedy Sullivan,Yes,13179
3,36069,27027,Terry MacCarthy,No,3501
3,36069,27027,Terry MacCarthy,Yes,12235
3,36069,27027,Thaddeus L. Wilson,No,3067
3,36069,27027,Thaddeus L. Wilson,Yes,13052
3,36069,27027,Thomas J. Kelley,No,3466
3,36069,27027,Thomas J. Kelley,Yes,12478
3,36069,27027,Thomas V. Lyons,No,3439
3,36069,27027,Thomas V. Lyons,Yes,12450
3,36069,27027,Timothy C. Evans,No,2849
3,36069,27027,Timothy C. Evans,Yes,14626
3,36069,27027,Timothy Patrick Murphy,No,3637
3,36069,27027,Timothy Patrick Murphy,Yes,12480
3,36069,27027,Vincent Michael Gaughan,No,4205
3,36069,27027,Vincent Michael Gaughan,Yes,12169
3,36069,27027,William H. Hooks,No,3387
3,36069,27027,William H. Hooks,Yes,12675
3,36069,27027,William Maki,No,4127
3,36069,27027,William Maki,Yes,11997
4,34497,26988,Alexander Patrick White,No,3773
4,34497,26988,Alexander Patrick White,Yes,13677
4,34497,26988,Allen F. Murphy,No,3564
4,34497,26988,Allen F. Murphy,Yes,13340
4,34497,26988,Ann Finley Collins,No,3135
4,34497,26988,Ann Finley Collins,Yes,13873
4,34497,26988,Appellate Court Judge (Vac. of Epstein),Eileen O'Neill Burke,21273
4,34497,26988,Appellate Court Judge (Vac. of Quinn),Bertina E. Lampkin,20771
4,34497,26988,Arnette R. Hubbard,No,2861
4,34497,26988,Arnette R. Hubbard,Yes,14788
4,34497,26988,Bertina E. Lampkin,No,3344
4,34497,26988,Bertina E. Lampkin,Yes,14572
4,34497,26988,Bonita Coleman,No,3113
4,34497,26988,Bonita Coleman,Yes,14303
4,34497,26988,Charles Patrick Burns,No,3813
4,34497,26988,Charles Patrick Burns,Yes,13378
4,34497,26988,Cheyrl D. Ingram,No,2684
4,34497,26988,Cheyrl D. Ingram,Yes,14928
4,34497,26988,"Circuit Court Judge (Vac. of Biebel, Jr.)",John Fitzgerald Lyke Jr.,20756
4,34497,26988,Circuit Court Judge (Vac. of Elrod),Rossana P. Fernandez,20325
4,34497,26988,Circuit Court Judge (Vac. of Hogan),Alison C. Conlon,20028
4,34497,26988,"Circuit Court Judge (Vac. of Howlett, Jr.)",Aleksandra Gillespie,19865
4,34497,26988,Circuit Court Judge (Vac. of Johnson),Carolyn J. Gallagher,19712
4,34497,26988,Circuit Court Judge (Vac. of Karnezis),Mary Kathleen McHugh,19550
4,34497,26988,Circuit Court Judge (Vac. of Love),Brendan A. O'Brien,19676
4,34497,26988,Circuit Court Judge (Vac. of O'Brien),Maureen ODonoghue Hannon,19634
4,34497,26988,Circuit Court Judge (Vac. of Palmer),Susana L. Ortiz,19731
4,34497,26988,Circuit Court Judge (Vac. of Ruscitti Grussel),Daniel Patrick Duffy,19502
4,34497,26988,Circuit Court Judge (Vac. of Walsh),Patrick Joseph Powers,19511
4,34497,26988,Clare Elizabeth McWilliams,No,3027
4,34497,26988,Clare Elizabeth McWilliams,Yes,13995
4,34497,26988,Clerk-Recorder Office,No,9999
4,34497,26988,Clerk-Recorder Office,Yes,13256
4,34497,26988,Daniel J. Gallagher,No,4022
4,34497,26988,Daniel J. Gallagher,Yes,12759
4,34497,26988,Daniel James Pierce,No,3569
4,34497,26988,Daniel James Pierce,Yes,13323
4,34497,26988,Daniel Joseph Lynch,No,5143
4,34497,26988,Daniel Joseph Lynch,Yes,11926
4,34497,26988,Daniel Malone,No,3613
4,34497,26988,Daniel Malone,Yes,13270
4,34497,26988,Deborah Mary Dooling,No,3248
4,34497,26988,Deborah Mary Dooling,Yes,14076
4,34497,26988,Denise Kathleen Filan,No,3475
4,34497,26988,Denise Kathleen Filan,Yes,13535
4,34497,26988,Diane Joan Larsen,No,3484
4,34497,26988,Diane Joan Larsen,Yes,13598
4,34497,26988,Earned Sick Time,No,1916
4,34497,26988,Earned Sick Time,Yes,22792
