WARD,REGISTERED VOTERS,BALLOTS CAST,RACE,CANDIDATE,VOTES
1,28273,3030,"Judge, Cook County Circuit (Vac of Neville, Jr.)",William B. Raines,570
1,28273,3030,"Judge, Cook County Circuit (Vac of Phelps Felton)",Patricia O'Brien Sheahan,1768
1,28273,3030,"Judge, Cook County Circuit (Vac of Reyes)",Diana Rosario,1672
1,28273,3030,"Judge, Cook County Circuit (Vac of Reyes)",Stephen J. Feldman,408
2,31769,2614,Appellate Court Judge (Vac of Gordon),Freddrenna M. Lyle,729
2,31769,2614,Appellate Court Judge (Vac of Gordon),Shelly A. Harris,831
2,31769,2614,Appellate Court Judge (Vac of Gordon),Susan Kennedy Sullivan,608
2,31769,2614,Appellate Court Judge (Vac of Murphy),David Ellis,1823
2,31769,2614,Appellate Court Judge (Vac of Steele),John B. Simon,1564
2,31769,2614,Appellate Court Judge (Vac of Steele),Sharon Oden Johnson,589
2,31769,2614,"Judge, Cook County Circuit (Vac of Arnold)","Alfred M. Swanson, Jr.",669
2,31769,2614,"Judge, Cook County Circuit (Vac of Arnold)",Bridget Anne Mitchell,1374
2,31769,2614,"Judge, Cook County Circuit (Vac of Burke)",Maritza Martinez,1615
2,31769,2614,"Judge, Cook County Circuit (Vac of Connors)",Kristal Rivers,1039
2,31769,2614,"Judge, Cook County Circuit (Vac of Connors)",Peter J. Vilkelis,855
2,31769,2614,"Judge, Cook County Circuit (Vac of Egan)",Daniel J. Kubasiak,1695
2,31769,2614,"Judge, Cook County Circuit (Vac of Hill Veal)",Andrea Michele Buford,1214
2,31769,2614,"Judge, Cook County Circuit (Vac of Hill Veal)",James Patrick Crawley,461
2,31769,2614,"Judge, Cook County Circuit (Vac of Hill Veal)",Kelly Maloney Kachmarik,252
2,31769,2614,"Judge, Cook County Circuit (Vac of Howse, Jr.)",Caroline Kate Moreland,1684
2,31769,2614,"Judge, Cook County Circuit (Vac of Lowrance)",Thomas J. Carroll,1676
2,31769,2614,"Judge, Cook County Circuit (Vac of McDonald)",Cynthia Y. Cobbs,1124
2,31769,2614,"Judge, Cook County Circuit (Vac of McDonald)",Linda L. Mastandrea,770
2,31769,2614,"Judge, Cook County Circuit (Vac of Neville, Jr.)",Carolyn Joan Gallagher,503
2,31769,2614,"Judge, Cook County Circuit (Vac of Neville, Jr.)",Mary Alice Melchor,259
2,31769,2614,"Judge, Cook County Circuit (Vac of Neville, Jr.)",Patricia S. Spratt,646
2,31769,2614,"Judge, Cook County Circuit (Vac of Neville, Jr.)",William B. Raines,503
2,31769,2614,"Judge, Cook County Circuit (Vac of Phelps Felton)",Patricia O'Brien Sheahan,1672
2,31769,2614,"Judge, Cook County Circuit (Vac of Reyes)",Diana Rosario,1345
2,31769,2614,"Judge, Cook County Circuit (Vac of Reyes)",Stephen J. Feldman,557
3,30324,4663,Appellate Court Judge (Vac of Gordon),Freddrenna M. Lyle,1982
3,30324,4663,Appellate Court Judge (Vac of Gordon),Shelly A. Harris,1392
3,30324,4663,Appellate Court Judge (Vac of Gordon),Susan Kennedy Sullivan,601
3,30324,4663,Appellate Court Judge (Vac of Murphy),David Ellis,3341
3,30324,4663,Appellate Court Judge (Vac of Steele),John B. Simon,1714
3,30324,4663,Appellate Court Judge (Vac of Steele),Sharon Oden Johnson,1983
3,30324,4663,"Judge, Cook County Circuit (Vac of Arnold)","Alfred M. Swanson, Jr.",1388
3,30324,4663,"Judge, Cook County Circuit (Vac of Arnold)",Bridget Anne Mitchell,2300
3,30324,4663,"Judge, Cook County Circuit (Vac of Burke)",Maritza Martinez,3219
3,30324,4663,"Judge, Cook County Circuit (Vac of Connors)",Kristal Rivers,2920
3,30324,4663,"Judge, Cook County Circuit (Vac of Connors)",Peter J. Vilkelis,572
3,30324,4663,"Judge, Cook County Circuit (Vac of Egan)",Daniel J. Kubasiak,3073
3,30324,4663,"Judge, Cook County Circuit (Vac of Hill Veal)",Andrea Michele Buford,2614
3,30324,4663,"Judge, Cook County Circuit (Vac of Hill Veal)",James Patrick Crawley,698
3,30324,4663,"Judge, Cook County Circuit (Vac of Hill Veal)",Kelly Maloney Kachmarik,213
3,30324,4663,"Judge, Cook County Circuit (Vac of Howse, Jr.)",Caroline Kate Moreland,3138
3,30324,4663,"Judge, Cook County Circuit (Vac of Lowrance)",Thomas J. Carroll,3154
3,30324,4663,"Judge, Cook County Circuit (Vac of McDonald)",Cynthia Y. Cobbs,3029
3,30324,4663,"Judge, Cook County Circuit (Vac of McDonald)",Linda L. Mastandrea,525
3,30324,4663,"Judge, Cook County Circuit (Vac of Neville, Jr.)",Carolyn Joan Gallagher,820
3,30324,4663,"Judge, Cook County Circuit (Vac of Neville, Jr.)",Mary Alice Melchor,410
3,30324,4663,"Judge, Cook County Circuit (Vac of Neville, Jr.)",Patricia S. Spratt,720
3,30324,4663,"Judge, Cook County Circuit (Vac of Neville, Jr.)",William B. Raines,1556
3,30324,4663,"Judge, Cook County Circuit (Vac of Phelps Felton)",Patricia O'Brien Sheahan,3177
3,30324,4663,"Judge, Cook County Circuit (Vac of Reyes)",Diana Rosario,2220
3,30324,4663,"Judge, Cook County Circuit (Vac of Reyes)",Stephen J. Feldman,1223
4,28815,5957,Appellate Court Judge (Vac of Gordon),Freddrenna M. Lyle,2886
4,28815,5957,Appellate Court Judge (Vac of Gordon),Shelly A. Harris,1759
4,28815,5957,Appellate Court Judge (Vac of Gordon),Susan Kennedy Sullivan,622
4,28815,5957,Appellate Court Judge (Vac of Murphy),David Ellis,4395
4,28815,5957,Appellate Court Judge (Vac of Steele),John B. Simon,2350
4,28815,5957,Appellate Court Judge (Vac of Steele),Sharon Oden Johnson,2578
4,28815,5957,Judge 7th Subcircuit - (Vac of Hardy-Campbell),Robert D. Kuzas,0
4,28815,5957,Judge 7th Subcircuit - (Vac of Taylor),Judy Rice,0
4,28815,5957,Judge 7th Subcircuit - (Vac of Taylor),Marianne Jackson,0
4,28815,5957,Judge 7th Subcircuit - (Vac of Taylor),Owens J. Shelby,0
4,28815,5957,"Judge, Cook County Circuit (Vac of Arnold)","Alfred M. Swanson, Jr.",1872
4,28815,5957,"Judge, Cook County Circuit (Vac of Arnold)",Bridget Anne Mitchell,2998
4,28815,5957,"Judge, Cook County Circuit (Vac of Burke)",Maritza Martinez,4133
4,28815,5957,"Judge, Cook County Circuit (Vac of Connors)",Kristal Rivers,4066
4,28815,5957,"Judge, Cook County Circuit (Vac of Connors)",Peter J. Vilkelis,626
4,28815,5957,"Judge, Cook County Circuit (Vac of Egan)",Daniel J. Kubasiak,3910
4,28815,5957,"Judge, Cook County Circuit (Vac of Hill Veal)",Andrea Michele Buford,3900
4,28815,5957,"Judge, Cook County Circuit (Vac of Hill Veal)",James Patrick Crawley,674
4,28815,5957,"Judge, Cook County Circuit (Vac of Hill Veal)",Kelly Maloney Kachmarik,214
4,28815,5957,"Judge, Cook County Circuit (Vac of Howse, Jr.)",Caroline Kate Moreland,4071
4,28815,5957,"Judge, Cook County Circuit (Vac of Lowrance)",Thomas J. Carroll,4066
4,28815,5957,"Judge, Cook County Circuit (Vac of McDonald)",Cynthia Y. Cobbs,4168
4,28815,5957,"Judge, Cook County Circuit (Vac of McDonald)",Linda L. Mastandrea,555
4,28815,5957,"Judge, Cook County Circuit (Vac of Neville, Jr.)",Carolyn Joan Gallagher,923
4,28815,5957,"Judge, Cook County Circuit (Vac of Neville, Jr.)",Mary Alice Melchor,553
4,28815,5957,"Judge, Cook County Circuit (Vac of Neville, Jr.)",Patricia S. Spratt,973
4,28815,5957,"Judge, Cook County Circuit (Vac of Neville, Jr.)",William B. Raines,2233
4,28815,5957,"Judge, Cook County Circuit (Vac of Phelps Felton)",Patricia O'Brien Sheahan,4019
4,28815,5957,"Judge, Cook County Circuit (Vac of Reyes)",Diana Rosario,3174
4,28815,5957,"Judge, Cook County Circuit (Vac of Reyes)",Stephen J. Feldman,1326
5,27255,4975,Appellate Court Judge (Vac of Gordon),Freddrenna M. Lyle,2477
5,27255,4975,Appellate Court Judge (Vac of Gordon),Shelly A. Harris,1384
5,27255,4975,Appellate Court Judge (Vac of Gordon),Susan Kennedy Sullivan,517
5,27255,4975,Appellate Court Judge (Vac of Murphy),David Ellis,3606
5,27255,4975,Appellate Court Judge (Vac of Steele),John B. Simon,2082
5,27255,4975,Appellate Court Judge (Vac of Steele),Sharon Oden Johnson,2053
5,27255,4975,"Judge, Cook County Circuit (Vac of Arnold)","Alfred M. Swanson, Jr.",1510
5,27255,4975,"Judge, Cook County Circuit (Vac of Arnold)",Bridget Anne Mitchell,2517
5,27255,4975,"Judge, Cook County Circuit (Vac of Burke)",Maritza Martinez,3410
5,27255,4975,"Judge, Cook County Circuit (Vac of Connors)",Kristal Rivers,3276
5,27255,4975,"Judge, Cook County Circuit (Vac of Connors)",Peter J. Vilkelis,683
5,27255,4975,"Judge, Cook County Circuit (Vac of Egan)",Daniel J. Kubasiak,3278
5,27255,4975,"Judge, Cook County Circuit (Vac of Hill Veal)",Andrea Michele Buford,3276
5,27255,4975,"Judge, Cook County Circuit (Vac of Hill Veal)",James Patrick Crawley,527
5,27255,4975,"Judge, Cook County Circuit (Vac of Hill Veal)",Kelly Maloney Kachmarik,196
5,27255,4975,"Judge, Cook County Circuit (Vac of Howse, Jr.)",Caroline Kate Moreland,3405
5,27255,4975,"Judge, Cook County Circuit (Vac of Lowrance)",Thomas J. Carroll,3383
5,27255,4975,"Judge, Cook County Circuit (Vac of McDonald)",Cynthia Y. Cobbs,3425
5,27255,4975,"Judge, Cook County Circuit (Vac of McDonald)",Linda L. Mastandrea,572
5,27255,4975,"Judge, Cook County Circuit (Vac of Neville, Jr.)",Carolyn Joan Gallagher,795
5,27255,4975,"Judge, Cook County Circuit (Vac of Neville, Jr.)",Mary Alice Melchor,499
5,27255,4975,"Judge, Cook County Circuit (Vac of Neville, Jr.)",Patricia S. Spratt,949
5,27255,4975,"Judge, Cook County Circuit (Vac of Neville, Jr.)",William B. Raines,1636
5,27255,4975,"Judge, Cook County Circuit (Vac of Phelps Felton)",Patricia O'Brien Sheahan,3367
5,27255,4975,"Judge, Cook County Circuit (Vac of Reyes)",Diana Rosario,2541
5,27255,4975,"Judge, Cook County Circuit (Vac of Reyes)",Stephen J. Feldman,1174
6,32375,5522,Appellate Court Judge (Vac of Gordon),Freddrenna M. Lyle,3316
6,32375,5522,Appellate Court Judge (Vac of Gordon),Shelly A. Harris,1320
6,32375,5522,Appellate Court Judge (Vac of Gordon),Susan Kennedy Sullivan,447
6,32375,5522,Appellate Court Judge (Vac of Murphy),David Ellis,4159
6,32375,5522,Appellate Court Judge (Vac of Steele),John B. Simon,1776
6,32375,5522,Appellate Court Judge (Vac of Steele),Sharon Oden Johnson,2892
6,32375,5522,Judge 2nd Subcircuit - (Vac of O'Neal),Nyshana K. Sumner,0
6,32375,5522,Judge 2nd Subcircuit - (Vac of O'Neal),Steven G. Watkins,0
6,32375,5522,"Judge, Cook County Circuit (Vac of Arnold)","Alfred M. Swanson, Jr.",1721
6,32375,5522,"Judge, Cook County Circuit (Vac of Arnold)",Bridget Anne Mitchell,2897
6,32375,5522,"Judge, Cook County Circuit (Vac of Burke)",Maritza Martinez,3999
6,32375,5522,"Judge, Cook County Circuit (Vac of Connors)",Kristal Rivers,4025
6,32375,5522,"Judge, Cook County Circuit (Vac of Connors)",Peter J. Vilkelis,492
6,32375,5522,"Judge, Cook County Circuit (Vac of Egan)",Daniel J. Kubasiak,3711
6,32375,5522,"Judge, Cook County Circuit (Vac of Hill Veal)",Andrea Michele Buford,3692
6,32375,5522,"Judge, Cook County Circuit (Vac of Hill Veal)",James Patrick Crawley,722
6,32375,5522,"Judge, Cook County Circuit (Vac of Hill Veal)",Kelly Maloney Kachmarik,188
6,32375,5522,"Judge, Cook County Circuit (Vac of Howse, Jr.)",Caroline Kate Moreland,3901
6,32375,5522,"Judge, Cook County Circuit (Vac of Lowrance)",Thomas J. Carroll,3867
6,32375,5522,"Judge, Cook County Circuit (Vac of McDonald)",Cynthia Y. Cobbs,4137
6,32375,5522,"Judge, Cook County Circuit (Vac of McDonald)",Linda L. Mastandrea,428
6,32375,5522,"Judge, Cook County Circuit (Vac of Neville, Jr.)",Carolyn Joan Gallagher,969
6,32375,5522,"Judge, Cook County Circuit (Vac of Neville, Jr.)",Mary Alice Melchor,505
6,32375,5522,"Judge, Cook County Circuit (Vac of Neville, Jr.)",Patricia S. Spratt,935
6,32375,5522,"Judge, Cook County Circuit (Vac of Neville, Jr.)",William B. Raines,2012
6,32375,5522,"Judge, Cook County Circuit (Vac of Phelps Felton)",Patricia O'Brien Sheahan,3905
6,32375,5522,"Judge, Cook County Circuit (Vac of Reyes)",Diana Rosario,2585
6,32375,5522,"Judge, Cook County Circuit (Vac of Reyes)",Stephen J. Feldman,1710
7,30878,5536,Appellate Court Judge (Vac of Gordon),Freddrenna M. Lyle,2751
7,30878,5536,Appellate Court Judge (Vac of Gordon),Shelly A. Harris,1639
7,30878,5536,Appellate Court Judge (Vac of Gordon),Susan Kennedy Sullivan,554
7,30878,5536,Appellate Court Judge (Vac of Murphy),David Ellis,4267
7,30878,5536,Appellate Court Judge (Vac of Steele),John B. Simon,1665
7,30878,5536,Appellate Court Judge (Vac of Steele),Sharon Oden Johnson,2968
7,30878,5536,"Judge, Cook County Circuit (Vac of Arnold)","Alfred M. Swanson, Jr.",1586
7,30878,5536,"Judge, Cook County Circuit (Vac of Arnold)",Bridget Anne Mitchell,2926
7,30878,5536,"Judge, Cook County Circuit (Vac of Burke)",Maritza Martinez,3873
7,30878,5536,"Judge, Cook County Circuit (Vac of Connors)",Kristal Rivers,3903
7,30878,5536,"Judge, Cook County Circuit (Vac of Connors)",Peter J. Vilkelis,508
7,30878,5536,"Judge, Cook County Circuit (Vac of Egan)",Daniel J. Kubasiak,3683
7,30878,5536,"Judge, Cook County Circuit (Vac of Hill Veal)",Andrea Michele Buford,3593
7,30878,5536,"Judge, Cook County Circuit (Vac of Hill Veal)",James Patrick Crawley,718
7,30878,5536,"Judge, Cook County Circuit (Vac of Hill Veal)",Kelly Maloney Kachmarik,250
7,30878,5536,"Judge, Cook County Circuit (Vac of Howse, Jr.)",Caroline Kate Moreland,3800
7,30878,5536,"Judge, Cook County Circuit (Vac of Lowrance)",Thomas J. Carroll,3759
7,30878,5536,"Judge, Cook County Circuit (Vac of McDonald)",Cynthia Y. Cobbs,3956
7,30878,5536,"Judge, Cook County Circuit (Vac of McDonald)",Linda L. Mastandrea,499
7,30878,5536,"Judge, Cook County Circuit (Vac of Neville, Jr.)",Carolyn Joan Gallagher,969
7,30878,5536,"Judge, Cook County Circuit (Vac of Neville, Jr.)",Mary Alice Melchor,404
7,30878,5536,"Judge, Cook County Circuit (Vac of Neville, Jr.)",Patricia S. Spratt,807
7,30878,5536,"Judge, Cook County Circuit (Vac of Neville, Jr.)",William B. Raines,2203
7,30878,5536,"Judge, Cook County Circuit (Vac of Phelps Felton)",Patricia O'Brien Sheahan,3768
7,30878,5536,"Judge, Cook County Circuit (Vac of Reyes)",Diana Rosario,2710
7,30878,5536,"Judge, Cook County Circuit (Vac of Reyes)",Stephen J. Feldman,1580
8,36168,7290,Appellate Court Judge (Vac of Gordon),Freddrenna M. Lyle,4145
8,36168,7290,Appellate Court Judge (Vac of Gordon),Shelly A. Harris,2063
8,36168,7290,Appellate Court Judge (Vac of Gordon),Susan Kennedy Sullivan,493
8,36168,7290,Appellate Court Judge (Vac of Murphy),David Ellis,5781
8,36168,7290,Appellate Court Judge (Vac of Steele),John B. Simon,2668
8,36168,7290,Appellate Court Judge (Vac of Steele),Sharon Oden Johnson,3587
8,36168,7290,"Judge, Cook County Circuit (Vac of Arnold)","Alfred M. Swanson, Jr.",2577
8,36168,7290,"Judge, Cook County Circuit (Vac of Arnold)",Bridget Anne Mitchell,3624
8,36168,7290,"Judge, Cook County Circuit (Vac of Burke)",Maritza Martinez,5304
8,36168,7290,"Judge, Cook County Circuit (Vac of Connors)",Kristal Rivers,5563
8,36168,7290,"Judge, Cook County Circuit (Vac of Connors)",Peter J. Vilkelis,507
8,36168,7290,"Judge, Cook County Circuit (Vac of Egan)",Daniel J. Kubasiak,5004
8,36168,7290,"Judge, Cook County Circuit (Vac of Hill Veal)",Andrea Michele Buford,5197
8,36168,7290,"Judge, Cook County Circuit (Vac of Hill Veal)",James Patrick Crawley,825
8,36168,7290,"Judge, Cook County Circuit (Vac of Hill Veal)",Kelly Maloney Kachmarik,196
8,36168,7290,"Judge, Cook County Circuit (Vac of Howse, Jr.)",Caroline Kate Moreland,5241
8,36168,7290,"Judge, Cook County Circuit (Vac of Lowrance)",Thomas J. Carroll,5191
8,36168,7290,"Judge, Cook County Circuit (Vac of McDonald)",Cynthia Y. Cobbs,5681
8,36168,7290,"Judge, Cook County Circuit (Vac of McDonald)",Linda L. Mastandrea,495
8,36168,7290,"Judge, Cook County Circuit (Vac of Neville, Jr.)",Carolyn Joan Gallagher,1167
8,36168,7290,"Judge, Cook County Circuit (Vac of Neville, Jr.)",Mary Alice Melchor,552
8,36168,7290,"Judge, Cook County Circuit (Vac of Neville, Jr.)",Patricia S. Spratt,1108
8,36168,7290,"Judge, Cook County Circuit (Vac of Neville, Jr.)",William B. Raines,3201
8,36168,7290,"Judge, Cook County Circuit (Vac of Phelps Felton)",Patricia O'Brien Sheahan,5206
8,36168,7290,"Judge, Cook County Circuit (Vac of Reyes)",Diana Rosario,3864
8,36168,7290,"Judge, Cook County Circuit (Vac of Reyes)",Stephen J. Feldman,1990
9,35373,5807,Appellate Court Judge (Vac of Gordon),Freddrenna M. Lyle,2936
9,35373,5807,Appellate Court Judge (Vac of Gordon),Shelly A. Harris,1818
9,35373,5807,Appellate Court Judge (Vac of Gordon),Susan Kennedy Sullivan,534
9,35373,5807,Appellate Court Judge (Vac of Murphy),David Ellis,4425
9,35373,5807,Appellate Court Judge (Vac of Steele),John B. Simon,1847
9,35373,5807,Appellate Court Judge (Vac of Steele),Sharon Oden Johnson,3138
9,35373,5807,Judge 2nd Subcircuit - (Vac of O'Neal),Nyshana K. Sumner,1548
9,35373,5807,Judge 2nd Subcircuit - (Vac of O'Neal),Steven G. Watkins,1607
9,35373,5807,"Judge, Cook County Circuit (Vac of Arnold)","Alfred M. Swanson, Jr.",1818
9,35373,5807,"Judge, Cook County Circuit (Vac of Arnold)",Bridget Anne Mitchell,3095
9,35373,5807,"Judge, Cook County Circuit (Vac of Burke)",Maritza Martinez,4348
9,35373,5807,"Judge, Cook County Circuit (Vac of Connors)",Kristal Rivers,4245
9,35373,5807,"Judge, Cook County Circuit (Vac of Connors)",Peter J. Vilkelis,518
9,35373,5807,"Judge, Cook County Circuit (Vac of Egan)",Daniel J. Kubasiak,4103
9,35373,5807,"Judge, Cook County Circuit (Vac of Hill Veal)",Andrea Michele Buford,3783
9,35373,5807,"Judge, Cook County Circuit (Vac of Hill Veal)",James Patrick Crawley,834
9,35373,5807,"Judge, Cook County Circuit (Vac of Hill Veal)",Kelly Maloney Kachmarik,231
9,35373,5807,"Judge, Cook County Circuit (Vac of Howse, Jr.)",Caroline Kate Moreland,4280
9,35373,5807,"Judge, Cook County Circuit (Vac of Lowrance)",Thomas J. Carroll,4288
9,35373,5807,"Judge, Cook County Circuit (Vac of McDonald)",Cynthia Y. Cobbs,4327
9,35373,5807,"Judge, Cook County Circuit (Vac of McDonald)",Linda L. Mastandrea,512
9,35373,5807,"Judge, Cook County Circuit (Vac of Neville, Jr.)",Carolyn Joan Gallagher,1094
9,35373,5807,"Judge, Cook County Circuit (Vac of Neville, Jr.)",Mary Alice Melchor,662
9,35373,5807,"Judge, Cook County Circuit (Vac of Neville, Jr.)",Patricia S. Spratt,890
9,35373,5807,"Judge, Cook County Circuit (Vac of Neville, Jr.)",William B. Raines,2136
9,35373,5807,"Judge, Cook County Circuit (Vac of Phelps Felton)",Patricia O'Brien Sheahan,4288
9,35373,5807,"Judge, Cook County Circuit (Vac of Reyes)",Diana Rosario,2735
9,35373,5807,"Judge, Cook County Circuit (Vac of Reyes)",Stephen J. Feldman,1887
10,24944,1987,Appellate Court Judge (Vac of Gordon),Freddrenna M. Lyle,440
10,24944,1987,Appellate Court Judge (Vac of Gordon),Shelly A. Harris,570
10,24944,1987,Appellate Court Judge (Vac of Gordon),Susan Kennedy Sullivan,719
10,24944,1987,Appellate Court Judge (Vac of Murphy),David Ellis,1466
10,24944,1987,Appellate Court Judge (Vac of Steele),John B. Simon,917
10,24944,1987,Appellate Court Judge (Vac of Steele),Sharon Oden Johnson,718
10,24944,1987,"Judge, Cook County Circuit (Vac of Arnold)","Alfred M. Swanson, Jr.",539
10,24944,1987,"Judge, Cook County Circuit (Vac of Arnold)",Bridget Anne Mitchell,1067
10,24944,1987,"Judge, Cook County Circuit (Vac of Burke)",Maritza Martinez,1536
10,24944,1987,"Judge, Cook County Circuit (Vac of Connors)",Kristal Rivers,1061
10,24944,1987,"Judge, Cook County Circuit (Vac of Connors)",Peter J. Vilkelis,507
10,24944,1987,"Judge, Cook County Circuit (Vac of Egan)",Daniel J. Kubasiak,1394
10,24944,1987,"Judge, Cook County Circuit (Vac of Hill Veal)",Andrea Michele Buford,815
10,24944,1987,"Judge, Cook County Circuit (Vac of Hill Veal)",James Patrick Crawley,405
10,24944,1987,"Judge, Cook County Circuit (Vac of Hill Veal)",Kelly Maloney Kachmarik,384
10,24944,1987,"Judge, Cook County Circuit (Vac of Howse, Jr.)",Caroline Kate Moreland,1352
10,24944,1987,"Judge, Cook County Circuit (Vac of Lowrance)",Thomas J. Carroll,1361
10,24944,1987,"Judge, Cook County Circuit (Vac of McDonald)",Cynthia Y. Cobbs,754
10,24944,1987,"Judge, Cook County Circuit (Vac of McDonald)",Linda L. Mastandrea,824
10,24944,1987,"Judge, Cook County Circuit (Vac of Neville, Jr.)",Carolyn Joan Gallagher,483
10,24944,1987,"Judge, Cook County Circuit (Vac of Neville, Jr.)",Mary Alice Melchor,306
10,24944,1987,"Judge, Cook County Circuit (Vac of Neville, Jr.)",Patricia S. Spratt,267
10,24944,1987,"Judge, Cook County Circuit (Vac of Neville, Jr.)",William B. Raines,506
10,24944,1987,"Judge, Cook County Circuit (Vac of Phelps Felton)",Patricia O'Brien Sheahan,1423
10,24944,1987,"Judge, Cook County Circuit (Vac of Reyes)",Diana Rosario,1167
10,24944,1987,"Judge, Cook County Circuit (Vac of Reyes)",Stephen J. Feldman,424
11,24187,3224,Appellate Court Judge (Vac of Gordon),Freddrenna M. Lyle,1066
11,24187,3224,Appellate Court Judge (Vac of Gordon),Shelly A. Harris,684
11,24187,3224,Appellate Court Judge (Vac of Gordon),Susan Kennedy Sullivan,949
11,24187,3224,Appellate Court Judge (Vac of Murphy),David Ellis,2027
11,24187,3224,Appellate Court Judge (Vac of Steele),John B. Simon,1839
11,24187,3224,Appellate Court Judge (Vac of Steele),Sharon Oden Johnson,708
11,24187,3224,Judge 7th Subcircuit - (Vac of Hardy-Campbell),Robert D. Kuzas,52
11,24187,3224,Judge 7th Subcircuit - (Vac of Taylor),Judy Rice,26
11,24187,3224,Judge 7th Subcircuit - (Vac of Taylor),Marianne Jackson,25
11,24187,3224,Judge 7th Subcircuit - (Vac of Taylor),Owens J. Shelby,5
11,24187,3224,"Judge, Cook County Circuit (Vac of Arnold)","Alfred M. Swanson, Jr.",1254
11,24187,3224,"Judge, Cook County Circuit (Vac of Arnold)",Bridget Anne Mitchell,1336
11,24187,3224,"Judge, Cook County Circuit (Vac of Burke)",Maritza Martinez,1944
11,24187,3224,"Judge, Cook County Circuit (Vac of Connors)",Kristal Rivers,1647
11,24187,3224,"Judge, Cook County Circuit (Vac of Connors)",Peter J. Vilkelis,819
11,24187,3224,"Judge, Cook County Circuit (Vac of Egan)",Daniel J. Kubasiak,1931
11,24187,3224,"Judge, Cook County Circuit (Vac of Hill Veal)",Andrea Michele Buford,1490
11,24187,3224,"Judge, Cook County Circuit (Vac of Hill Veal)",James Patrick Crawley,587
11,24187,3224,"Judge, Cook County Circuit (Vac of Hill Veal)",Kelly Maloney Kachmarik,423
11,24187,3224,"Judge, Cook County Circuit (Vac of Howse, Jr.)",Caroline Kate Moreland,1915
11,24187,3224,"Judge, Cook County Circuit (Vac of Lowrance)",Thomas J. Carroll,1965
11,24187,3224,"Judge, Cook County Circuit (Vac of McDonald)",Cynthia Y. Cobbs,1638
11,24187,3224,"Judge, Cook County Circuit (Vac of McDonald)",Linda L. Mastandrea,798
11,24187,3224,"Judge, Cook County Circuit (Vac of Neville, Jr.)",Carolyn Joan Gallagher,761
11,24187,3224,"Judge, Cook County Circuit (Vac of Neville, Jr.)",Mary Alice Melchor,267
11,24187,3224,"Judge, Cook County Circuit (Vac of Neville, Jr.)",Patricia S. Spratt,276
11,24187,3224,"Judge, Cook County Circuit (Vac of Neville, Jr.)",William B. Raines,1160
11,24187,3224,"Judge, Cook County Circuit (Vac of Phelps Felton)",Patricia O'Brien Sheahan,2013
11,24187,3224,"Judge, Cook County Circuit (Vac of Reyes)",Diana Rosario,1848
11,24187,3224,"Judge, Cook County Circuit (Vac of Reyes)",Stephen J. Feldman,613
12,17038,1421,Appellate Court Judge (Vac of Gordon),Freddrenna M. Lyle,251
12,17038,1421,Appellate Court Judge (Vac of Gordon),Shelly A. Harris,379
12,17038,1421,Appellate Court Judge (Vac of Gordon),Susan Kennedy Sullivan,581
12,17038,1421,Appellate Court Judge (Vac of Murphy),David Ellis,1052
12,17038,1421,Appellate Court Judge (Vac of Steele),John B. Simon,667
12,17038,1421,Appellate Court Judge (Vac of Steele),Sharon Oden Johnson,489
12,17038,1421,"Judge, Cook County Circuit (Vac of Arnold)","Alfred M. Swanson, Jr.",431
