WARD,REGISTERED VOTERS,BALLOTS CAST,RACE,CANDIDATE,VOTES
1,38017,30731,Joan E. Powell,Yes,16479
1,38017,30731,John Curry,No,5550
1,38017,30731,John Curry,Yes,14999
1,38017,30731,John J. Mahoney,No,11615
1,38017,30731,John J. Mahoney,Yes,9493
1,38017,30731,John Michael Allegretti,No,5271
1,38017,30731,John Michael Allegretti,Yes,15263
1,38017,30731,"Judge, 6th Subcircuit (Vacancy of Nega)",Jamie Guerra Dickler,19920
1,38017,30731,"Judge, 6th Subcircuit (Vacancy of Pantle)",Eileen Marie O'Connor,20009
1,38017,30731,Judith Rice,No,3924
1,38017,30731,Judith Rice,Yes,16705
1,38017,30731,Kenneth J. Wadas,No,9717
1,38017,30731,Kenneth J. Wadas,Yes,11745
1,38017,30731,Kerry M. Kennedy,No,7521
1,38017,30731,Kerry M. Kennedy,Yes,13493
1,38017,30731,Kristal Rivers,No,4049
1,38017,30731,Kristal Rivers,Yes,16618
1,38017,30731,Kristyna Colleen Ryan,No,3229
1,38017,30731,Kristyna Colleen Ryan,Yes,17358
1,38017,30731,Laura Marie Sullivan,No,6806
1,38017,30731,Laura Marie Sullivan,Yes,14073
1,38017,30731,Lewis Nixon,No,3283
1,38017,30731,Lewis Nixon,Yes,17558
1,38017,30731,Margaret Ann Brennan,No,6669
1,38017,30731,Margaret Ann Brennan,Yes,14365
1,38017,30731,Maritza Martinez,No,2336
1,38017,30731,Maritza Martinez,Yes,18404
1,38017,30731,Mary Ellen Coghlan,No,4209
1,38017,30731,Mary Ellen Coghlan,Yes,17063
1,38017,30731,Mary Katherine Rochford,No,5019
1,38017,30731,Mary Katherine Rochford,Yes,16198
1,38017,30731,Maureen Ward Kirby,No,2805
1,38017,30731,Maureen Ward Kirby,Yes,17773
1,38017,30731,Mauricio Araujo,No,14347
1,38017,30731,Mauricio Araujo,Yes,7708
1,38017,30731,Megan Elizabeth Goldish,No,7743
1,38017,30731,Megan Elizabeth Goldish,Yes,13480
1,38017,30731,Michael B. Hyman,No,3514
1,38017,30731,Michael B. Hyman,Yes,17310
1,38017,30731,Michael P. Toomin,No,10497
1,38017,30731,Michael P. Toomin,Yes,11959
1,38017,30731,Pamela Elizabeth Loza,No,3406
1,38017,30731,Pamela Elizabeth Loza,Yes,17406
1,38017,30731,Pamela McLean Meyerson,No,2816
1,38017,30731,Pamela McLean Meyerson,Yes,17784
1,38017,30731,Patricia Manila Martin,No,9582
1,38017,30731,Patricia Manila Martin,Yes,11716
1,38017,30731,Patricia O'Brien Sheahan,No,2829
1,38017,30731,Patricia O'Brien Sheahan,Yes,17734
1,38017,30731,Patrick J. Sherlock,No,6470
1,38017,30731,Patrick J. Sherlock,Yes,14140
1,38017,30731,Patrick Kevin Coughlin,No,4819
1,38017,30731,Patrick Kevin Coughlin,Yes,15704
1,38017,30731,Peter A. Felice,No,5832
1,38017,30731,Peter A. Felice,Yes,14817
1,38017,30731,Raul Vega,No,4194
1,38017,30731,Raul Vega,Yes,16798
1,38017,30731,Robert D. Kuzas,No,6100
1,38017,30731,Robert D. Kuzas,Yes,14273
1,38017,30731,Robert E. Gordon,No,3113
1,38017,30731,Robert E. Gordon,Yes,17840
1,38017,30731,Shelley Lynn Sutker-Dermer,No,4292
1,38017,30731,Shelley Lynn Sutker-Dermer,Yes,16769
1,38017,30731,Steven G. Watkins,No,3506
1,38017,30731,Steven G. Watkins,Yes,16970
1,38017,30731,Supreme Court Judge (Vacancy of Freeman),"P. Scott Neville, Jr.",24338
1,38017,30731,Terrence J. McGuire,No,3226
1,38017,30731,Terrence J. McGuire,Yes,16958
1,38017,30731,Thomas J. Byrne,No,7336
1,38017,30731,Thomas J. Byrne,Yes,13296
1,38017,30731,Thomas J. Carroll,No,4730
1,38017,30731,Thomas J. Carroll,Yes,15788
1,38017,30731,Ursula Walowski,No,4230
1,38017,30731,Ursula Walowski,Yes,16462
1,38017,30731,William B. Raines,No,5223
1,38017,30731,William B. Raines,Yes,15318
2,40366,34147,Abbey Fishman Romanek,No,2891
2,40366,34147,Abbey Fishman Romanek,Yes,18435
2,40366,34147,Andrea M. Buford,No,2952
2,40366,34147,Andrea M. Buford,Yes,18232
2,40366,34147,Anjana Hansen,No,3342
2,40366,34147,Anjana Hansen,Yes,17643
2,40366,34147,Ann Collins-Dole,No,2836
2,40366,34147,Ann Collins-Dole,Yes,18432
2,40366,34147,Anna Helen Demacopoulos,No,5435
2,40366,34147,Anna Helen Demacopoulos,Yes,16179
2,40366,34147,Anthony C. ''Tony'' Kyriakopoulos,No,4027
2,40366,34147,Anthony C. ''Tony'' Kyriakopoulos,Yes,17245
2,40366,34147,"Appellate Court Judge (Vacancy of Neville, Jr.)",Michael B. Hyman,23233
2,40366,34147,Appellate Court Judge (Vacancy of Simon),Sharon O. Johnson,22630
2,40366,34147,Aurelia Marie Pucinski,No,4545
2,40366,34147,Aurelia Marie Pucinski,Yes,19493
2,40366,34147,Bridget Anne Mitchell,No,2710
2,40366,34147,Bridget Anne Mitchell,Yes,18250
2,40366,34147,Broadband,No,4069
2,40366,34147,Broadband,Yes,27110
2,40366,34147,Caroline Kate Moreland,No,4197
2,40366,34147,Caroline Kate Moreland,Yes,17035
2,40366,34147,Casandra Lewis,No,4025
2,40366,34147,Casandra Lewis,Yes,17369
2,40366,34147,Chris Lawler,No,3852
2,40366,34147,Chris Lawler,Yes,17271
2,40366,34147,Circuit Court Judge (Vacancy of Bellows),Tiesha L. Smith,19259
2,40366,34147,Circuit Court Judge (Vacancy of C. Sheehan),Maura McMahon Zeller,19767
2,40366,34147,Circuit Court Judge (Vacancy of Coghlan),Kelly Marie McCarthy,22094
2,40366,34147,Circuit Court Judge (Vacancy of Ford),Laura Ayala-Gonzalez,21748
2,40366,34147,Circuit Court Judge (Vacancy of Funderburk),Celestia L. Mays,21590
2,40366,34147,Circuit Court Judge (Vacancy of K. Sheehan),Jill Rose Quinn,21314
2,40366,34147,Circuit Court Judge (Vacancy of Larsen),"Levander 'Van' Smith, Jr.",21389
2,40366,34147,Circuit Court Judge (Vacancy of Mason),Chris Stacey,21418
2,40366,34147,Circuit Court Judge (Vacancy of McCarthy),Teresa Molina,21387
2,40366,34147,Circuit Court Judge (Vacancy of Murphy Gorman),Sheree Desiree Henry,21240
2,40366,34147,Circuit Court Judge (Vacancy of O'Brien),Elizabeth Anne Walsh,21226
2,40366,34147,Circuit Court Judge (Vacancy of Patti),Lynn Weaver Boyle,21365
2,40366,34147,Circuit Court Judge (Vacancy of Roti),Lorraine Mary Murphy,21029
2,40366,34147,City Plan,No,5419
2,40366,34147,City Plan,Yes,25036
2,40366,34147,Cynthia Y. Cobbs,No,3037
2,40366,34147,Cynthia Y. Cobbs,Yes,18282
2,40366,34147,Daniel J. Kubasiak,No,6654
2,40366,34147,Daniel J. Kubasiak,Yes,14867
2,40366,34147,Debra B. Walker,No,2842
2,40366,34147,Debra B. Walker,Yes,18459
2,40366,34147,Diana L. Kenworthy,No,3082
2,40366,34147,Diana L. Kenworthy,Yes,18197
2,40366,34147,Diana Rosario,No,8775
2,40366,34147,Diana Rosario,Yes,12981
2,40366,34147,Dominique C. Ross,No,4126
2,40366,34147,Dominique C. Ross,Yes,17121
2,40366,34147,Donna L. Cooper,No,2808
2,40366,34147,Donna L. Cooper,Yes,18457
2,40366,34147,Edward A. Arce,No,3710
2,40366,34147,Edward A. Arce,Yes,17445
2,40366,34147,Firearms,No,5010
2,40366,34147,Firearms,Yes,26679
2,40366,34147,Gregory J. Wojkowski,No,3982
2,40366,34147,Gregory J. Wojkowski,Yes,17630
2,40366,34147,Jackie Marie Portman-Brown,No,11391
2,40366,34147,Jackie Marie Portman-Brown,Yes,10977
2,40366,34147,James N. O'Hara,No,3678
2,40366,34147,James N. O'Hara,Yes,17690
2,40366,34147,"James Patrick Flannery, Jr.",No,3925
2,40366,34147,"James Patrick Flannery, Jr.",Yes,18133
2,40366,34147,James Paul Pieczonka,No,4831
2,40366,34147,James Paul Pieczonka,Yes,16054
2,40366,34147,Janet Adams Brosnahan,No,3560
2,40366,34147,Janet Adams Brosnahan,Yes,17913
2,40366,34147,Joan E. Powell,No,3447
2,40366,34147,Joan E. Powell,Yes,17818
2,40366,34147,John Curry,No,4409
2,40366,34147,John Curry,Yes,16730
2,40366,34147,John J. Mahoney,No,9767
2,40366,34147,John J. Mahoney,Yes,11908
2,40366,34147,John Michael Allegretti,No,4161
2,40366,34147,John Michael Allegretti,Yes,17005
2,40366,34147,"Judge, 6th Subcircuit (Vacancy of Nega)",Jamie Guerra Dickler,6692
2,40366,34147,"Judge, 6th Subcircuit (Vacancy of Pantle)",Eileen Marie O'Connor,6740
2,40366,34147,"Judge, 8th Subcircuit (Vacancy of Fleming)",Jonathan Clark Green,14109
2,40366,34147,"Judge, 8th Subcircuit (Vacancy of Gubin)",Michael A. Forti,14274
2,40366,34147,Judith Rice,No,3388
2,40366,34147,Judith Rice,Yes,17859
2,40366,34147,Kenneth J. Wadas,No,7537
2,40366,34147,Kenneth J. Wadas,Yes,14417
2,40366,34147,Kerry M. Kennedy,No,6000
2,40366,34147,Kerry M. Kennedy,Yes,15630
2,40366,34147,Kristal Rivers,No,3529
2,40366,34147,Kristal Rivers,Yes,17711
2,40366,34147,Kristyna Colleen Ryan,No,3175
2,40366,34147,Kristyna Colleen Ryan,Yes,18077
2,40366,34147,Laura Marie Sullivan,No,5373
2,40366,34147,Laura Marie Sullivan,Yes,16125
2,40366,34147,Lewis Nixon,No,3259
2,40366,34147,Lewis Nixon,Yes,18143
2,40366,34147,Margaret Ann Brennan,No,5418
2,40366,34147,Margaret Ann Brennan,Yes,16341
2,40366,34147,Maritza Martinez,No,2801
2,40366,34147,Maritza Martinez,Yes,18265
2,40366,34147,Mary Ellen Coghlan,No,3641
2,40366,34147,Mary Ellen Coghlan,Yes,18447
2,40366,34147,Mary Katherine Rochford,No,4075
2,40366,34147,Mary Katherine Rochford,Yes,18303
2,40366,34147,Maureen Ward Kirby,No,2821
2,40366,34147,Maureen Ward Kirby,Yes,18481
2,40366,34147,Mauricio Araujo,No,14460
2,40366,34147,Mauricio Araujo,Yes,8253
2,40366,34147,Megan Elizabeth Goldish,No,5799
2,40366,34147,Megan Elizabeth Goldish,Yes,15849
2,40366,34147,Michael B. Hyman,No,3395
2,40366,34147,Michael B. Hyman,Yes,18122
2,40366,34147,Michael P. Toomin,No,8273
2,40366,34147,Michael P. Toomin,Yes,15381
2,40366,34147,Pamela Elizabeth Loza,No,3228
2,40366,34147,Pamela Elizabeth Loza,Yes,18084
2,40366,34147,Pamela McLean Meyerson,No,2917
2,40366,34147,Pamela McLean Meyerson,Yes,18316
2,40366,34147,Patricia Manila Martin,No,10306
2,40366,34147,Patricia Manila Martin,Yes,11729
2,40366,34147,Patricia O'Brien Sheahan,No,2858
2,40366,34147,Patricia O'Brien Sheahan,Yes,18399
2,40366,34147,Patrick J. Sherlock,No,5164
2,40366,34147,Patrick J. Sherlock,Yes,16134
2,40366,34147,Patrick Kevin Coughlin,No,3867
2,40366,34147,Patrick Kevin Coughlin,Yes,17328
2,40366,34147,Peter A. Felice,No,4749
2,40366,34147,Peter A. Felice,Yes,16511
2,40366,34147,Raul Vega,No,3875
2,40366,34147,Raul Vega,Yes,17518
2,40366,34147,Robert D. Kuzas,No,4823
2,40366,34147,Robert D. Kuzas,Yes,16056
2,40366,34147,Robert E. Gordon,No,3167
2,40366,34147,Robert E. Gordon,Yes,18361
2,40366,34147,Shelley Lynn Sutker-Dermer,No,3668
2,40366,34147,Shelley Lynn Sutker-Dermer,Yes,18224
2,40366,34147,Steven G. Watkins,No,3371
2,40366,34147,Steven G. Watkins,Yes,17725
2,40366,34147,Supreme Court Judge (Vacancy of Freeman),"P. Scott Neville, Jr.",25112
2,40366,34147,Terrence J. McGuire,No,3155
2,40366,34147,Terrence J. McGuire,Yes,17696
2,40366,34147,Thomas J. Byrne,No,5737
2,40366,34147,Thomas J. Byrne,Yes,15558
2,40366,34147,Thomas J. Carroll,No,3848
2,40366,34147,Thomas J. Carroll,Yes,17325
2,40366,34147,Ursula Walowski,No,3498
2,40366,34147,Ursula Walowski,Yes,17861
2,40366,34147,William B. Raines,No,4147
2,40366,34147,William B. Raines,Yes,16968
3,38027,28573,Abbey Fishman Romanek,No,4568
3,38027,28573,Abbey Fishman Romanek,Yes,15100
3,38027,28573,Andrea M. Buford,No,3503
3,38027,28573,Andrea M. Buford,Yes,16422
3,38027,28573,Anjana Hansen,No,4140
3,38027,28573,Anjana Hansen,Yes,15412
3,38027,28573,Ann Collins-Dole,No,3901
3,38027,28573,Ann Collins-Dole,Yes,15925
3,38027,28573,Anna Helen Demacopoulos,No,6099
3,38027,28573,Anna Helen Demacopoulos,Yes,13772
3,38027,28573,Anthony C. ''Tony'' Kyriakopoulos,No,5681
3,38027,28573,Anthony C. ''Tony'' Kyriakopoulos,Yes,14035
3,38027,28573,"Appellate Court Judge (Vacancy of Neville, Jr.)",Michael B. Hyman,20997
3,38027,28573,Appellate Court Judge (Vacancy of Simon),Sharon O. Johnson,20959
3,38027,28573,Aurelia Marie Pucinski,No,4869
3,38027,28573,Aurelia Marie Pucinski,Yes,16757
3,38027,28573,Bridget Anne Mitchell,No,3385
3,38027,28573,Bridget Anne Mitchell,Yes,16129
3,38027,28573,Broadband,No,2144
3,38027,28573,Broadband,Yes,24023
3,38027,28573,Caroline Kate Moreland,No,4872
3,38027,28573,Caroline Kate Moreland,Yes,14931
3,38027,28573,Casandra Lewis,No,3671
3,38027,28573,Casandra Lewis,Yes,16664
3,38027,28573,Chris Lawler,No,4747
3,38027,28573,Chris Lawler,Yes,14976
3,38027,28573,Circuit Court Judge (Vacancy of Bellows),Tiesha L. Smith,19840
3,38027,28573,Circuit Court Judge (Vacancy of C. Sheehan),Maura McMahon Zeller,18309
3,38027,28573,Circuit Court Judge (Vacancy of Coghlan),Kelly Marie McCarthy,19740
3,38027,28573,Circuit Court Judge (Vacancy of Ford),Laura Ayala-Gonzalez,19537
3,38027,28573,Circuit Court Judge (Vacancy of Funderburk),Celestia L. Mays,20084
3,38027,28573,Circuit Court Judge (Vacancy of K. Sheehan),Jill Rose Quinn,19235
3,38027,28573,Circuit Court Judge (Vacancy of Larsen),"Levander 'Van' Smith, Jr.",19812
3,38027,28573,Circuit Court Judge (Vacancy of Mason),Chris Stacey,19431
3,38027,28573,Circuit Court Judge (Vacancy of McCarthy),Teresa Molina,19347
3,38027,28573,Circuit Court Judge (Vacancy of Murphy Gorman),Sheree Desiree Henry,19614
3,38027,28573,Circuit Court Judge (Vacancy of O'Brien),Elizabeth Anne Walsh,18981
3,38027,28573,Circuit Court Judge (Vacancy of Patti),Lynn Weaver Boyle,19174
3,38027,28573,Circuit Court Judge (Vacancy of Roti),Lorraine Mary Murphy,18990
3,38027,28573,City Plan,No,2355
3,38027,28573,City Plan,Yes,23472
3,38027,28573,Cynthia Y. Cobbs,No,3159
3,38027,28573,Cynthia Y. Cobbs,Yes,17041
3,38027,28573,Daniel J. Kubasiak,No,7315
3,38027,28573,Daniel J. Kubasiak,Yes,12488
3,38027,28573,Debra B. Walker,No,3107
3,38027,28573,Debra B. Walker,Yes,16997
3,38027,28573,Diana L. Kenworthy,No,3989
3,38027,28573,Diana L. Kenworthy,Yes,15824
3,38027,28573,Diana Rosario,No,6560
3,38027,28573,Diana Rosario,Yes,13240
3,38027,28573,Dominique C. Ross,No,3794
3,38027,28573,Dominique C. Ross,Yes,16334
3,38027,28573,Donna L. Cooper,No,3195
3,38027,28573,Donna L. Cooper,Yes,16845
3,38027,28573,Edward A. Arce,No,4930
3,38027,28573,Edward A. Arce,Yes,14746
3,38027,28573,Firearms,No,4600
3,38027,28573,Firearms,Yes,21862
3,38027,28573,Gregory J. Wojkowski,No,5811
3,38027,28573,Gregory J. Wojkowski,Yes,14164
3,38027,28573,Jackie Marie Portman-Brown,No,7493
3,38027,28573,Jackie Marie Portman-Brown,Yes,13097
3,38027,28573,James N. O'Hara,No,5040
3,38027,28573,James N. O'Hara,Yes,14769
3,38027,28573,"James Patrick Flannery, Jr.",No,5111
3,38027,28573,"James Patrick Flannery, Jr.",Yes,15307
3,38027,28573,James Paul Pieczonka,No,6089
3,38027,28573,James Paul Pieczonka,Yes,13208
3,38027,28573,Janet Adams Brosnahan,No,4646
3,38027,28573,Janet Adams Brosnahan,Yes,15358
3,38027,28573,Joan E. Powell,No,4005
3,38027,28573,Joan E. Powell,Yes,15983
3,38027,28573,John Curry,No,4936
3,38027,28573,John Curry,Yes,14850
3,38027,28573,John J. Mahoney,No,8149
3,38027,28573,John J. Mahoney,Yes,11555
3,38027,28573,John Michael Allegretti,No,5573
3,38027,28573,John Michael Allegretti,Yes,14076
3,38027,28573,"Judge, 14th Subcircuit (Vacancy of Bertucci)","Gerardo Tristan, Jr.",20
3,38027,28573,"Judge, 14th Subcircuit (Vacancy of Lacy)",Perla Tirado,20
3,38027,28573,"Judge, 8th Subcircuit (Vacancy of Fleming)",Jonathan Clark Green,9618
3,38027,28573,"Judge, 8th Subcircuit (Vacancy of Gubin)",Michael A. Forti,9621
3,38027,28573,Judith Rice,No,3791
3,38027,28573,Judith Rice,Yes,16265
3,38027,28573,Kenneth J. Wadas,No,7090
3,38027,28573,Kenneth J. Wadas,Yes,13102
3,38027,28573,Kerry M. Kennedy,No,5767
3,38027,28573,Kerry M. Kennedy,Yes,14420
3,38027,28573,Kristal Rivers,No,3725
3,38027,28573,Kristal Rivers,Yes,16263
3,38027,28573,Kristyna Colleen Ryan,No,4117
3,38027,28573,Kristyna Colleen Ryan,Yes,15679
3,38027,28573,Laura Marie Sullivan,No,5684
3,38027,28573,Laura Marie Sullivan,Yes,14373
3,38027,28573,Lewis Nixon,No,4363
3,38027,28573,Lewis Nixon,Yes,15772
3,38027,28573,Margaret Ann Brennan,No,5644
3,38027,28573,Margaret Ann Brennan,Yes,14541
3,38027,28573,Maritza Martinez,No,3599
3,38027,28573,Maritza Martinez,Yes,16033
3,38027,28573,Mary Ellen Coghlan,No,4756
3,38027,28573,Mary Ellen Coghlan,Yes,15494
3,38027,28573,Mary Katherine Rochford,No,4964
3,38027,28573,Mary Katherine Rochford,Yes,15319
3,38027,28573,Maureen Ward Kirby,No,3940
3,38027,28573,Maureen Ward Kirby,Yes,15923
3,38027,28573,Mauricio Araujo,No,11278
3,38027,28573,Mauricio Araujo,Yes,9183
3,38027,28573,Megan Elizabeth Goldish,No,5973
3,38027,28573,Megan Elizabeth Goldish,Yes,13964
3,38027,28573,Mental Health District,No,3392
3,38027,28573,Mental Health District,Yes,21493
3,38027,28573,Mental Health Tax,No,6226
3,38027,28573,Mental Health Tax,Yes,18199
3,38027,28573,Michael B. Hyman,No,4393
3,38027,28573,Michael B. Hyman,Yes,15630
3,38027,28573,Michael P. Toomin,No,9321
3,38027,28573,Michael P. Toomin,Yes,12294
3,38027,28573,Pamela Elizabeth Loza,No,4089
3,38027,28573,Pamela Elizabeth Loza,Yes,15740
3,38027,28573,Pamela McLean Meyerson,No,3877
3,38027,28573,Pamela McLean Meyerson,Yes,15912
3,38027,28573,Patricia Manila Martin,No,7319
3,38027,28573,Patricia Manila Martin,Yes,12897
3,38027,28573,Patricia O'Brien Sheahan,No,4248
3,38027,28573,Patricia O'Brien Sheahan,Yes,15441
3,38027,28573,Patrick J. Sherlock,No,6124
3,38027,28573,Patrick J. Sherlock,Yes,13738
3,38027,28573,Patrick Kevin Coughlin,No,5189
3,38027,28573,Patrick Kevin Coughlin,Yes,14501
3,38027,28573,Peter A. Felice,No,5728
3,38027,28573,Peter A. Felice,Yes,14117
3,38027,28573,Raul Vega,No,4750
3,38027,28573,Raul Vega,Yes,15224
3,38027,28573,Robert D. Kuzas,No,5946
3,38027,28573,Robert D. Kuzas,Yes,13430
3,38027,28573,Robert E. Gordon,No,3931
3,38027,28573,Robert E. Gordon,Yes,16321
3,38027,28573,Shelley Lynn Sutker-Dermer,No,4754
3,38027,28573,Shelley Lynn Sutker-Dermer,Yes,15385
3,38027,28573,Steven G. Watkins,No,3943
3,38027,28573,Steven G. Watkins,Yes,15899
3,38027,28573,Supreme Court Judge (Vacancy of Freeman),"P. Scott Neville, Jr.",23663
3,38027,28573,Terrence J. McGuire,No,3957
3,38027,28573,Terrence J. McGuire,Yes,15433
3,38027,28573,Thomas J. Byrne,No,6133
3,38027,28573,Thomas J. Byrne,Yes,13731
3,38027,28573,Thomas J. Carroll,No,4591
3,38027,28573,Thomas J. Carroll,Yes,15224
3,38027,28573,Ursula Walowski,No,5228
3,38027,28573,Ursula Walowski,Yes,14565
3,38027,28573,William B. Raines,No,4694
3,38027,28573,William B. Raines,Yes,15021
4,34870,28567,Abbey Fishman Romanek,No,4553
4,34870,28567,Abbey Fishman Romanek,Yes,16007
4,34870,28567,Andrea M. Buford,No,3383
4,34870,28567,Andrea M. Buford,Yes,17483
4,34870,28567,Anjana Hansen,No,4117
4,34870,28567,Anjana Hansen,Yes,16371
4,34870,28567,Ann Collins-Dole,No,3757
4,34870,28567,Ann Collins-Dole,Yes,16949
4,34870,28567,Anna Helen Demacopoulos,No,6472
4,34870,28567,Anna Helen Demacopoulos,Yes,14359
4,34870,28567,Anthony C. ''Tony'' Kyriakopoulos,No,5879
4,34870,28567,Anthony C. ''Tony'' Kyriakopoulos,Yes,14717
4,34870,28567,"Appellate Court Judge (Vacancy of Neville, Jr.)",Michael B. Hyman,22262
4,34870,28567,Appellate Court Judge (Vacancy of Simon),Sharon O. Johnson,22096
4,34870,28567,Aurelia Marie Pucinski,No,4906
4,34870,28567,Aurelia Marie Pucinski,Yes,17650
4,34870,28567,Bridget Anne Mitchell,No,3333
4,34870,28567,Bridget Anne Mitchell,Yes,17152
4,34870,28567,Broadband,No,1464
4,34870,28567,Broadband,Yes,25011
4,34870,28567,Caroline Kate Moreland,No,5032
4,34870,28567,Caroline Kate Moreland,Yes,15665
4,34870,28567,Casandra Lewis,No,3559
4,34870,28567,Casandra Lewis,Yes,17706
4,34870,28567,Chris Lawler,No,4786
4,34870,28567,Chris Lawler,Yes,15770
4,34870,28567,Circuit Court Judge (Vacancy of Bellows),Tiesha L. Smith,20907
4,34870,28567,Circuit Court Judge (Vacancy of C. Sheehan),Maura McMahon Zeller,19646
4,34870,28567,Circuit Court Judge (Vacancy of Coghlan),Kelly Marie McCarthy,20668
4,34870,28567,Circuit Court Judge (Vacancy of Ford),Laura Ayala-Gonzalez,20705
4,34870,28567,Circuit Court Judge (Vacancy of Funderburk),Celestia L. Mays,21295
4,34870,28567,Circuit Court Judge (Vacancy of K. Sheehan),Jill Rose Quinn,20593
4,34870,28567,Circuit Court Judge (Vacancy of Larsen),"Levander 'Van' Smith, Jr.",21114
4,34870,28567,Circuit Court Judge (Vacancy of Mason),Chris Stacey,20654
4,34870,28567,Circuit Court Judge (Vacancy of McCarthy),Teresa Molina,20672
4,34870,28567,Circuit Court Judge (Vacancy of Murphy Gorman),Sheree Desiree Henry,21024
4,34870,28567,Circuit Court Judge (Vacancy of O'Brien),Elizabeth Anne Walsh,19868
4,34870,28567,Circuit Court Judge (Vacancy of Patti),Lynn Weaver Boyle,20494
4,34870,28567,Circuit Court Judge (Vacancy of Roti),Lorraine Mary Murphy,19971
4,34870,28567,City Plan,No,1690
4,34870,28567,City Plan,Yes,24509
4,34870,28567,Cynthia Y. Cobbs,No,2910
4,34870,28567,Cynthia Y. Cobbs,Yes,18293
4,34870,28567,Daniel J. Kubasiak,No,7861
