WARD,REGISTERED VOTERS,BALLOTS CAST,RACE,CANDIDATE,VOTES
1,23841,6381,JUDGE OF THE CIRCUIT COURT (HETT VACANCY),SHELDON A. HARRIS,639
1,23841,6381,JUDGE OF THE CIRCUIT COURT (KAPLAN VACANCY),SHEILA McGINNIS,3096
1,23841,6381,JUDGE OF THE CIRCUIT COURT (LEVIN VACANCY),MARGARET ANN BRENNAN,1218
1,23841,6381,JUDGE OF THE CIRCUIT COURT (LEVIN VACANCY),NANCY A. DONAHOE,1208
1,23841,6381,JUDGE OF THE CIRCUIT COURT (LEVIN VACANCY),ROBERT BRENNAN QUINLIVAN,1111
1,23841,6381,JUDGE OF THE CIRCUIT COURT (O'CONNELL VACANCY),MARY ANNE MASON,2180
1,23841,6381,JUDGE OF THE CIRCUIT COURT (O'CONNELL VACANCY),ROBERT R. EGAN,1423
1,23841,6381,JUDGE OF THE CIRCUIT COURT (WHITING VACANCY),DOMENICA ANN STEPHENSON,1688
1,23841,6381,JUDGE OF THE CIRCUIT COURT (WHITING VACANCY),LEWIS NIXON,1907
1,23841,6381,JUDGE OF THE CIRCUIT COURT - 6TH (ADDTL A),LAURA BERTUCCI SMITH,2057
1,23841,6381,JUDGE OF THE CIRCUIT COURT - 6TH (ADDTL A),RAUL VEGA,2332
1,23841,6381,JUDGE OF THE CIRCUIT COURT - 7TH (ADDTL A),ANTHONY LYNN BURRELL,3
1,23841,6381,JUDGE OF THE CIRCUIT COURT - 7TH (ADDTL A),ERIN KATHLEEN FARRELL,8
1,23841,6381,JUDGE OF THE CIRCUIT COURT - 7TH (ADDTL A),JOSEPH E. KEATING,6
1,23841,6381,JUDGE OF THE CIRCUIT COURT - 7TH (ADDTL A),JOSEPH G. GEBHART,3
1,23841,6381,JUDGE OF THE CIRCUIT COURT - 7TH (ADDTL A),SUSAN SALITA,15
2,26705,10150,JUDGE OF THE APPELLATE COURT (BUCKLEY VACANCY),NEIL F. HARTIGAN,6280
2,26705,10150,JUDGE OF THE APPELLATE COURT (COUSINS VACANCY),DENISE MARGARET O'MALLEY,3108
2,26705,10150,JUDGE OF THE APPELLATE COURT (COUSINS VACANCY),EDWARD R. BURR,1934
2,26705,10150,JUDGE OF THE APPELLATE COURT (COUSINS VACANCY),"ELLIOTT MUSE, JR.",1897
2,26705,10150,JUDGE OF THE APPELLATE COURT (RAKOWSKI VACANCY),JAMES FITZGERALD SMITH,2532
2,26705,10150,JUDGE OF THE APPELLATE COURT (RAKOWSKI VACANCY),ROGER G. FEIN,1010
2,26705,10150,JUDGE OF THE APPELLATE COURT (RAKOWSKI VACANCY),THOMAS H. FEGAN,857
2,26705,10150,JUDGE OF THE APPELLATE COURT (RAKOWSKI VACANCY),WILLIAM D. O'NEAL,2386
2,26705,10150,JUDGE OF THE CIRCUIT COURT (BOLAN VACANCY),"JAMES C. MURRAY, JR.",2175
2,26705,10150,JUDGE OF THE CIRCUIT COURT (BOLAN VACANCY),NOREEN VALERIA LOVE,4404
2,26705,10150,JUDGE OF THE CIRCUIT COURT (DURKIN VACANCY),KERRY M. KENNEDY,2438
2,26705,10150,JUDGE OF THE CIRCUIT COURT (DURKIN VACANCY),PENELOPE MORRIS,2323
2,26705,10150,JUDGE OF THE CIRCUIT COURT (DURKIN VACANCY),WILLIAM B. RAINES,1976
2,26705,10150,JUDGE OF THE CIRCUIT COURT (FITZGERALD VACANCY),DANIEL L. COLLINS,2406
2,26705,10150,JUDGE OF THE CIRCUIT COURT (FITZGERALD VACANCY),EILEEN MARY BREWER,3070
2,26705,10150,JUDGE OF THE CIRCUIT COURT (FITZGERALD VACANCY),KENNETH JAMES CORTESI,982
2,26705,10150,JUDGE OF THE CIRCUIT COURT (HETT VACANCY),LAURA MARIE SULLIVAN,1969
2,26705,10150,JUDGE OF THE CIRCUIT COURT (HETT VACANCY),MICHAEL R. CLANCY,811
2,26705,10150,JUDGE OF THE CIRCUIT COURT (HETT VACANCY),MOIRA SUSAN JOHNSON,2027
2,26705,10150,JUDGE OF THE CIRCUIT COURT (HETT VACANCY),SHELDON A. HARRIS,1967
2,26705,10150,JUDGE OF THE CIRCUIT COURT (KAPLAN VACANCY),SHEILA McGINNIS,5510
2,26705,10150,JUDGE OF THE CIRCUIT COURT (LEVIN VACANCY),MARGARET ANN BRENNAN,2768
2,26705,10150,JUDGE OF THE CIRCUIT COURT (LEVIN VACANCY),NANCY A. DONAHOE,1871
2,26705,10150,JUDGE OF THE CIRCUIT COURT (LEVIN VACANCY),ROBERT BRENNAN QUINLIVAN,1392
2,26705,10150,JUDGE OF THE CIRCUIT COURT (O'CONNELL VACANCY),MARY ANNE MASON,4204
2,26705,10150,JUDGE OF THE CIRCUIT COURT (O'CONNELL VACANCY),ROBERT R. EGAN,2193
2,26705,10150,JUDGE OF THE CIRCUIT COURT (WHITING VACANCY),DOMENICA ANN STEPHENSON,2632
2,26705,10150,JUDGE OF THE CIRCUIT COURT (WHITING VACANCY),LEWIS NIXON,4169
2,26705,10150,JUDGE OF THE CIRCUIT COURT - 14TH (ADDTL A),JAMES R. BROWN,2
2,26705,10150,JUDGE OF THE CIRCUIT COURT - 14TH (VACANCY GEARY),LAWRENCE O'GARA,1
2,26705,10150,JUDGE OF THE CIRCUIT COURT - 5TH (ADDTL A),CASANDRA LEWIS,1771
2,26705,10150,JUDGE OF THE CIRCUIT COURT - 5TH (ADDTL A),JoANNE GUILLEMETTE,1095
2,26705,10150,JUDGE OF THE CIRCUIT COURT - 7TH (ADDTL A),ANTHONY LYNN BURRELL,663
2,26705,10150,JUDGE OF THE CIRCUIT COURT - 7TH (ADDTL A),ERIN KATHLEEN FARRELL,282
2,26705,10150,JUDGE OF THE CIRCUIT COURT - 7TH (ADDTL A),JOSEPH E. KEATING,243
2,26705,10150,JUDGE OF THE CIRCUIT COURT - 7TH (ADDTL A),JOSEPH G. GEBHART,234
2,26705,10150,JUDGE OF THE CIRCUIT COURT - 7TH (ADDTL A),SUSAN SALITA,418
2,26705,10150,JUDGE OF THE CIRCUIT COURT - 8TH (ADDTL A),DEBORAH JEAN GUBIN,460
2,26705,10150,JUDGE OF THE CIRCUIT COURT - 8TH (ADDTL A),JENNIFER C. DOUGHTY DAVENPORT,328
2,26705,10150,JUDGE OF THE CIRCUIT COURT - 8TH (ADDTL A),KATHLEEN MARIE BURKE,541
2,26705,10150,JUDGE OF THE CIRCUIT COURT - 8TH (ADDTL A),ROBERT E. GORDON,538
2,26705,10150,JUDGE OF THE CIRCUIT COURT - 8TH (ADDTL A),STEPHEN JAFFE,151
2,26705,10150,JUDGE OF THE CIRCUIT COURT - 8TH (ADDTL A),THOMAS O'BRIEN,285
2,26705,10150,JUDGE OF THE CIRCUIT COURT - 8TH (VACANCY ZWICK),BRIAN M. COLLINS,527
2,26705,10150,JUDGE OF THE CIRCUIT COURT - 8TH (VACANCY ZWICK),COLLEEN M. GLASS,398
2,26705,10150,JUDGE OF THE CIRCUIT COURT - 8TH (VACANCY ZWICK),ELLEN SIDNEY WEISZ,243
2,26705,10150,JUDGE OF THE CIRCUIT COURT - 8TH (VACANCY ZWICK),MICHAEL FRANCIS LEFKOW,161
2,26705,10150,JUDGE OF THE CIRCUIT COURT - 8TH (VACANCY ZWICK),RHODA DAVIS SWEENEY,480
2,26705,10150,JUDGE OF THE CIRCUIT COURT - 8TH (VACANCY ZWICK),ROBERT RONALD TEPPER,153
2,26705,10150,JUDGE OF THE CIRCUIT COURT - 8TH (VACANCY ZWICK),THOMAS J. LIPSCOMB,306
3,19796,6933,JUDGE OF THE APPELLATE COURT (BUCKLEY VACANCY),NEIL F. HARTIGAN,4126
3,19796,6933,JUDGE OF THE APPELLATE COURT (COUSINS VACANCY),DENISE MARGARET O'MALLEY,1545
3,19796,6933,JUDGE OF THE APPELLATE COURT (COUSINS VACANCY),EDWARD R. BURR,1266
3,19796,6933,JUDGE OF THE APPELLATE COURT (COUSINS VACANCY),"ELLIOTT MUSE, JR.",1965
3,19796,6933,JUDGE OF THE APPELLATE COURT (RAKOWSKI VACANCY),JAMES FITZGERALD SMITH,1639
3,19796,6933,JUDGE OF THE APPELLATE COURT (RAKOWSKI VACANCY),ROGER G. FEIN,350
3,19796,6933,JUDGE OF THE APPELLATE COURT (RAKOWSKI VACANCY),THOMAS H. FEGAN,326
3,19796,6933,JUDGE OF THE APPELLATE COURT (RAKOWSKI VACANCY),WILLIAM D. O'NEAL,2364
3,19796,6933,JUDGE OF THE CIRCUIT COURT (BOLAN VACANCY),"JAMES C. MURRAY, JR.",1267
3,19796,6933,JUDGE OF THE CIRCUIT COURT (BOLAN VACANCY),NOREEN VALERIA LOVE,2606
3,19796,6933,JUDGE OF THE CIRCUIT COURT (DURKIN VACANCY),KERRY M. KENNEDY,1156
3,19796,6933,JUDGE OF THE CIRCUIT COURT (DURKIN VACANCY),PENELOPE MORRIS,2084
3,19796,6933,JUDGE OF THE CIRCUIT COURT (DURKIN VACANCY),WILLIAM B. RAINES,1324
3,19796,6933,JUDGE OF THE CIRCUIT COURT (FITZGERALD VACANCY),DANIEL L. COLLINS,1423
3,19796,6933,JUDGE OF THE CIRCUIT COURT (FITZGERALD VACANCY),EILEEN MARY BREWER,2695
3,19796,6933,JUDGE OF THE CIRCUIT COURT (FITZGERALD VACANCY),KENNETH JAMES CORTESI,579
3,19796,6933,JUDGE OF THE CIRCUIT COURT (HETT VACANCY),LAURA MARIE SULLIVAN,1046
3,19796,6933,JUDGE OF THE CIRCUIT COURT (HETT VACANCY),MICHAEL R. CLANCY,556
3,19796,6933,JUDGE OF THE CIRCUIT COURT (HETT VACANCY),MOIRA SUSAN JOHNSON,1987
3,19796,6933,JUDGE OF THE CIRCUIT COURT (HETT VACANCY),SHELDON A. HARRIS,1047
3,19796,6933,JUDGE OF THE CIRCUIT COURT (KAPLAN VACANCY),SHEILA McGINNIS,3261
3,19796,6933,JUDGE OF THE CIRCUIT COURT (LEVIN VACANCY),MARGARET ANN BRENNAN,1722
3,19796,6933,JUDGE OF THE CIRCUIT COURT (LEVIN VACANCY),NANCY A. DONAHOE,1942
3,19796,6933,JUDGE OF THE CIRCUIT COURT (LEVIN VACANCY),ROBERT BRENNAN QUINLIVAN,714
3,19796,6933,JUDGE OF THE CIRCUIT COURT (O'CONNELL VACANCY),MARY ANNE MASON,2761
3,19796,6933,JUDGE OF THE CIRCUIT COURT (O'CONNELL VACANCY),ROBERT R. EGAN,1315
3,19796,6933,JUDGE OF THE CIRCUIT COURT (WHITING VACANCY),DOMENICA ANN STEPHENSON,1446
3,19796,6933,JUDGE OF THE CIRCUIT COURT (WHITING VACANCY),LEWIS NIXON,3341
3,19796,6933,JUDGE OF THE CIRCUIT COURT - 14TH (ADDTL A),JAMES R. BROWN,96
3,19796,6933,JUDGE OF THE CIRCUIT COURT - 14TH (VACANCY GEARY),LAWRENCE O'GARA,85
3,19796,6933,JUDGE OF THE CIRCUIT COURT - 5TH (ADDTL A),CASANDRA LEWIS,2621
3,19796,6933,JUDGE OF THE CIRCUIT COURT - 5TH (ADDTL A),JoANNE GUILLEMETTE,2212
4,27032,11301,JUDGE OF THE APPELLATE COURT (BUCKLEY VACANCY),NEIL F. HARTIGAN,7455
4,27032,11301,JUDGE OF THE APPELLATE COURT (COUSINS VACANCY),DENISE MARGARET O'MALLEY,2682
4,27032,11301,JUDGE OF THE APPELLATE COURT (COUSINS VACANCY),EDWARD R. BURR,1718
4,27032,11301,JUDGE OF THE APPELLATE COURT (COUSINS VACANCY),"ELLIOTT MUSE, JR.",3907
4,27032,11301,JUDGE OF THE APPELLATE COURT (RAKOWSKI VACANCY),JAMES FITZGERALD SMITH,2333
4,27032,11301,JUDGE OF THE APPELLATE COURT (RAKOWSKI VACANCY),ROGER G. FEIN,2675
4,27032,11301,JUDGE OF THE APPELLATE COURT (RAKOWSKI VACANCY),THOMAS H. FEGAN,809
4,27032,11301,JUDGE OF THE APPELLATE COURT (RAKOWSKI VACANCY),WILLIAM D. O'NEAL,2005
4,27032,11301,JUDGE OF THE CIRCUIT COURT (BOLAN VACANCY),"JAMES C. MURRAY, JR.",1753
4,27032,11301,JUDGE OF THE CIRCUIT COURT (BOLAN VACANCY),NOREEN VALERIA LOVE,6281
4,27032,11301,JUDGE OF THE CIRCUIT COURT (DURKIN VACANCY),KERRY M. KENNEDY,3889
4,27032,11301,JUDGE OF THE CIRCUIT COURT (DURKIN VACANCY),PENELOPE MORRIS,2300
4,27032,11301,JUDGE OF THE CIRCUIT COURT (DURKIN VACANCY),WILLIAM B. RAINES,1786
4,27032,11301,JUDGE OF THE CIRCUIT COURT (FITZGERALD VACANCY),DANIEL L. COLLINS,1895
4,27032,11301,JUDGE OF THE CIRCUIT COURT (FITZGERALD VACANCY),EILEEN MARY BREWER,5315
4,27032,11301,JUDGE OF THE CIRCUIT COURT (FITZGERALD VACANCY),KENNETH JAMES CORTESI,768
4,27032,11301,JUDGE OF THE CIRCUIT COURT (HETT VACANCY),LAURA MARIE SULLIVAN,1675
4,27032,11301,JUDGE OF THE CIRCUIT COURT (HETT VACANCY),MICHAEL R. CLANCY,659
4,27032,11301,JUDGE OF THE CIRCUIT COURT (HETT VACANCY),MOIRA SUSAN JOHNSON,4011
4,27032,11301,JUDGE OF THE CIRCUIT COURT (HETT VACANCY),SHELDON A. HARRIS,1718
4,27032,11301,JUDGE OF THE CIRCUIT COURT (KAPLAN VACANCY),SHEILA McGINNIS,5763
4,27032,11301,JUDGE OF THE CIRCUIT COURT (LEVIN VACANCY),MARGARET ANN BRENNAN,2624
4,27032,11301,JUDGE OF THE CIRCUIT COURT (LEVIN VACANCY),NANCY A. DONAHOE,3709
4,27032,11301,JUDGE OF THE CIRCUIT COURT (LEVIN VACANCY),ROBERT BRENNAN QUINLIVAN,1245
4,27032,11301,JUDGE OF THE CIRCUIT COURT (O'CONNELL VACANCY),MARY ANNE MASON,4745
4,27032,11301,JUDGE OF THE CIRCUIT COURT (O'CONNELL VACANCY),ROBERT R. EGAN,2090
4,27032,11301,JUDGE OF THE CIRCUIT COURT (WHITING VACANCY),DOMENICA ANN STEPHENSON,2482
4,27032,11301,JUDGE OF THE CIRCUIT COURT (WHITING VACANCY),LEWIS NIXON,5861
4,27032,11301,JUDGE OF THE CIRCUIT COURT - 5TH (ADDTL A),CASANDRA LEWIS,4188
4,27032,11301,JUDGE OF THE CIRCUIT COURT - 5TH (ADDTL A),JoANNE GUILLEMETTE,4387
5,29198,11753,JUDGE OF THE APPELLATE COURT (BUCKLEY VACANCY),NEIL F. HARTIGAN,7427
5,29198,11753,JUDGE OF THE APPELLATE COURT (COUSINS VACANCY),DENISE MARGARET O'MALLEY,3236
5,29198,11753,JUDGE OF THE APPELLATE COURT (COUSINS VACANCY),EDWARD R. BURR,2273
5,29198,11753,JUDGE OF THE APPELLATE COURT (COUSINS VACANCY),"ELLIOTT MUSE, JR.",3099
5,29198,11753,JUDGE OF THE APPELLATE COURT (RAKOWSKI VACANCY),JAMES FITZGERALD SMITH,2989
5,29198,11753,JUDGE OF THE APPELLATE COURT (RAKOWSKI VACANCY),ROGER G. FEIN,1237
5,29198,11753,JUDGE OF THE APPELLATE COURT (RAKOWSKI VACANCY),THOMAS H. FEGAN,962
5,29198,11753,JUDGE OF THE APPELLATE COURT (RAKOWSKI VACANCY),WILLIAM D. O'NEAL,2916
5,29198,11753,JUDGE OF THE CIRCUIT COURT (BOLAN VACANCY),"JAMES C. MURRAY, JR.",2557
5,29198,11753,JUDGE OF THE CIRCUIT COURT (BOLAN VACANCY),NOREEN VALERIA LOVE,5502
5,29198,11753,JUDGE OF THE CIRCUIT COURT (DURKIN VACANCY),KERRY M. KENNEDY,3005
5,29198,11753,JUDGE OF THE CIRCUIT COURT (DURKIN VACANCY),PENELOPE MORRIS,2709
5,29198,11753,JUDGE OF THE CIRCUIT COURT (DURKIN VACANCY),WILLIAM B. RAINES,2435
5,29198,11753,JUDGE OF THE CIRCUIT COURT (FITZGERALD VACANCY),DANIEL L. COLLINS,2606
5,29198,11753,JUDGE OF THE CIRCUIT COURT (FITZGERALD VACANCY),EILEEN MARY BREWER,4563
5,29198,11753,JUDGE OF THE CIRCUIT COURT (FITZGERALD VACANCY),KENNETH JAMES CORTESI,1103
5,29198,11753,JUDGE OF THE CIRCUIT COURT (HETT VACANCY),LAURA MARIE SULLIVAN,2106
5,29198,11753,JUDGE OF THE CIRCUIT COURT (HETT VACANCY),MICHAEL R. CLANCY,832
5,29198,11753,JUDGE OF THE CIRCUIT COURT (HETT VACANCY),MOIRA SUSAN JOHNSON,2902
5,29198,11753,JUDGE OF THE CIRCUIT COURT (HETT VACANCY),SHELDON A. HARRIS,2430
5,29198,11753,JUDGE OF THE CIRCUIT COURT (KAPLAN VACANCY),SHEILA McGINNIS,6755
5,29198,11753,JUDGE OF THE CIRCUIT COURT (LEVIN VACANCY),MARGARET ANN BRENNAN,3361
5,29198,11753,JUDGE OF THE CIRCUIT COURT (LEVIN VACANCY),NANCY A. DONAHOE,2314
5,29198,11753,JUDGE OF THE CIRCUIT COURT (LEVIN VACANCY),ROBERT BRENNAN QUINLIVAN,2110
5,29198,11753,JUDGE OF THE CIRCUIT COURT (O'CONNELL VACANCY),MARY ANNE MASON,5661
5,29198,11753,JUDGE OF THE CIRCUIT COURT (O'CONNELL VACANCY),ROBERT R. EGAN,2489
5,29198,11753,JUDGE OF THE CIRCUIT COURT (WHITING VACANCY),DOMENICA ANN STEPHENSON,3023
5,29198,11753,JUDGE OF THE CIRCUIT COURT (WHITING VACANCY),LEWIS NIXON,5554
5,29198,11753,JUDGE OF THE CIRCUIT COURT - 5TH (ADDTL A),CASANDRA LEWIS,5125
5,29198,11753,JUDGE OF THE CIRCUIT COURT - 5TH (ADDTL A),JoANNE GUILLEMETTE,2769
6,36155,15728,JUDGE OF THE APPELLATE COURT (BUCKLEY VACANCY),NEIL F. HARTIGAN,9781
6,36155,15728,JUDGE OF THE APPELLATE COURT (COUSINS VACANCY),DENISE MARGARET O'MALLEY,3357
6,36155,15728,JUDGE OF THE APPELLATE COURT (COUSINS VACANCY),EDWARD R. BURR,2987
6,36155,15728,JUDGE OF THE APPELLATE COURT (COUSINS VACANCY),"ELLIOTT MUSE, JR.",5893
6,36155,15728,JUDGE OF THE APPELLATE COURT (RAKOWSKI VACANCY),JAMES FITZGERALD SMITH,3986
6,36155,15728,JUDGE OF THE APPELLATE COURT (RAKOWSKI VACANCY),ROGER G. FEIN,1291
6,36155,15728,JUDGE OF THE APPELLATE COURT (RAKOWSKI VACANCY),THOMAS H. FEGAN,843
6,36155,15728,JUDGE OF THE APPELLATE COURT (RAKOWSKI VACANCY),WILLIAM D. O'NEAL,5375
6,36155,15728,JUDGE OF THE CIRCUIT COURT (BOLAN VACANCY),"JAMES C. MURRAY, JR.",4314
6,36155,15728,JUDGE OF THE CIRCUIT COURT (BOLAN VACANCY),NOREEN VALERIA LOVE,7221
6,36155,15728,JUDGE OF THE CIRCUIT COURT (DURKIN VACANCY),KERRY M. KENNEDY,2875
6,36155,15728,JUDGE OF THE CIRCUIT COURT (DURKIN VACANCY),PENELOPE MORRIS,4045
6,36155,15728,JUDGE OF THE CIRCUIT COURT (DURKIN VACANCY),WILLIAM B. RAINES,4681
6,36155,15728,JUDGE OF THE CIRCUIT COURT (FITZGERALD VACANCY),DANIEL L. COLLINS,4223
6,36155,15728,JUDGE OF THE CIRCUIT COURT (FITZGERALD VACANCY),EILEEN MARY BREWER,4513
6,36155,15728,JUDGE OF THE CIRCUIT COURT (FITZGERALD VACANCY),KENNETH JAMES CORTESI,2750
6,36155,15728,JUDGE OF THE CIRCUIT COURT (HETT VACANCY),LAURA MARIE SULLIVAN,2617
6,36155,15728,JUDGE OF THE CIRCUIT COURT (HETT VACANCY),MICHAEL R. CLANCY,1072
6,36155,15728,JUDGE OF THE CIRCUIT COURT (HETT VACANCY),MOIRA SUSAN JOHNSON,4598
6,36155,15728,JUDGE OF THE CIRCUIT COURT (HETT VACANCY),SHELDON A. HARRIS,3491
6,36155,15728,JUDGE OF THE CIRCUIT COURT (KAPLAN VACANCY),SHEILA McGINNIS,9425
6,36155,15728,JUDGE OF THE CIRCUIT COURT (LEVIN VACANCY),MARGARET ANN BRENNAN,4686
6,36155,15728,JUDGE OF THE CIRCUIT COURT (LEVIN VACANCY),NANCY A. DONAHOE,2922
6,36155,15728,JUDGE OF THE CIRCUIT COURT (LEVIN VACANCY),ROBERT BRENNAN QUINLIVAN,3111
6,36155,15728,JUDGE OF THE CIRCUIT COURT (O'CONNELL VACANCY),MARY ANNE MASON,7470
6,36155,15728,JUDGE OF THE CIRCUIT COURT (O'CONNELL VACANCY),ROBERT R. EGAN,3298
6,36155,15728,JUDGE OF THE CIRCUIT COURT (WHITING VACANCY),DOMENICA ANN STEPHENSON,3689
6,36155,15728,JUDGE OF THE CIRCUIT COURT (WHITING VACANCY),LEWIS NIXON,8700
6,36155,15728,JUDGE OF THE CIRCUIT COURT - 5TH (ADDTL A),CASANDRA LEWIS,802
6,36155,15728,JUDGE OF THE CIRCUIT COURT - 5TH (ADDTL A),JoANNE GUILLEMETTE,427
7,31340,11836,JUDGE OF THE APPELLATE COURT (BUCKLEY VACANCY),NEIL F. HARTIGAN,8086
7,31340,11836,JUDGE OF THE APPELLATE COURT (COUSINS VACANCY),DENISE MARGARET O'MALLEY,2688
7,31340,11836,JUDGE OF THE APPELLATE COURT (COUSINS VACANCY),EDWARD R. BURR,2559
7,31340,11836,JUDGE OF THE APPELLATE COURT (COUSINS VACANCY),"ELLIOTT MUSE, JR.",3993
7,31340,11836,JUDGE OF THE APPELLATE COURT (RAKOWSKI VACANCY),JAMES FITZGERALD SMITH,3138
7,31340,11836,JUDGE OF THE APPELLATE COURT (RAKOWSKI VACANCY),ROGER G. FEIN,2449
7,31340,11836,JUDGE OF THE APPELLATE COURT (RAKOWSKI VACANCY),THOMAS H. FEGAN,678
7,31340,11836,JUDGE OF THE APPELLATE COURT (RAKOWSKI VACANCY),WILLIAM D. O'NEAL,2579
7,31340,11836,JUDGE OF THE CIRCUIT COURT (BOLAN VACANCY),"JAMES C. MURRAY, JR.",4116
7,31340,11836,JUDGE OF THE CIRCUIT COURT (BOLAN VACANCY),NOREEN VALERIA LOVE,4779
7,31340,11836,JUDGE OF THE CIRCUIT COURT (DURKIN VACANCY),KERRY M. KENNEDY,3813
7,31340,11836,JUDGE OF THE CIRCUIT COURT (DURKIN VACANCY),PENELOPE MORRIS,2419
7,31340,11836,JUDGE OF THE CIRCUIT COURT (DURKIN VACANCY),WILLIAM B. RAINES,2791
7,31340,11836,JUDGE OF THE CIRCUIT COURT (FITZGERALD VACANCY),DANIEL L. COLLINS,2988
7,31340,11836,JUDGE OF THE CIRCUIT COURT (FITZGERALD VACANCY),EILEEN MARY BREWER,3226
7,31340,11836,JUDGE OF THE CIRCUIT COURT (FITZGERALD VACANCY),KENNETH JAMES CORTESI,2699
7,31340,11836,JUDGE OF THE CIRCUIT COURT (HETT VACANCY),LAURA MARIE SULLIVAN,2092
7,31340,11836,JUDGE OF THE CIRCUIT COURT (HETT VACANCY),MICHAEL R. CLANCY,933
7,31340,11836,JUDGE OF THE CIRCUIT COURT (HETT VACANCY),MOIRA SUSAN JOHNSON,2024
7,31340,11836,JUDGE OF THE CIRCUIT COURT (HETT VACANCY),SHELDON A. HARRIS,3965
7,31340,11836,JUDGE OF THE CIRCUIT COURT (KAPLAN VACANCY),SHEILA McGINNIS,8096
7,31340,11836,JUDGE OF THE CIRCUIT COURT (LEVIN VACANCY),MARGARET ANN BRENNAN,3379
7,31340,11836,JUDGE OF THE CIRCUIT COURT (LEVIN VACANCY),NANCY A. DONAHOE,2138
7,31340,11836,JUDGE OF THE CIRCUIT COURT (LEVIN VACANCY),ROBERT BRENNAN QUINLIVAN,3054
7,31340,11836,JUDGE OF THE CIRCUIT COURT (O'CONNELL VACANCY),MARY ANNE MASON,6350
7,31340,11836,JUDGE OF THE CIRCUIT COURT (O'CONNELL VACANCY),ROBERT R. EGAN,2563
7,31340,11836,JUDGE OF THE CIRCUIT COURT (WHITING VACANCY),DOMENICA ANN STEPHENSON,2907
7,31340,11836,JUDGE OF THE CIRCUIT COURT (WHITING VACANCY),LEWIS NIXON,6355
7,31340,11836,JUDGE OF THE CIRCUIT COURT - 5TH (ADDTL A),CASANDRA LEWIS,849
7,31340,11836,JUDGE OF THE CIRCUIT COURT - 5TH (ADDTL A),JoANNE GUILLEMETTE,635
8,37857,17645,JUDGE OF THE APPELLATE COURT (BUCKLEY VACANCY),NEIL F. HARTIGAN,11869
8,37857,17645,JUDGE OF THE APPELLATE COURT (COUSINS VACANCY),DENISE MARGARET O'MALLEY,3473
8,37857,17645,JUDGE OF THE APPELLATE COURT (COUSINS VACANCY),EDWARD R. BURR,3321
8,37857,17645,JUDGE OF THE APPELLATE COURT (COUSINS VACANCY),"ELLIOTT MUSE, JR.",7444
8,37857,17645,JUDGE OF THE APPELLATE COURT (RAKOWSKI VACANCY),JAMES FITZGERALD SMITH,4663
8,37857,17645,JUDGE OF THE APPELLATE COURT (RAKOWSKI VACANCY),ROGER G. FEIN,3351
8,37857,17645,JUDGE OF THE APPELLATE COURT (RAKOWSKI VACANCY),THOMAS H. FEGAN,976
8,37857,17645,JUDGE OF THE APPELLATE COURT (RAKOWSKI VACANCY),WILLIAM D. O'NEAL,4209
8,37857,17645,JUDGE OF THE CIRCUIT COURT (BOLAN VACANCY),"JAMES C. MURRAY, JR.",5840
